"Row";"Column";"BRISONr";"Year";"Location";"Subtrial";"Treatment";"Block";"Sowing_date";"Emergence_date";"BBCH59";"BBCH87";"Plantheight";"Seedyield";"Seedyield_bio";"Biomass_bio";"TKW_plot";"TKW_bio";"Spike_number";"Stripe_rust";"Powdery_mildew";"Leaf_rust";"Septoria";"DTR";"Fusarium";"Sedimentation";"Falling_number";"Crude_protein"
5;9;"BRISONr_68";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;82;56.39;597.3013493;1237.78;42.1;40.73;359.82;0;0;0;3;1;NA;20;NA;8.6
6;5;"BRISONr_69";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;91;62.43;661.9190405;1350.67;42.95;41.95;389.81;3;0;0;5;3;NA;6;NA;8.75
15;7;"BRISONr_70";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;89;54.59;512.143928;1107.35;43.33;39.78;314.84;0;0;0;3;5;NA;27;NA;8.68
18;6;"BRISONr_71";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;94;49.29;955.0224888;1919.34;42.78;42.55;644.68;0;0;0;5;1;NA;20;NA;9.48
9;11;"BRISONr_72";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;82;48.6;683.5082459;1541.53;35.58;34.73;464.77;0;0;0;7.5;1;NA;9;NA;8.38
18;9;"BRISONr_73";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;87;60.04;653.8230885;1314.99;41.75;38.5;374.81;0;0;0;5;0;NA;18;NA;8.4
15;10;"BRISONr_74";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;91;59.2;734.9325337;1562.22;39.88;38.8;449.78;3;0;0;1;7.5;NA;14;NA;8.38
11;5;"BRISONr_75";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;94;66.3;707.6461769;1467.92;41.03;38.78;479.76;0;0;0;1;1;NA;33;NA;9.49
12;10;"BRISONr_76";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;92;54.66;701.4992504;1588.01;45.95;44.43;449.78;7.5;0;0;12.5;3;NA;22;NA;8.85
11;6;"BRISONr_77";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;88;55.97;742.4287856;1580.96;40.33;38.58;464.77;0;0;0;5;3;NA;25;NA;8.82
19;11;"BRISONr_78";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;93;54.98;840.3298351;1777.51;41.25;41.45;524.74;20;0;0;7.5;0;NA;15;NA;8.48
12;8;"BRISONr_79";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;89;55.41;840.4797601;1754.57;36.33;37.68;449.78;0;0;0;5.5;1;NA;15;NA;8.48
19;9;"BRISONr_80";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;89;55.57;579.4602699;1312.59;44.5;40.75;404.8;5;0;0;5;3;NA;5;NA;8.78
13;7;"BRISONr_81";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;92;56.61;643.4782609;1384.41;47.28;46.13;404.8;0;0;0;10;0;NA;16;NA;8.35
14;4;"BRISONr_82";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;94;60.72;803.5982009;1723.54;39.48;36.7;569.72;0;0;0;3;0;NA;15;NA;8.53
12;11;"BRISONr_83";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;92;57.5;468.065967;936.43;44.33;41.68;239.88;0;0;0;7.5;0;NA;23;NA;9.07
9;7;"BRISONr_84";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;100;58.17;1055.622189;2232.38;42.18;40.7;674.66;3;0;0;5;1;NA;9;NA;9.02
13;5;"BRISONr_85";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;92;68.72;982.6086957;2052.62;42.9;41.18;629.69;0;0;0;1;0;NA;20;NA;8.56
6;4;"BRISONr_86";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;84;57.53;994.7526237;1990.55;43.2;40.28;494.75;15;1;0;12.5;0;NA;5;NA;8.3
13;4;"BRISONr_87";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;91;68.24;884.5577211;1838.68;37;33.75;524.74;1;0;0;1;1;NA;5;NA;8.31
8;7;"BRISONr_88";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;98;61.67;912.4437781;1918.29;40.58;43.4;659.67;1;0;0;5.5;1;NA;22;NA;9.18
16;8;"BRISONr_89";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;96;48.51;580.2098951;1241.98;39.18;38.58;344.83;7.5;0;0;7.5;0;NA;4;NA;8.2
7;11;"BRISONr_90";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;92;51.12;387.1064468;883.36;41.08;39.2;344.83;7.5;0;0;10;1;NA;13;NA;8.84
9;4;"BRISONr_91";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;89;63.66;692.8035982;1492.5;44.15;38.53;449.78;0;0;0;3;0;NA;26;NA;8.91
19;10;"BRISONr_92";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;89;60.63;461.9190405;985.76;40.08;38.38;329.84;7.5;1;0;7.5;0;NA;4;NA;8.35
8;6;"BRISONr_93";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;89;56.92;718.7406297;1495.5;43.43;44.7;464.77;1;1;0;1;3;NA;17;NA;8.75
7;6;"BRISONr_94";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;106;36.75;633.5832084;1700.3;31.4;26.63;749.63;50;1;0;10;0;NA;8;NA;9.44
14;11;"BRISONr_95";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;83;50.2;636.131934;1377.06;37.18;35.18;434.78;0;0;0;3;3;NA;20;NA;8.55
19;4;"BRISONr_96";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;90;56.98;819.6401799;1743.48;40.65;37.03;434.78;1;0;0;3;0;NA;20;NA;8.99
13;8;"BRISONr_97";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;98;45.62;552.3238381;1269.72;41.73;39.73;389.81;0;0;0;7.5;1;NA;10;NA;8.79
6;11;"BRISONr_98";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;104;50.09;715.892054;1703;45.63;42.28;494.75;12.5;0;0;15;0;NA;20;NA;9.33
7;7;"BRISONr_99";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;95;59.13;456.2218891;941.98;44.65;46.08;344.83;10;0;1;12.5;0;NA;15;NA;9.16
16;6;"BRISONr_100";2017;"HAN";1;"LN_NF";"B1";306;NA;NA;NA;92;53.89;643.7781109;1350.97;43.93;43.15;389.81;1;0;0;5;0;NA;16;NA;8.24
