Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
8;137;BRISONr_34;2017;QLB;1;LN_NF;B1;307;;152;;87;41.89330286;357.6;1270.4;24.29306043;23.76953738;452;8.5;2.33;4.25;0;;2;65;;17.33
2;138;BRISONr_35;2017;QLB;1;LN_NF;B1;307;;151;;85;60.92685714;718.4;1793.6;29.90571743;33.24580557;432;0.9;2.89;10.5;0.75;;3;52;;14.79
6;135;BRISONr_36;2017;QLB;1;LN_NF;B1;307;;154;;84;53.72548571;471.2;1326.4;30.4417256;30.17182222;456;7.75;1.9;1.125;0.25;;2.5;38;;15.15
9;140;BRISONr_37;2017;QLB;1;LN_NF;B1;307;;151;;86;45.1408;561.6;1767.2;25.99631256;21.77334753;416;0.5;5.62;9.5;0.5;;3;59;;16.77
5;139;BRISONr_38;2017;QLB;1;LN_NF;B1;307;;153;192;91;60.25554286;560;1539.2;26.59724235;27.54339428;424;3.75;3.75;9.375;0.25;;1.75;51;;15.17
10;134;BRISONr_39;2017;QLB;1;LN_NF;B1;307;;154;;71;42.90308571;453.6;1236.8;28.51411755;26.27153332;456;3.28;4.46;4.75;0.75;;6.5;57;;15.99
7;137;BRISONr_40;2017;QLB;1;LN_NF;B1;307;;155;;89;47.436;473.6;1390.4;27.67328683;24.18317511;448;10.13;5.72;5.25;0;;1.75;50;;15.68
1;144;BRISONr_41;2017;QLB;1;LN_NF;B1;307;;155;;85;52.38692571;620;1857.6;24.69497647;26.94532412;484;5.25;3.71;8.75;0.25;;0.5;36;;15.47
3;141;BRISONr_42;2017;QLB;1;LN_NF;B1;307;;155;193;83;49.77801143;704.8;1978.4;26.27225981;29.04689523;544;2.38;4.12;14.75;0.25;;2.25;38;;15.25
5;138;BRISONr_43;2017;QLB;1;LN_NF;B1;307;;154;;83;39.92685714;545.6;1655.2;27.00955993;27.42102752;412;1.75;4.7;8.25;0.25;;2.5;20;;15.04
2;136;BRISONr_44;2017;QLB;1;LN_NF;B1;307;;152;;88;60.66816;616.8;1616;29.79507038;30.31719458;408;0.5;4.54;12.75;0.25;;1.75;37;;14.39
