Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
1;65;BRISONr_37;2015;RHH;1;LN_NF;B2;301;317;157;NA;93;71.58;1295.9738;2828.733;44.79;NA;884.58;2;NA;NA;NA;NA;NA;29;383;10.76
11;39;BRISONr_38;2015;RHH;1;LN_NF;B1;301;317;154;NA;104;65.61;672.7936;1287.8972;42.56;NA;371.78;4;NA;NA;NA;NA;NA;33;405;10.56
2;73;BRISONr_38;2015;RHH;1;LN_NF;B2;301;318;154;NA;103;67.2;1143.544;2130.1712;43.81;NA;653.82;4;NA;NA;NA;NA;NA;36;425;11.13
12;21;BRISONr_39;2015;RHH;1;LN_NF;B1;301;318;154;NA;98;69.82;734.4578;1494.9402;44.1;NA;397.42;3;NA;NA;NA;NA;NA;35;392;11.32
2;48;BRISONr_39;2015;RHH;1;LN_NF;B2;301;317;154;NA;95;71.92;1012.78;2040.8158;45.3;NA;564.08;3;NA;NA;NA;NA;NA;35;416;11.41
12;34;BRISONr_40;2015;RHH;1;LN_NF;B1;301;318;156;NA;88;50.99;723.048;1583.911;40.34;NA;512.8;6;NA;NA;NA;NA;NA;NA;NA;NA
1;51;BRISONr_40;2015;RHH;1;LN_NF;B2;301;317;156;NA;85;53.55;555.8752;1246.8732;38.75;NA;410.24;6;NA;NA;NA;NA;NA;21;374;10.77
11;62;BRISONr_41;2015;RHH;1;LN_NF;B1;301;317;156;NA;94;74;807.5318;1654.8056;43.08;NA;525.62;3;NA;NA;NA;NA;NA;23;404;10.18
1;62;BRISONr_41;2015;RHH;1;LN_NF;B2;301;318;157;NA;90;75.57;747.6624;1505.5808;42.35;NA;525.62;3;NA;NA;NA;NA;NA;22;378;10.4
11;25;BRISONr_42;2015;RHH;1;LN_NF;B1;301;317;156;NA;90;77.59;1071.111;2075.1734;45.31;NA;538.44;3;NA;NA;NA;NA;NA;19;386;9.31
2;66;BRISONr_42;2015;RHH;1;LN_NF;B2;301;318;157;NA;92;89.44;804.3268;1568.2706;47.17;NA;384.6;2;NA;NA;NA;NA;NA;32;473;12.58
11;19;BRISONr_43;2015;RHH;1;LN_NF;B1;301;317;156;NA;82;75.52;1057.3936;1998.8944;49.57;NA;448.7;3;NA;NA;NA;NA;NA;13;235;10.11
1;49;BRISONr_43;2015;RHH;1;LN_NF;B2;301;317;157;NA;84;73.25;1149.5694;2192.861;49.46;NA;512.8;4;NA;NA;NA;NA;NA;13;245;9.7
11;56;BRISONr_44;2015;RHH;1;LN_NF;B1;301;317;154;NA;92;84.44;914.1942;1783.7748;48.28;NA;461.52;2;NA;NA;NA;NA;NA;28;394;10.28
2;70;BRISONr_44;2015;RHH;1;LN_NF;B2;301;317;154;NA;92;84.87;1022.1386;1840.8238;48.47;NA;499.98;1;NA;NA;NA;NA;NA;24;395;10.63
11;66;BRISONr_45;2015;RHH;1;LN_NF;B1;301;316;154;NA;94;81.93;630.4876;1355.9714;48.74;NA;320.5;2;NA;NA;NA;NA;NA;22;402;10.08
2;65;BRISONr_45;2015;RHH;1;LN_NF;B2;301;317;154;NA;96;80.96;1182.2604;2400.6732;45.52;NA;628.18;2;NA;NA;NA;NA;NA;23;412;10.49
12;38;BRISONr_46;2015;RHH;1;LN_NF;B1;301;317;154;NA;94;60.81;775.9946;1668.6512;41.37;NA;666.64;5;NA;NA;NA;NA;NA;26;454;9.64
2;67;BRISONr_46;2015;RHH;1;LN_NF;B2;301;317;154;NA;95;55.58;702.1514;1621.2172;41.09;NA;743.56;6;NA;NA;NA;NA;NA;34;464;12.54
12;32;BRISONr_47;2015;RHH;1;LN_NF;B1;301;317;154;NA;95;76.63;1002.524;2046.5848;44.56;NA;589.72;2;NA;NA;NA;NA;NA;30;402;9.16
1;90;BRISONr_47;2015;RHH;1;LN_NF;B2;301;317;154;NA;98;85.91;919.9632;1820.3118;42.44;NA;628.18;2;NA;NA;NA;NA;NA;28;414;9.57
11;43;BRISONr_48;2015;RHH;1;LN_NF;B1;301;316;154;NA;97;85;770.2256;1342.6386;36.81;NA;525.62;3;NA;NA;NA;NA;NA;23;354;9.27
1;72;BRISONr_48;2015;RHH;1;LN_NF;B2;301;317;154;NA;95;89.72;1258.0266;2454.1326;44.4;NA;628.18;3;NA;NA;NA;NA;NA;23;357;10.67
11;65;BRISONr_49;2015;RHH;1;LN_NF;B1;301;317;154;NA;87;59.15;729.3298;1481.8638;38.62;NA;448.7;4;NA;NA;NA;NA;NA;32;480;10.57
1;35;BRISONr_49;2015;RHH;1;LN_NF;B2;301;317;154;NA;83;68.22;890.4772;1752.2376;36.69;NA;615.36;4;NA;NA;NA;NA;NA;33;454;11.25
11;30;BRISONr_50;2015;RHH;1;LN_NF;B1;301;317;154;NA;95;70.13;756.6364;1592.6286;45.37;NA;397.42;3;NA;NA;NA;NA;NA;24;408;9.77
2;54;BRISONr_50;2015;RHH;1;LN_NF;B2;301;317;154;NA;96;68.07;629.7184;1278.154;47.19;NA;307.68;3;NA;NA;NA;NA;NA;24;414;9.72
12;65;BRISONr_51;2015;RHH;1;LN_NF;B1;301;318;156;NA;100;76.26;1025.9846;2069.5326;50.62;NA;538.44;3;NA;NA;NA;NA;NA;27;315;10.03
1;44;BRISONr_51;2015;RHH;1;LN_NF;B2;301;317;155;NA;97;77.36;840.7356;2193.2456;49.72;NA;551.26;3;NA;NA;NA;NA;NA;24;376;10.34
12;14;BRISONr_52;2015;RHH;1;LN_NF;B1;301;316;154;NA;94;80.6;797.1476;1563.0144;40.19;NA;435.88;3;NA;NA;NA;NA;NA;21;374;9.19
2;80;BRISONr_52;2015;RHH;1;LN_NF;B2;301;318;154;NA;92;84.66;1104.443;1977.7414;45.34;NA;551.26;3;NA;NA;NA;NA;NA;24;389;9.8
12;48;BRISONr_53;2015;RHH;1;LN_NF;B1;301;316;154;NA;90;84.26;885.4774;1673.1382;48.54;NA;602.54;2;NA;NA;NA;NA;NA;24;398;9.12
2;49;BRISONr_53;2015;RHH;1;LN_NF;B2;301;317;154;NA;88;83.86;1282.3846;2312.5998;50.78;NA;717.92;3;NA;NA;NA;NA;NA;26;421;10.05
12;49;BRISONr_54;2015;RHH;1;LN_NF;B1;301;317;154;NA;98;93.88;1273.7952;2470.9268;49.33;NA;615.36;2;NA;NA;NA;NA;NA;24;362;9.58
2;60;BRISONr_54;2015;RHH;1;LN_NF;B2;301;317;154;NA;92;89.7;762.2772;1462.5056;50.18;NA;397.42;2;NA;NA;NA;NA;NA;22;358;9.27
12;67;BRISONr_55;2015;RHH;1;LN_NF;B1;301;318;156;NA;100;86.95;1139.057;2407.9806;38.73;NA;820.48;2;NA;NA;NA;NA;NA;39;435;11.9
2;93;BRISONr_55;2015;RHH;1;LN_NF;B2;301;317;154;NA;98;76.22;815.993;1632.7552;44.64;NA;512.8;2;NA;NA;NA;NA;NA;32;424;10.16
12;23;BRISONr_56;2015;RHH;1;LN_NF;B1;301;317;156;NA;102;77.84;798.9424;1594.2952;36.96;NA;576.9;3;NA;NA;NA;NA;NA;27;262;9.8
2;61;BRISONr_56;2015;RHH;1;LN_NF;B2;301;317;157;NA;100;79.76;1217.3872;2588.999;44.09;NA;705.1;2;NA;NA;NA;NA;NA;28;350;10.7
12;12;BRISONr_57;2015;RHH;1;LN_NF;B1;301;317;154;NA;86;72.64;768.3026;1675.574;40.94;NA;499.98;1;NA;NA;NA;NA;NA;31;441;10.29
2;44;BRISONr_57;2015;RHH;1;LN_NF;B2;301;317;154;NA;89;78.37;669.9732;1460.0698;41.31;NA;423.06;2;NA;NA;NA;NA;NA;35;459;11.76
11;22;BRISONr_58;2015;RHH;1;LN_NF;B1;301;317;154;NA;96;73.12;816.7622;1866.9766;50.6;NA;371.78;4;NA;NA;NA;NA;NA;20;414;10.86
1;79;BRISONr_58;2015;RHH;1;LN_NF;B2;301;317;154;NA;94;75.65;1018.549;2042.7388;49.56;NA;538.44;3;NA;NA;NA;NA;NA;19;399;11.03
11;8;BRISONr_59;2015;RHH;1;LN_NF;B1;301;317;155;NA;96;73.46;891.7592;1736.8536;42.7;NA;564.08;4;NA;NA;NA;NA;NA;26;387;10.24
2;35;BRISONr_59;2015;RHH;1;LN_NF;B2;301;317;155;NA;92;73.75;987.5246;1959.537;43.25;NA;653.82;4;NA;NA;NA;NA;NA;21;397;10.4
11;47;BRISONr_60;2015;RHH;1;LN_NF;B1;301;317;154;NA;102;83.9;1301.3582;2528.8732;44.94;NA;589.72;3;NA;NA;NA;NA;NA;28;367;10.06
1;86;BRISONr_60;2015;RHH;1;LN_NF;B2;301;317;154;NA;103;88.28;985.9862;1868.6432;44.59;NA;512.8;3;NA;NA;NA;NA;NA;26;380;10.68
11;33;BRISONr_61;2015;RHH;1;LN_NF;B1;301;317;157;NA;93;82.11;1247.0014;2368.2386;51.88;NA;589.72;3;NA;NA;NA;NA;NA;22;395;9.4
2;68;BRISONr_61;2015;RHH;1;LN_NF;B2;301;317;157;NA;93;87.47;897.7846;1701.9832;51.49;NA;474.34;3;NA;NA;NA;NA;NA;29;437;11.44
11;35;BRISONr_62;2015;RHH;1;LN_NF;B1;301;317;156;NA;98;81.85;827.6592;1605.064;47.37;NA;435.88;3;NA;NA;NA;NA;NA;27;372;9.85
1;50;BRISONr_62;2015;RHH;1;LN_NF;B2;301;317;157;NA;95;77.54;1056.1116;2085.4294;47.76;NA;487.16;3;NA;NA;NA;NA;NA;25;440;10.89
12;63;BRISONr_63;2015;RHH;1;LN_NF;B1;301;318;156;NA;105;74.82;734.586;1925.3076;40.52;NA;525.62;3;NA;NA;NA;NA;NA;NA;NA;NA
2;41;BRISONr_63;2015;RHH;1;LN_NF;B2;301;317;156;NA;102;74.34;978.2942;2055.5588;41.45;NA;602.54;3;NA;NA;NA;NA;NA;27;407;10.88
11;54;BRISONr_64;2015;RHH;1;LN_NF;B1;301;317;157;NA;98;76.76;745.3548;1636.3448;48.98;NA;551.26;3;NA;NA;NA;NA;NA;33;434;11.12
1;58;BRISONr_64;2015;RHH;1;LN_NF;B2;301;317;155;NA;95;72.33;950.8594;1939.025;49.95;NA;499.98;3;NA;NA;NA;NA;NA;33;440;10.57
12;18;BRISONr_65;2015;RHH;1;LN_NF;B1;301;316;154;NA;95;73.94;956.2438;2012.74;47.33;NA;512.8;3;NA;NA;NA;NA;NA;35;387;11.32
2;43;BRISONr_65;2015;RHH;1;LN_NF;B2;301;317;154;NA;95;76.19;1288.7946;2597.2038;47.31;NA;705.1;4;NA;NA;NA;NA;NA;33;409;11.73
12;51;BRISONr_66;2015;RHH;1;LN_NF;B1;301;316;154;NA;105;85.43;1291.2304;2596.9474;49.81;NA;692.28;3;NA;NA;NA;NA;NA;27;241;9.36
2;92;BRISONr_66;2015;RHH;1;LN_NF;B2;301;317;154;NA;104;90.16;1144.3132;2185.2972;53.87;NA;512.8;3;NA;NA;NA;NA;NA;23;271;9.76
11;48;BRISONr_67;2015;RHH;1;LN_NF;B1;301;318;154;NA;102;86.56;1043.0352;2041.2004;46.76;NA;499.98;3;NA;NA;NA;NA;NA;18;334;10.32
2;47;BRISONr_67;2015;RHH;1;LN_NF;B2;301;317;154;NA;102;93.46;1152.0052;2113.8898;44.91;NA;564.08;3;NA;NA;NA;NA;NA;20;355;11.13
11;58;BRISONr_68;2015;RHH;1;LN_NF;B1;301;317;154;NA;90;82.81;528.6968;1037.779;48.52;NA;320.5;3;NA;NA;NA;NA;NA;19;384;9.7
1;39;BRISONr_68;2015;RHH;1;LN_NF;B2;301;317;154;NA;89;84.44;1347.8948;2787.5808;41.99;NA;807.66;3;NA;NA;NA;NA;NA;19;392;9.95
11;59;BRISONr_69;2015;RHH;1;LN_NF;B1;301;317;157;NA;92;77.9;1034.574;2139.9144;41.41;NA;628.18;4;NA;NA;NA;NA;NA;15;377;10.28
1;52;BRISONr_69;2015;RHH;1;LN_NF;B2;301;318;157;NA;93;78.63;811.6342;1575.3216;43.51;NA;474.34;3;NA;NA;NA;NA;NA;9;366;10.37
11;37;BRISONr_70;2015;RHH;1;LN_NF;B1;301;317;158;NA;101;72.66;882.4006;1825.6962;48.95;NA;474.34;2;NA;NA;NA;NA;NA;38;453;11.53
1;74;BRISONr_70;2015;RHH;1;LN_NF;B2;301;317;157;NA;100;76.8;919.835;1946.9734;46.08;NA;551.26;3;NA;NA;NA;NA;NA;36;443;11.68
12;24;BRISONr_71;2015;RHH;1;LN_NF;B1;301;317;154;NA;92;73.43;904.8356;1692.3682;46.83;NA;525.62;3;NA;NA;NA;NA;NA;34;389;9.88
2;77;BRISONr_71;2015;RHH;1;LN_NF;B2;301;317;154;NA;94;76.12;1031.1126;1973.1262;47.06;NA;615.36;3;NA;NA;NA;NA;NA;39;422;11.93
12;11;BRISONr_72;2015;RHH;1;LN_NF;B1;301;318;154;NA;93;76.33;970.7304;1965.8188;36.6;NA;576.9;2;NA;NA;NA;NA;NA;29;389;10.05
1;56;BRISONr_72;2015;RHH;1;LN_NF;B2;301;317;154;NA;94;69.9;970.6022;2000.6892;37.82;NA;538.44;2;NA;NA;NA;NA;NA;28;402;9.96
11;42;BRISONr_73;2015;RHH;1;LN_NF;B1;301;317;157;NA;88;57.13;581.6434;1126.6216;38.35;NA;384.6;6;NA;NA;NA;NA;NA;26;383;10.54
2;88;BRISONr_73;2015;RHH;1;LN_NF;B2;301;317;157;NA;88;60.78;792.7888;1498.9144;41.62;NA;499.98;5;NA;NA;NA;NA;NA;22;400;11.07
11;32;BRISONr_74;2015;RHH;1;LN_NF;B1;301;317;156;NA;95;74.12;891.7592;1783.6466;42.23;NA;512.8;4;NA;NA;NA;NA;NA;26;399;10.57
1;54;BRISONr_74;2015;RHH;1;LN_NF;B2;301;317;156;NA;95;72.16;864.5808;1748.7762;42.82;NA;551.26;4;NA;NA;NA;NA;NA;18;366;10.12
