Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
4;35;BRISONr_105;2017;KAL;1;HN_WF;B2;300;327;149;190;84;115.92;1142.4;1825.6;46.59;NA;480;NA;NA;NA;NA;NA;NA;28.5;NA;13.3
21;24;BRISONr_105;2017;KAL;1;HN_NF;B2;300;327;150;191;84.3333333;104;1113.92;1770.32;43.9;NA;400;NA;NA;NA;NA;NA;NA;29.6;NA;13
2;8;BRISONr_106;2017;KAL;1;LN_NF;B1;301;331;148;188;93.1666667;82.18;911.2;1578.4;54.23;NA;512;NA;NA;NA;NA;NA;NA;16.4;NA;11.4
19;2;BRISONr_106;2017;KAL;1;HN_WF;B1;301;331;149;191;88.6666667;111.28;1156;1926.4;49.12;NA;512;NA;NA;NA;NA;NA;NA;28.1;NA;14.7
27;5;BRISONr_106;2017;KAL;1;HN_NF;B1;301;331;149;190;90.5;110.91;943.28;1619.76;48.93;NA;472;NA;NA;NA;NA;NA;NA;30.9;NA;14.6
27;35;BRISONr_106;2017;KAL;1;LN_NF;B2;300;327;148;187;94.1666667;85.33;787.68;1361.28;52.8;NA;424;NA;NA;NA;NA;NA;NA;17.5;NA;10.9
6;27;BRISONr_106;2017;KAL;1;HN_WF;B2;300;328;149;190;87;113.14;1248;2005.6;48.92;NA;488;NA;NA;NA;NA;NA;NA;24.7;NA;14.1
17;27;BRISONr_106;2017;KAL;1;HN_NF;B2;300;328;149;191;87.3333333;107.39;121.44;828.32;50.07;NA;648;NA;NA;NA;NA;NA;NA;25.7;NA;13.8
7;19;BRISONr_107;2017;KAL;1;LN_NF;B1;301;333;149;189;98;73.33;541.76;1003.68;50.87;NA;496;NA;NA;NA;NA;NA;NA;12.4;NA;11.2
16;11;BRISONr_107;2017;KAL;1;HN_WF;B1;301;331;150;192;91.3333333;104.13;991.2;1661.6;49.83;NA;576;NA;NA;NA;NA;NA;NA;30.3;NA;14.6
33;1;BRISONr_107;2017;KAL;1;HN_NF;B1;301;331;150;189;94.6666667;106.3;996.8;1642.08;51.38;NA;568;NA;NA;NA;NA;NA;NA;33.4;NA;14.5
29;33;BRISONr_107;2017;KAL;1;LN_NF;B2;300;328;149;188;99.8333333;55.52;634.48;1287.68;49.54;NA;328;NA;NA;NA;NA;NA;NA;12.8;NA;11.3
3;32;BRISONr_107;2017;KAL;1;HN_WF;B2;300;329;150;190;91.3333333;100.81;794.4;1313.6;49.09;NA;368;NA;NA;NA;NA;NA;NA;32.3;NA;14.6
16;34;BRISONr_107;2017;KAL;1;HN_NF;B2;300;328;150;192;91.3333333;108.24;993.52;1670.4;49.61;NA;432;NA;NA;NA;NA;NA;NA;31.9;NA;14.4
4;8;BRISONr_108;2017;KAL;1;LN_NF;B1;301;331;149;191;105.833333;81.7;740;1393.36;52.74;NA;408;NA;NA;NA;NA;NA;NA;18;NA;11.1
13;12;BRISONr_108;2017;KAL;1;HN_WF;B1;301;331;150;193;96.1666667;113.29;1169.6;2068;50.84;NA;384;NA;NA;NA;NA;NA;NA;38.8;NA;14.8
26;10;BRISONr_108;2017;KAL;1;HN_NF;B1;301;331;150;192;96.1666667;98.42;1150.4;2089.92;49.65;NA;344;NA;NA;NA;NA;NA;NA;35;NA;14
31;26;BRISONr_108;2017;KAL;1;LN_NF;B2;300;328;149;188;100.833333;77.58;644.8;1218.96;53.21;NA;336;NA;NA;NA;NA;NA;NA;18.3;NA;10.6
1;34;BRISONr_108;2017;KAL;1;HN_WF;B2;300;327;150;192;90.8333333;105.09;663.2;1060.8;53.81;NA;240;NA;NA;NA;NA;NA;NA;34.4;NA;14.1
16;21;BRISONr_108;2017;KAL;1;HN_NF;B2;300;328;150;192;91.5;100.48;1140.8;1896.16;50.27;NA;432;NA;NA;NA;NA;NA;NA;25.3;NA;12.9
7;18;BRISONr_109;2017;KAL;1;LN_NF;B1;301;330;149;188;99.3333333;65.21;677.68;1308.32;49.69;NA;256;NA;NA;NA;NA;NA;NA;23.1;NA;11.6
13;1;BRISONr_109;2017;KAL;1;HN_WF;B1;301;330;150;193;94.8333333;102.89;1019.2;1788;49.23;NA;392;NA;NA;NA;NA;NA;NA;45.7;NA;15.4
29;3;BRISONr_109;2017;KAL;1;HN_NF;B1;301;331;150;193;98.3333333;97.45;960.88;1814.48;47.91;NA;360;NA;NA;NA;NA;NA;NA;50.1;NA;15.6
26;40;BRISONr_109;2017;KAL;1;LN_NF;B2;300;328;149;187;104.5;61.09;681.28;1356.72;49.79;NA;312;NA;NA;NA;NA;NA;NA;25.7;NA;11.8
6;34;BRISONr_109;2017;KAL;1;HN_WF;B2;300;327;150;193;93;103.58;1039.2;1768;49.31;NA;392;NA;NA;NA;NA;NA;NA;42.2;NA;14.8
19;30;BRISONr_109;2017;KAL;1;HN_NF;B2;300;327;150;191;86.3333333;91.88;1027.28;1810.32;47.36;NA;504;NA;NA;NA;NA;NA;NA;39.6;NA;14.7
6;14;BRISONr_11;2017;KAL;1;LN_NF;B1;301;332;149;191;78.3333333;80.36;1273.6;2189.6;44.8;NA;336;NA;NA;NA;NA;NA;NA;14.7;NA;11.2
19;15;BRISONr_11;2017;KAL;1;HN_WF;B1;301;332;150;192;79.6666667;115.32;1167.2;1866.4;43.95;NA;528;NA;NA;NA;NA;NA;NA;33.7;NA;13.9
30;2;BRISONr_11;2017;KAL;1;HN_NF;B1;301;332;150;188;79.3333333;113.58;947.28;1460.48;44.25;NA;472;NA;NA;NA;NA;NA;NA;40.8;NA;13.8
33;38;BRISONr_11;2017;KAL;1;LN_NF;B2;300;328;148;188;72.6666667;58.91;798.48;1317.28;46.01;NA;264;NA;NA;NA;NA;NA;NA;12.5;NA;10.4
3;26;BRISONr_11;2017;KAL;1;HN_WF;B2;300;328;150;192;77.6666667;111.6;741.6;1108.8;44.79;NA;288;NA;NA;NA;NA;NA;NA;29.6;NA;13.5
21;31;BRISONr_11;2017;KAL;1;HN_NF;B2;300;328;150;192;78.6666667;112.48;1007.2;1560.8;40.68;NA;480;NA;NA;NA;NA;NA;NA;32.3;NA;13.5
1;17;BRISONr_110;2017;KAL;1;LN_NF;B1;301;331;148;190;92.1666667;63.39;849.6;1758.72;48.69;NA;464;NA;NA;NA;NA;NA;NA;19.5;NA;11.5
13;9;BRISONr_110;2017;KAL;1;HN_WF;B1;301;330;150;191;91.3333333;95.41;946.4;1691.2;46.11;NA;576;NA;NA;NA;NA;NA;NA;42.8;NA;15.2
29;5;BRISONr_110;2017;KAL;1;HN_NF;B1;301;331;150;190;93.8333333;92.61;1177.6;2105.68;48.57;NA;536;NA;NA;NA;NA;NA;NA;44.6;NA;15.2
33;27;BRISONr_110;2017;KAL;1;LN_NF;B2;300;327;149;187;96;59.64;684;1484.96;48.07;NA;440;NA;NA;NA;NA;NA;NA;21.3;NA;11.4
8;22;BRISONr_110;2017;KAL;1;HN_WF;B2;300;327;149;190;92;100.17;640.8;1143.2;47.67;NA;344;NA;NA;NA;NA;NA;NA;40.6;NA;15
19;32;BRISONr_110;2017;KAL;1;HN_NF;B2;300;328;150;192;83.3333333;92.73;756.08;1347.6;46.47;NA;488;NA;NA;NA;NA;NA;NA;42.6;NA;14.7
1;18;BRISONr_111;2017;KAL;1;LN_NF;B1;301;332;148;190;91;72.73;NA;NA;50.22;NA;400;NA;NA;NA;NA;NA;NA;19;NA;10.6
13;6;BRISONr_111;2017;KAL;1;HN_WF;B1;301;330;149;191;91.3333333;114.36;1084;1862.4;48.69;NA;480;NA;NA;NA;NA;NA;NA;36.1;NA;14.1
31;9;BRISONr_111;2017;KAL;1;HN_NF;B1;301;331;149;190;93.8333333;99.03;799.2;1547.04;44.68;NA;480;NA;NA;NA;NA;NA;NA;34.3;NA;13.6
26;36;BRISONr_111;2017;KAL;1;LN_NF;B2;300;328;148;188;92.6666667;77.09;821.6;1371.68;49.54;NA;288;NA;NA;NA;NA;NA;NA;19.5;NA;10.6
5;27;BRISONr_111;2017;KAL;1;HN_WF;B2;300;328;149;192;85;109.95;868;1390.4;49.04;NA;344;NA;NA;NA;NA;NA;NA;35.3;NA;13.8
15;33;BRISONr_111;2017;KAL;1;HN_NF;B2;300;327;149;190;83.3333333;91.27;1024.8;1905.04;44.81;NA;432;NA;NA;NA;NA;NA;NA;31.9;NA;13.3
6;20;BRISONr_112;2017;KAL;1;LN_NF;B1;301;331;148;190;102.666667;61.09;641.76;1333.6;53.83;NA;280;NA;NA;NA;NA;NA;NA;18.7;NA;11.7
15;15;BRISONr_112;2017;KAL;1;HN_WF;B1;301;331;149;192;94;100.78;945.6;1672.8;52.49;NA;520;NA;NA;NA;NA;NA;NA;43.7;NA;15.4
29;14;BRISONr_112;2017;KAL;1;HN_NF;B1;301;332;149;189;98.5;93.33;895.28;1757.12;51.7;NA;632;NA;NA;NA;NA;NA;NA;49.3;NA;15.2
33;37;BRISONr_112;2017;KAL;1;LN_NF;B2;300;328;148;187;87.8333333;49.45;276.08;521.84;51.05;NA;176;NA;NA;NA;NA;NA;NA;16.4;NA;11
3;28;BRISONr_112;2017;KAL;1;HN_WF;B2;300;329;149;190;87.6666667;101.15;1324;2332.8;52.7;NA;408;NA;NA;NA;NA;NA;NA;38.3;NA;14.7
22;23;BRISONr_112;2017;KAL;1;HN_NF;B2;300;328;149;192;93.5;101.21;1013.68;1880.88;52.53;NA;632;NA;NA;NA;NA;NA;NA;47.8;NA;15.2
8;15;BRISONr_113;2017;KAL;1;LN_NF;B1;301;331;146;187;101.666667;73.7;904.08;1727.6;47.7;NA;288;NA;NA;NA;NA;NA;NA;22.1;NA;12.3
17;1;BRISONr_113;2017;KAL;1;HN_WF;B1;301;333;149;191;86.6666667;104.65;991.2;1610.4;45.36;NA;488;NA;NA;NA;NA;NA;NA;51.1;NA;15.4
31;15;BRISONr_113;2017;KAL;1;HN_NF;B1;301;332;149;188;88;96;904.8;1681.68;46.73;NA;432;NA;NA;NA;NA;NA;NA;71.5;NA;15.1
29;34;BRISONr_113;2017;KAL;1;LN_NF;B2;300;328;146;187;93.6666667;61.94;417.6;802.96;47.36;NA;248;NA;NA;NA;NA;NA;NA;11;NA;11.2
1;35;BRISONr_113;2017;KAL;1;HN_WF;B2;300;328;149;191;85;99.4;994.4;1629.6;46.61;NA;456;NA;NA;NA;NA;NA;NA;45.6;NA;14.7
15;27;BRISONr_113;2017;KAL;1;HN_NF;B2;300;328;149;190;88.6666667;92.12;842.48;1337.12;48.31;NA;368;NA;NA;NA;NA;NA;NA;54.4;NA;14.5
7;11;BRISONr_114;2017;KAL;1;LN_NF;B1;301;329;149;190;107.5;74.3;827.2;1698.4;52.56;NA;336;NA;NA;NA;NA;NA;NA;20.9;NA;11.7
12;9;BRISONr_114;2017;KAL;1;HN_WF;B1;301;329;151;193;92.5;99.71;914.4;1593.6;46.45;NA;424;NA;NA;NA;NA;NA;NA;35.2;NA;15.3
33;9;BRISONr_114;2017;KAL;1;HN_NF;B1;301;330;151;191;96;95.27;1075.2;1978.24;48.01;NA;496;NA;NA;NA;NA;NA;NA;34.3;NA;14.3
32;37;BRISONr_114;2017;KAL;1;LN_NF;B2;300;327;147;188;93.5;53.21;572;965.76;52.73;NA;160;NA;NA;NA;NA;NA;NA;17.4;NA;10.7
1;32;BRISONr_114;2017;KAL;1;HN_WF;B2;300;327;150;192;90.3333333;99.34;864.8;1552.8;47.77;NA;456;NA;NA;NA;NA;NA;NA;29.1;NA;14.4
15;29;BRISONr_114;2017;KAL;1;HN_NF;B2;300;328;150;188;91.6666667;85.33;914.4;1673.6;47.41;NA;480;NA;NA;NA;NA;NA;NA;26.5;NA;13.7
5;19;BRISONr_115;2017;KAL;1;LN_NF;B1;301;331;148;188;92.1666667;76.61;1136;1966.48;47.65;NA;424;NA;NA;NA;NA;NA;NA;24.7;NA;11.5
13;16;BRISONr_115;2017;KAL;1;HN_WF;B1;301;330;149;192;90.8333333;111.56;1815.2;2932.8;39.61;NA;400;NA;NA;NA;NA;NA;NA;29.6;NA;14.2
30;11;BRISONr_115;2017;KAL;1;HN_NF;B1;301;331;149;188;90.6666667;104.85;891.28;1536.08;40.61;NA;392;NA;NA;NA;NA;NA;NA;33.8;NA;14.4
33;35;BRISONr_115;2017;KAL;1;LN_NF;B2;300;327;147;186;87.1666667;60.97;462.4;761.68;46.02;NA;352;NA;NA;NA;NA;NA;NA;23.7;NA;10.8
6;35;BRISONr_115;2017;KAL;1;HN_WF;B2;300;328;149;191;89.8333333;116.05;1116.8;1779.2;40.96;NA;576;NA;NA;NA;NA;NA;NA;30.6;NA;14
18;28;BRISONr_115;2017;KAL;1;HN_NF;B2;300;328;149;189;85.3333333;108.24;1196.08;1918.48;39.99;NA;504;NA;NA;NA;NA;NA;NA;27.7;NA;13.5
1;10;BRISONr_116;2017;KAL;1;LN_NF;B1;301;333;148;190;89;76.73;766.56;1564.16;53.66;NA;392;NA;NA;NA;NA;NA;NA;13.5;NA;11.2
14;16;BRISONr_116;2017;KAL;1;HN_WF;B1;301;331;151;191;89.8333333;108.36;760.8;1279.2;49.91;NA;472;NA;NA;NA;NA;NA;NA;31.8;NA;14.3
32;8;BRISONr_116;2017;KAL;1;HN_NF;B1;301;332;150;189;90.3333333;104;922.64;1606.72;49.57;NA;536;NA;NA;NA;NA;NA;NA;40;NA;14.6
29;36;BRISONr_116;2017;KAL;1;LN_NF;B2;300;327;149;188;97.3333333;81.94;818.24;1597.84;51.39;NA;536;NA;NA;NA;NA;NA;NA;15.8;NA;11.2
8;29;BRISONr_116;2017;KAL;1;HN_WF;B2;300;327;150;191;91;106.81;1047.2;1922.4;50.57;NA;536;NA;NA;NA;NA;NA;NA;30.8;NA;14.1
22;32;BRISONr_116;2017;KAL;1;HN_NF;B2;300;328;150;191;94.1666667;108.73;797.6;1436;49.91;NA;576;NA;NA;NA;NA;NA;NA;35.7;NA;14.3
1;13;BRISONr_117;2017;KAL;1;LN_NF;B1;301;330;146;189;97.6666667;80.73;791.2;1555.12;53.85;NA;560;NA;NA;NA;NA;NA;NA;14.8;NA;11.1
17;12;BRISONr_117;2017;KAL;1;HN_WF;B1;301;330;148;190;97.1666667;112.24;992.8;1636;52.07;NA;472;NA;NA;NA;NA;NA;NA;37.4;NA;14.4
30;3;BRISONr_117;2017;KAL;1;HN_NF;B1;301;331;147;188;94.8333333;101.58;1000;1909.92;51.8;NA;408;NA;NA;NA;NA;NA;NA;44.4;NA;14.5
30;25;BRISONr_117;2017;KAL;1;LN_NF;B2;300;327;145;187;103.833333;74.42;699.2;1347.76;52.18;NA;416;NA;NA;NA;NA;NA;NA;14;NA;10.8
7;30;BRISONr_117;2017;KAL;1;HN_WF;B2;300;327;148;191;93;106.88;699.2;1154.4;50.45;NA;416;NA;NA;NA;NA;NA;NA;35.1;NA;14.1
18;23;BRISONr_117;2017;KAL;1;HN_NF;B2;300;327;148;188;90;99.76;572.8;1197.44;52.17;NA;480;NA;NA;NA;NA;NA;NA;37.5;NA;13.6
6;13;BRISONr_118;2017;KAL;1;LN_NF;B1;301;331;148;190;96.1666667;84.48;860.8;1320.96;52.27;NA;456;NA;NA;NA;NA;NA;NA;16.3;NA;11.2
13;10;BRISONr_118;2017;KAL;1;HN_WF;B1;301;331;150;191;90;113.46;1124;1875.2;47.21;NA;496;NA;NA;NA;NA;NA;NA;44.8;NA;14.6
26;11;BRISONr_118;2017;KAL;1;HN_NF;B1;301;331;149;191;92.3333333;98.55;961.6;1686.16;44.88;NA;472;NA;NA;NA;NA;NA;NA;53;NA;14.9
32;38;BRISONr_118;2017;KAL;1;LN_NF;B2;300;327;146;186;90.1666667;62.55;617.6;1038.8;50.27;NA;264;NA;NA;NA;NA;NA;NA;13.4;NA;10.5
5;28;BRISONr_118;2017;KAL;1;HN_WF;B2;300;327;149;191;82.6666667;104.19;901.6;1463.2;48.91;NA;408;NA;NA;NA;NA;NA;NA;35;NA;13.9
21;35;BRISONr_118;2017;KAL;1;HN_NF;B2;300;328;150;188;87;90.06;916;1581.2;44.13;NA;392;NA;NA;NA;NA;NA;NA;43.5;NA;14
6;17;BRISONr_119;2017;KAL;1;LN_NF;B1;301;330;148;187;104.166667;61.7;676;1282.32;47.37;NA;320;NA;NA;NA;NA;NA;NA;20.5;NA;11.8
19;10;BRISONr_119;2017;KAL;1;HN_WF;B1;301;330;148;190;98.3333333;100.04;1077.6;1859.2;47.01;NA;440;NA;NA;NA;NA;NA;NA;49;NA;15.3
30;6;BRISONr_119;2017;KAL;1;HN_NF;B1;301;331;149;188;97.3333333;90.42;741.6;1398.96;46.47;NA;512;NA;NA;NA;NA;NA;NA;52.3;NA;15.4
32;39;BRISONr_119;2017;KAL;1;LN_NF;B2;300;328;146;187;86.3333333;49.82;NA;NA;46.63;NA;248;NA;NA;NA;NA;NA;NA;21.2;NA;11.2
3;31;BRISONr_119;2017;KAL;1;HN_WF;B2;300;329;148;189;93.3333333;92.19;1164;1919.2;47.12;NA;472;NA;NA;NA;NA;NA;NA;43;NA;14.8
22;34;BRISONr_119;2017;KAL;1;HN_NF;B2;300;327;148;189;96.1666667;91.52;1058.4;1783.68;46.22;NA;616;NA;NA;NA;NA;NA;NA;48.4;NA;14.7
2;12;BRISONr_12;2017;KAL;1;LN_NF;B1;301;333;148;188;89.1666667;77.09;827.28;1500.08;53.37;NA;320;NA;NA;NA;NA;NA;NA;12.3;NA;11.1
17;6;BRISONr_12;2017;KAL;1;HN_WF;B1;301;331;150;191;83;110.01;1092;1651.2;51.46;NA;360;NA;NA;NA;NA;NA;NA;37.2;NA;14.6
28;5;BRISONr_12;2017;KAL;1;HN_NF;B1;301;332;149;189;86;103.15;987.2;1614.88;48.79;NA;384;NA;NA;NA;NA;NA;NA;38.9;NA;14.4
29;28;BRISONr_12;2017;KAL;1;LN_NF;B2;300;328;148;186;93;79.76;556.08;1054.08;51.79;NA;240;NA;NA;NA;NA;NA;NA;15.6;NA;11
1;31;BRISONr_12;2017;KAL;1;HN_WF;B2;300;328;150;191;77;109.11;1318.4;2165.6;49.97;NA;368;NA;NA;NA;NA;NA;NA;34.5;NA;14.3
18;30;BRISONr_12;2017;KAL;1;HN_NF;B2;300;328;150;189;76.5;99.52;1176.8;1959.2;49.26;NA;360;NA;NA;NA;NA;NA;NA;27.5;NA;13.4
5;12;BRISONr_120;2017;KAL;1;LN_NF;B1;301;332;149;190;102.666667;78.18;840;1565.04;49.19;NA;256;NA;NA;NA;NA;NA;NA;19.1;NA;11.3
19;9;BRISONr_120;2017;KAL;1;HN_WF;B1;301;331;151;193;95.1666667;102.45;1128;2054.4;46.44;NA;392;NA;NA;NA;NA;NA;NA;42.8;NA;15.1
