Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
39;7;BRISONr_106;2016;HAN;1;HN_NF;B2;308;333;NA;NA;91;71.24;874.21;1675.262369;37.9;41.95;524.74;NA;NA;NA;NA;NA;NA;22.117;360;12.38029782
8;26;BRISONr_106;2016;HAN;1;HN_WF;B1;308;333;152;NA;88;85.28;944.53;1762.818591;41.98;41.375;599.7;NA;NA;NA;NA;NA;NA;21.5945;343;11.70091848
26;29;BRISONr_106;2016;HAN;1;HN_WF;B2;308;333;NA;NA;96;85.5;717.69;1388.905547;43.35;42.675;464.77;NA;NA;NA;NA;NA;NA;22.794;360;11.93226177
10;4;BRISONr_106;2016;HAN;1;LN_NF;B1;308;333;151;NA;86;66.34;803.9;1597.601199;42;43.025;479.76;2.5;NA;NA;5;0;NA;7.0883;356;8.439485714
29;16;BRISONr_106;2016;HAN;1;LN_NF;B2;308;333;NA;NA;85;64.06;710.79;1475.712144;40.38;42.875;539.73;NA;NA;NA;NA;NA;NA;11.806;372;9.282167431
19;15;BRISONr_107;2016;HAN;1;HN_NF;B1;308;333;155;NA;93;68.85;774.66;1490.104948;41.25;46.2;494.75;0.5;NA;NA;0;10;NA;33.037;337;12.27380952
36;10;BRISONr_107;2016;HAN;1;HN_NF;B2;308;333;NA;NA;93;70.97;715.29;1396.401799;40.5;44.275;359.82;NA;NA;NA;NA;NA;NA;34.124;369;12.5375
13;27;BRISONr_107;2016;HAN;1;HN_WF;B1;308;333;153;NA;95;84.65;773.16;1481.409295;44.98;48.575;434.78;NA;NA;NA;NA;NA;NA;34.45;352;11.88584475
37;26;BRISONr_107;2016;HAN;1;HN_WF;B2;308;333;NA;NA;93;81.97;1017.39;1856.971514;44.65;44.9;449.78;NA;NA;NA;NA;NA;NA;35.7365;378;12.92710706
15;5;BRISONr_107;2016;HAN;1;LN_NF;B1;308;333;152;NA;95;65.19;492.8;1088.455772;44.18;44.6;314.84;0;NA;NA;10;0;NA;23.888;334;9.350682594
40;22;BRISONr_107;2016;HAN;1;LN_NF;B2;308;333;NA;NA;91;55.44;835.08;1831.934033;44.4;45.475;479.76;NA;NA;NA;NA;NA;NA;20.066;355;8.856171429
8;18;BRISONr_108;2016;HAN;1;HN_NF;B1;308;333;152;NA;91;64.06;789.81;1615.892054;42.78;41.025;419.79;12.5;NA;NA;5;0.5;NA;21.808;289;11.56093394
27;4;BRISONr_108;2016;HAN;1;HN_NF;B2;308;333;NA;NA;90;58.37;720.09;1500.29985;39.97;41.325;434.78;NA;NA;NA;NA;NA;NA;20.8495;325;12.09158134
15;24;BRISONr_108;2016;HAN;1;HN_WF;B1;308;333;153;NA;86;79.58;884.71;1643.628186;44.25;44.35;434.78;NA;NA;NA;NA;NA;NA;23.0795;248;12.2984145
32;27;BRISONr_108;2016;HAN;1;HN_WF;B2;308;333;NA;NA;92;79.46;373.16;905.3973013;44.48;33.475;284.86;NA;NA;NA;NA;NA;NA;24.056;241;13.02088036
10;9;BRISONr_108;2016;HAN;1;LN_NF;B1;308;333;152;NA;95;57.28;803;1742.878561;42.25;41.45;449.78;7.5;NA;NA;5;0;NA;7.39855;241;8.513375431
26;18;BRISONr_108;2016;HAN;1;LN_NF;B2;308;333;NA;NA;96;61.99;687.41;1400.749625;39.53;42.5;359.82;NA;NA;NA;NA;NA;NA;10.4306;294;8.876980482
20;16;BRISONr_109;2016;HAN;1;HN_NF;B1;308;333;154;NA;91;66.63;579.01;1263.268366;38.75;39.3;389.81;10;NA;NA;2.5;5;NA;35.664;373;13.06072645
26;7;BRISONr_109;2016;HAN;1;HN_NF;B2;308;333;NA;NA;94;67.2;647.38;1446.176912;35.43;37.65;464.77;NA;NA;NA;NA;NA;NA;36.533;385;13.46022727
18;24;BRISONr_109;2016;HAN;1;HN_WF;B1;308;333;152;NA;95;86.96;636.73;1210.944528;41.18;43.675;344.83;NA;NA;NA;NA;NA;NA;35.7895;367;13.56734007
39;30;BRISONr_109;2016;HAN;1;HN_WF;B2;308;333;NA;NA;94;82.89;1015.14;2004.047976;43.63;45.55;479.76;NA;NA;NA;NA;NA;NA;36.831;412;13.3507378
15;4;BRISONr_109;2016;HAN;1;LN_NF;B1;308;333;152;NA;98;54.36;690.25;1563.118441;39.75;39.825;434.78;12.5;NA;NA;10;0;NA;19.473;365;8.875085714
38;20;BRISONr_109;2016;HAN;1;LN_NF;B2;308;333;NA;NA;96;61.11;716.64;1543.328336;40.23;40.725;449.78;NA;NA;NA;NA;NA;NA;18.589;319;9.180469645
9;17;BRISONr_11;2016;HAN;1;HN_NF;B1;308;333;152;NA;78;76.27;787.71;1534.932534;34.9;34.25;449.78;2.5;NA;NA;0.5;0;NA;31.3935;393;11.56278539
34;9;BRISONr_11;2016;HAN;1;HN_NF;B2;308;333;NA;NA;75;68.7;864.32;1631.634183;31.2;35.675;494.75;NA;NA;NA;NA;NA;NA;31.0875;405;11.38949772
18;23;BRISONr_11;2016;HAN;1;HN_WF;B1;308;333;154;NA;82;96.16;1053.67;2026.986507;36.4;36.675;554.72;NA;NA;NA;NA;NA;NA;35.2635;402;12.24139908
26;27;BRISONr_11;2016;HAN;1;HN_WF;B2;308;333;NA;NA;82;89.14;1277.96;2451.874063;39.55;37.525;749.63;NA;NA;NA;NA;NA;NA;37.0835;409;12.35149083
9;6;BRISONr_11;2016;HAN;1;LN_NF;B1;308;333;152;NA;76;69.88;464.62;938.2308846;36.18;34.85;314.84;2.5;NA;NA;7.5;0;NA;19.0595;368;8.553257143
34;18;BRISONr_11;2016;HAN;1;LN_NF;B2;308;333;NA;NA;79;73.87;883.66;1792.053973;35.1;35.9;509.75;NA;NA;NA;NA;NA;NA;20.509;386;9.379445727
14;19;BRISONr_110;2016;HAN;1;HN_NF;B1;308;333;155;NA;89;57.79;623.09;1322.188906;35.68;40.675;389.81;2.5;NA;NA;5;7.5;NA;34.2085;238;12.77488688
33;11;BRISONr_110;2016;HAN;1;HN_NF;B2;308;333;NA;NA;88;51.29;726.84;1628.335832;34.4;35.7;509.75;NA;NA;NA;NA;NA;NA;36.535;234;13.28361582
15;25;BRISONr_110;2016;HAN;1;HN_WF;B1;308;333;153;NA;88;70.22;921.74;1855.922039;40.78;40.4;494.75;NA;NA;NA;NA;NA;NA;35.378;236;13.07752809
36;24;BRISONr_110;2016;HAN;1;HN_WF;B2;308;333;NA;NA;90;71.49;994.3;2167.916042;38.63;30.75;644.68;NA;NA;NA;NA;NA;NA;35.762;213;12.84680135
19;5;BRISONr_110;2016;HAN;1;LN_NF;B1;308;333;152;NA;95;54.26;524.74;1313.193403;37.38;36.5;419.79;0;NA;NA;3;5;NA;20.007;235;9.739909297
40;18;BRISONr_110;2016;HAN;1;LN_NF;B2;308;333;NA;NA;95;56.69;502.25;1182.308846;34.08;34.15;359.82;NA;NA;NA;NA;NA;NA;19.1425;241;10.49817975
8;21;BRISONr_111;2016;HAN;1;HN_NF;B1;308;333;152;NA;85;61.3;834.33;1783.808096;35.53;37.35;524.74;22.5;NA;NA;10;5;NA;37.7815;366;12.36006826
32;8;BRISONr_111;2016;HAN;1;HN_NF;B2;308;333;NA;NA;89;56.37;532.98;1183.058471;31.7;30.625;389.81;NA;NA;NA;NA;NA;NA;38.4605;377;12.33219955
20;27;BRISONr_111;2016;HAN;1;HN_WF;B1;308;333;151;NA;90;88.75;853.07;1652.023988;40.7;43.35;509.75;NA;NA;NA;NA;NA;NA;38.383;362;12.8106576
37;29;BRISONr_111;2016;HAN;1;HN_WF;B2;308;333;NA;NA;95;90.81;1033.28;2075.712144;39.95;42.075;584.71;NA;NA;NA;NA;NA;NA;37.6875;365;12.21768707
18;10;BRISONr_111;2016;HAN;1;LN_NF;B1;308;333;151;NA;90;51.88;553.82;1198.950525;38.5;38.4;389.81;12.5;NA;NA;5;0.5;NA;20.479;347;9.640675057
33;16;BRISONr_111;2016;HAN;1;LN_NF;B2;308;333;NA;NA;91;57.31;704.5;1565.667166;37.5;37.4;419.79;NA;NA;NA;NA;NA;NA;23.2345;363;9.280514286
10;20;BRISONr_112;2016;HAN;1;HN_NF;B1;308;333;152;NA;90;54.78;630.43;1444.677661;38.7;40.025;494.75;10;NA;NA;0;2.5;NA;40.1025;357;13.41911765
38;6;BRISONr_112;2016;HAN;1;HN_NF;B2;308;333;NA;NA;89;55.15;587.86;1367.316342;39.75;37.85;449.78;NA;NA;NA;NA;NA;NA;39.6715;386;13.10859729
20;26;BRISONr_112;2016;HAN;1;HN_WF;B1;308;333;153;NA;91;82.01;632.98;1290.404798;47.23;46.3;539.73;NA;NA;NA;NA;NA;NA;38.954;350;12.95186863
30;23;BRISONr_112;2016;HAN;1;HN_WF;B2;308;333;NA;NA;90;80.56;477.06;949.0254873;47.25;44.525;359.82;NA;NA;NA;NA;NA;NA;39.1835;367;13.138322
9;4;BRISONr_112;2016;HAN;1;LN_NF;B1;308;333;152;NA;101;58.35;584.86;1311.394303;44.25;46.225;344.83;7.5;NA;NA;2.5;0;NA;26.82;361;9.532423208
32;20;BRISONr_112;2016;HAN;1;LN_NF;B2;308;333;NA;NA;101;60.37;845.58;1958.02099;45.25;46.5;464.77;NA;NA;NA;NA;NA;NA;26.546;387;10.81643836
9;22;BRISONr_113;2016;HAN;1;HN_NF;B1;308;333;151;NA;82;59.76;955.62;1872.113943;37.35;42.925;539.73;0;NA;NA;5;0;NA;39.6815;418;13.37865169
27;8;BRISONr_113;2016;HAN;1;HN_NF;B2;308;333;NA;NA;84;70.77;958.62;1905.097451;38.7;45.3;509.75;NA;NA;NA;NA;NA;NA;38.383;415;12.66760405
17;26;BRISONr_113;2016;HAN;1;HN_WF;B1;308;333;151;NA;85;77.12;957.27;1956.521739;41.25;41.075;599.7;NA;NA;NA;NA;NA;NA;41.135;404;12.68630752
33;29;BRISONr_113;2016;HAN;1;HN_WF;B2;308;333;NA;NA;87;79.88;1103;2218.290855;41.73;43.65;569.72;NA;NA;NA;NA;NA;NA;40.6675;416;13.15715884
6;5;BRISONr_113;2016;HAN;1;LN_NF;B1;308;333;151;NA;91;64.61;569.42;1236.581709;41.55;41.625;359.82;2.5;NA;NA;10;0;NA;25.9095;389;9.097065463
37;18;BRISONr_113;2016;HAN;1;LN_NF;B2;308;333;NA;NA;91;65.33;883.21;1876.311844;40.03;42.275;449.78;NA;NA;NA;NA;NA;NA;22.339;405;10.07446084
1;21;BRISONr_114;2016;HAN;1;HN_NF;B1;308;333;152;NA;76;41.53;540.03;1164.617691;36.88;39.775;584.71;0;NA;NA;0;12.5;NA;36.878;361;14.84414107
23;9;BRISONr_114;2016;HAN;1;HN_NF;B2;308;333;NA;NA;96;66.26;882.61;1914.992504;37.13;42.05;554.72;NA;NA;NA;NA;NA;NA;27.914;362;13.20875995
3;27;BRISONr_114;2016;HAN;1;HN_WF;B1;308;333;153;NA;87;63.85;515.89;1037.931034;43.25;47.875;299.85;NA;NA;NA;NA;NA;NA;30.376;341;13.22285714
23;27;BRISONr_114;2016;HAN;1;HN_WF;B2;308;333;NA;NA;97;75.43;748.43;1514.392804;44.23;42.775;434.78;NA;NA;NA;NA;NA;NA;28.757;330;12.85673516
1;5;BRISONr_114;2016;HAN;1;LN_NF;B1;308;333;152;NA;101;52.97;538.68;1216.191904;42.9;44.375;329.84;5.5;NA;NA;12.5;3;NA;12.6505;323;8.786944128
24;19;BRISONr_114;2016;HAN;1;LN_NF;B2;308;333;NA;NA;101;58.07;639.88;1384.857571;40.37;42.125;374.81;NA;NA;NA;NA;NA;NA;14.49;340;9.755778032
11;20;BRISONr_115;2016;HAN;1;HN_NF;B1;308;333;151;NA;86;65.47;842.13;1601.649175;33.95;33.2;524.74;7.5;NA;NA;0;0;NA;20.525;347;11.63740023
30;6;BRISONr_115;2016;HAN;1;HN_NF;B2;308;333;NA;NA;94;79.07;1091.75;2110.494753;36.95;40.35;524.74;NA;NA;NA;NA;NA;NA;22.1835;341;12.51885714
12;27;BRISONr_115;2016;HAN;1;HN_WF;B1;308;333;151;NA;94;87.7;1214.54;2379.46027;38.13;38.2;569.72;NA;NA;NA;NA;NA;NA;18.0225;319;11.75200458
30;30;BRISONr_115;2016;HAN;1;HN_WF;B2;308;333;NA;NA;96;88.8;1317.24;2478.86057;37.93;37.4;584.71;NA;NA;NA;NA;NA;NA;21.3185;346;12.68057143
19;11;BRISONr_115;2016;HAN;1;LN_NF;B1;308;333;152;NA;96;73.98;767.47;1613.943028;36.73;33.7;479.76;5;NA;NA;1;0;NA;9.2153;321;9.30816092
27;19;BRISONr_115;2016;HAN;1;LN_NF;B2;308;333;NA;NA;97;76.73;701.65;1438.230885;35.43;37.15;419.79;NA;NA;NA;NA;NA;NA;10.127;325;9.438306452
11;19;BRISONr_116;2016;HAN;1;HN_NF;B1;308;333;152;NA;91;69.79;766.42;1526.236882;37.87;42.25;539.73;0;NA;NA;0.5;0;NA;30.22;392;12.06299213
30;9;BRISONr_116;2016;HAN;1;HN_NF;B2;308;333;NA;NA;93;73.71;1013.34;2098.50075;39.12;40.125;644.68;NA;NA;NA;NA;NA;NA;32.6545;400;12.54596413
17;29;BRISONr_116;2016;HAN;1;HN_WF;B1;308;333;153;NA;95;80.87;1061.02;2147.226387;43.13;41.45;644.68;NA;NA;NA;NA;NA;NA;30.2245;397;11.53639418
26;25;BRISONr_116;2016;HAN;1;HN_WF;B2;308;333;NA;NA;93;85.71;1004.35;1959.22039;43.68;43.45;569.72;NA;NA;NA;NA;NA;NA;33.675;384;12.3494382
16;11;BRISONr_116;2016;HAN;1;LN_NF;B1;308;333;152;NA;93;62.48;628.64;1478.56072;42.35;39.175;494.75;0.5;NA;NA;7.5;0.5;NA;22.4455;390;9.52585034
31;19;BRISONr_116;2016;HAN;1;LN_NF;B2;308;333;NA;NA;94;65.56;533.43;1238.230885;40.43;39.3;449.78;NA;NA;NA;NA;NA;NA;20.9355;366;9.348808173
11;12;BRISONr_117;2016;HAN;1;HN_NF;B1;308;333;151;NA;94;56.64;725.49;1575.862069;40.4;45.225;464.77;12.5;NA;NA;7.5;0.5;NA;38.371;331;11.97032475
34;3;BRISONr_117;2016;HAN;1;HN_NF;B2;308;333;NA;NA;94;56.1;897.15;1806.446777;43.48;48.375;539.73;NA;NA;NA;NA;NA;NA;36.267;301;12.17531003
16;33;BRISONr_117;2016;HAN;1;HN_WF;B1;308;333;151;NA;98;77.05;1097.45;2099.850075;51.88;50.3;674.66;NA;NA;NA;NA;NA;NA;37.8825;359;12.52031603
27;31;BRISONr_117;2016;HAN;1;HN_WF;B2;308;333;NA;NA;96;77.26;992.95;1964.917541;49.75;48.475;569.72;NA;NA;NA;NA;NA;NA;37.7535;359;12.60822999
17;2;BRISONr_117;2016;HAN;1;LN_NF;B1;308;333;150;NA;96;50.34;632.38;1480.65967;45.15;44.025;449.78;27.5;NA;NA;17.5;0.5;NA;27.0815;274;9.118325792
36;13;BRISONr_117;2016;HAN;1;LN_NF;B2;308;333;NA;NA;93;50.54;676.61;1412.293853;44.68;44.725;479.76;NA;NA;NA;NA;NA;NA;25.6785;322;10.08484677
17;17;BRISONr_118;2016;HAN;1;HN_NF;B1;308;333;152;NA;90;60.21;739.28;1479.010495;41;40.775;494.75;5;NA;NA;2.5;0.5;NA;37.7985;416;12.24633596
35;10;BRISONr_118;2016;HAN;1;HN_NF;B2;308;333;NA;NA;88;61.41;744.98;1501.649175;38.63;41.6;419.79;NA;NA;NA;NA;NA;NA;37.1975;329;12.20677966
17;30;BRISONr_118;2016;HAN;1;HN_WF;B1;308;333;152;NA;89;73.33;802.7;1471.514243;48.03;47.825;359.82;NA;NA;NA;NA;NA;NA;37.725;397;12.02033898
39;29;BRISONr_118;2016;HAN;1;HN_WF;B2;308;333;NA;NA;93;84.83;1134.93;2093.403298;47.98;44.1;569.72;NA;NA;NA;NA;NA;NA;38.0885;360;12.74382022
12;8;BRISONr_118;2016;HAN;1;LN_NF;B1;308;333;152;NA;96;71.54;548.58;1096.551724;43;43.175;314.84;5;NA;NA;3;0;NA;18.83;379;9.213314286
26;16;BRISONr_118;2016;HAN;1;LN_NF;B2;308;333;NA;NA;96;63.48;709.6;1453.373313;44.15;45.05;359.82;NA;NA;NA;NA;NA;NA;25.0775;411;10.07200684
1;14;BRISONr_119;2016;HAN;1;HN_NF;B1;308;333;151;NA;91;54.96;807.5;1668.515742;40.5;39.5;509.75;0.5;NA;NA;1;0;NA;42.5215;391;13.89831461
24;3;BRISONr_119;2016;HAN;1;HN_NF;B2;308;333;NA;NA;92;51.32;470.76;1012.143928;36.85;34.675;404.8;NA;NA;NA;NA;NA;NA;40.9255;391;13.61248594
3;31;BRISONr_119;2016;HAN;1;HN_WF;B1;308;333;151;NA;87;54.64;691.3;1380.65967;44.1;41;509.75;NA;NA;NA;NA;NA;NA;45.057;410;14.40393258
21;31;BRISONr_119;2016;HAN;1;HN_WF;B2;308;333;NA;NA;94;65.73;915.74;1776.761619;43.4;43.575;539.73;NA;NA;NA;NA;NA;NA;41.452;394;13.3557047
5;3;BRISONr_119;2016;HAN;1;LN_NF;B1;308;333;149;NA;99;24.77;717.69;1685.157421;37.38;38.125;569.72;5;NA;NA;12.5;0.5;NA;28.233;386;10.20282805
23;14;BRISONr_119;2016;HAN;1;LN_NF;B2;308;333;NA;NA;100;51.62;486.36;1084.557721;37.08;38.325;359.82;NA;NA;NA;NA;NA;NA;27.933;382;11.06912599
12;16;BRISONr_12;2016;HAN;1;HN_NF;B1;308;333;152;191;77;57.56;878.11;1789.205397;36.9;33.475;539.73;7.5;NA;NA;3;1;NA;37.146;390;12.88443936
