"Row";"Column";"BRISONr";"Year";"Location";"Subtrial";"Treatment";"Block";"Sowing_date";"Emergence_date";"BBCH59";"BBCH87";"Plantheight";"Seedyield";"Seedyield_bio";"Biomass_bio";"TKW_plot";"TKW_bio";"Spike_number";"Stripe_rust";"Powdery_mildew";"Leaf_rust";"Septoria";"DTR";"Fusarium";"Sedimentation";"Falling_number";"Crude_protein"
1;1;"BRISONr_190";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;35.8757862558;498.4;1440.16;42.0282;41.7;496;NA;NA;NA;NA;NA;NA;22;163;12.94
10;1;"BRISONr_156";2015;"KIE";1;"HN_NF";"B2";296;308;168;NA;NA;64.0998045814;702.88;1544.16;37.5734;37.33;576;NA;NA;NA;NA;NA;NA;59;386;14.72
11;1;"BRISONr_165";2015;"KIE";1;"HN_NF";"B2";296;308;164;NA;NA;77.5055633574;734.72;1497.76;40.9704;40.22;432;NA;NA;NA;NA;NA;NA;36;375;11.93
12;1;"BRISONr_142";2015;"KIE";1;"HN_NF";"B2";296;308;163;NA;NA;82.4969771016;804.48;1741.6;44.6512;43.72;544;NA;NA;NA;NA;NA;NA;44;262;13.45
13;1;"BRISONr_171";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;102;78.7620824394;827.84;1784.96;39.4826;39;624;NA;NA;NA;NA;NA;NA;33;126;14.26
14;1;"BRISONr_176";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;104;72.4014961836;777.6;1794.24;41.3488;41.4;544;NA;NA;NA;NA;NA;NA;44;264;14.69
15;1;"BRISONr_180";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;79;91.309941946;838.4;1533.44;42.613;44.55;560;NA;NA;NA;NA;NA;NA;43;350;13.19
16;1;"BRISONr_202";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;80;95.426125202;1177.92;2291.52;45.3994;44.98;608;NA;NA;NA;NA;NA;NA;42;163;11.89
17;1;"BRISONr_210";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;82;74.3252702252;825.28;1631.84;47.4548;48.26;592;NA;NA;NA;NA;NA;NA;50;62;14.8
18;1;"BRISONr_188";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;82;81.1104732852;788.96;1570.72;42.054;43.37;480;NA;NA;NA;NA;NA;NA;36;369;12.89
2;1;"BRISONr_216";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;76.0930625924;727.52;1549.92;42.1658;43.17;368;NA;NA;NA;NA;NA;NA;16;232;9.32
3;1;"BRISONr_180";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;66.9941312962;650.72;1391.52;44.591;44.84;464;NA;NA;NA;NA;NA;NA;28;358;10.68
4;1;"BRISONr_220";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;69.8971236634;819.68;1649.44;46.7668;47.49;496;NA;NA;NA;NA;NA;NA;15;266;10.35
5;1;"BRISONr_171";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;58.9610748066;746.56;1782.24;42.0454;41.66;544;NA;NA;NA;NA;NA;NA;24;80;11.65
6;1;"BRISONr_174";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;37.1409709902;403.84;1317.44;38.0808;38.36;288;NA;NA;NA;NA;NA;NA;33;174;14.07
7;1;"BRISONr_135";2015;"KIE";1;"HN_NF";"B2";296;308;165;NA;NA;64.6370748066;633.44;1452.8;40.506;40.32;400;NA;NA;NA;NA;NA;NA;44;366;14.37
8;1;"BRISONr_127";2015;"KIE";1;"HN_NF";"B2";296;308;167;NA;NA;76.119059541;820;1728.64;42.527;44.59;256;NA;NA;NA;NA;NA;NA;44;324;13.92
9;1;"BRISONr_126";2015;"KIE";1;"HN_NF";"B2";296;308;164;NA;NA;79.9492763366;841.28;1688.8;41.151;40.8;432;NA;NA;NA;NA;NA;NA;38;232;13.65
10;10;"BRISONr_29";2015;"KIE";1;"HN_NF";"B2";296;308;163;NA;NA;98.485099278;909.28;1682.72;46.5776;47.74;464;NA;NA;NA;NA;NA;NA;37;214;13.64
11;10;"BRISONr_119";2015;"KIE";1;"HN_NF";"B2";296;308;165;NA;NA;66.916140459;747.84;1518.56;37.3756;37.71;464;NA;NA;NA;NA;NA;NA;35;383;12.2
12;10;"BRISONr_27";2015;"KIE";1;"HN_NF";"B2";296;308;166;NA;NA;64.9577038164;727.36;1505.92;39.2848;40.22;432;NA;NA;NA;NA;NA;NA;27;229;13.26
13;10;"BRISONr_162";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;85;71.3442870208;578.56;1158.24;43.8256;44.7;320;NA;NA;NA;NA;NA;NA;33;252;12.25
14;10;"BRISONr_128";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;99;81.4137709902;1054.4;2140.96;45.0898;42.91;528;NA;NA;NA;NA;NA;NA;19;279;11.54
15;10;"BRISONr_140";2015;"KIE";1;"HN_WF";"B3";296;308;NA;NA;91;61.3354625924;794.72;1658.24;38.7172;38.98;544;NA;NA;NA;NA;NA;NA;33;251;13.55
4;10;"BRISONr_137";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;58.7790961836;570.56;1422.56;39.1644;38.8;400;NA;NA;NA;NA;NA;NA;30;255;7.99
5;10;"BRISONr_130";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;49.5935083978;702.72;1697.76;39.6718;39.8;528;NA;NA;NA;NA;NA;NA;17;280;10.8
6;10;"BRISONr_154";2015;"KIE";1;"LN_NF";"B1";296;308;NA;NA;NA;57.375261071;634.56;1545.76;38.5968;42.83;368;NA;NA;NA;NA;NA;NA;31;330;11.32
7;10;"BRISONr_75";2015;"KIE";1;"HN_NF";"B2";296;308;165;NA;NA;82.5663022864;940;1880.8;41.409;39.11;528;NA;NA;NA;NA;NA;NA;37;428;12.4
8;10;"BRISONr_19";2015;"KIE";1;"HN_NF";"B2";296;308;168;NA;NA;83.484861071;1118.4;2243.04;41.8046;42.94;640;NA;NA;NA;NA;NA;NA;37;341;12.47
9;10;"BRISONr_89";2015;"KIE";1;"HN_NF";"B2";296;308;163;NA;NA;88.536934382;779.2;1467.36;41.2198;41.98;384;NA;NA;NA;NA;NA;NA;21;273;12.39
1;100;"BRISONr_40";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;86.37918776;596;1164.96;40.764;43.77;336;NA;NA;NA;NA;NA;NA;33;328;12.72
10;100;"BRISONr_163";2015;"KIE";1;"LN_NF";"B2";297;309;164;NA;NA;58.9004152656;698.4;1738.08;41.0048;38;464;NA;NA;NA;NA;NA;NA;16;209;10.05
11;100;"BRISONr_162";2015;"KIE";1;"LN_NF";"B2";297;309;167;NA;NA;61.4134534382;804.48;1973.6;43.8944;43.04;560;NA;NA;NA;NA;NA;NA;26;222;10.36
12;100;"BRISONr_157";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;53.2590778666;541.28;1577.92;38.7688;36.45;480;NA;NA;NA;NA;NA;NA;35;217;11.62
13;100;"BRISONr_33";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;73;94.16960612;831.84;1503.04;42.8366;41.02;384;NA;NA;NA;NA;NA;NA;16;271;11.5
14;100;"BRISONr_69";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;77;81.5870839694;846.24;1648.96;41.2198;40.65;432;NA;NA;NA;NA;NA;NA;20;298;11.5
15;100;"BRISONr_96";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;85;81.3617771016;692.8;1468.48;44.0148;39.96;352;NA;NA;NA;NA;NA;NA;37;326;12.49
16;100;"BRISONr_17";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;88;89.672134382;829.76;1657.92;41.538;43.13;416;NA;NA;NA;NA;NA;NA;35;393;13.35
17;100;"BRISONr_92";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;91;84.2907664088;1177.76;2306.4;40.8328;40.1;368;NA;NA;NA;NA;NA;NA;24;368;12.09
18;100;"BRISONr_94";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;79;62.7392977136;763.04;1709.12;35.4062;35.86;448;10;NA;NA;NA;NA;NA;23;209;12.84
2;100;"BRISONr_110";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;63.1379175606;655.52;1370.24;37.3842;38.12;352;NA;NA;NA;NA;NA;NA;43;304;13.34
3;100;"BRISONr_99";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;83.9874687038;1041.6;1928.16;46.526;46.5;448;NA;NA;NA;NA;NA;NA;37;392;12.68
4;100;"BRISONr_96";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;75.0011908372;896.32;1671.04;41.0822;43.57;384;NA;NA;NA;NA;NA;NA;37;362;12.67
5;100;"BRISONr_119";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;66.1968916022;1083.84;1879.2;37.6336;39.11;512;NA;NA;NA;NA;NA;NA;36;400;13.05
6;100;"BRISONr_85";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;84.3514259584;1007.2;1961.28;41.8906;41.93;528;NA;NA;NA;NA;NA;NA;40;291;12.3
7;100;"BRISONr_125";2015;"KIE";1;"LN_NF";"B2";297;309;164;NA;NA;67.2454351126;619.2;1292.32;40.678;41.17;336;NA;NA;NA;NA;NA;NA;25;239;9.04
8;100;"BRISONr_146";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;55.2001832044;673.12;1482.72;44.3674;44.52;320;NA;NA;NA;NA;NA;NA;35;251;10.48
9;100;"BRISONr_145";2015;"KIE";1;"LN_NF";"B2";297;309;166;NA;NA;67.158778623;655.68;1682.4;43.3526;36.31;496;NA;NA;NA;NA;NA;NA;36;289;11.11
1;101;"BRISONr_34";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;86.19720918;907.68;1761.76;40.2136;41.6;448;NA;NA;NA;NA;NA;NA;41;376;13.68
10;101;"BRISONr_166";2015;"KIE";1;"LN_NF";"B2";297;309;165;NA;NA;58.354479388;613.44;1592.16;43.2236;42.89;464;NA;NA;NA;NA;NA;NA;17;265;10.74
11;101;"BRISONr_130";2015;"KIE";1;"LN_NF";"B2";297;309;165;NA;NA;50.468738929;416.16;1086.4;39.7148;39.05;352;NA;NA;NA;NA;NA;NA;14;244;10.44
12;101;"BRISONr_135";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;48.9609160306;454.08;1351.2;41.8046;40.6;384;NA;NA;NA;NA;NA;NA;31;299;10.18
13;101;"BRISONr_40";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;79;74.5072488568;579.52;1158.56;43.2408;43.27;288;5;NA;NA;NA;NA;NA;32;222;12.77
14;101;"BRISONr_57";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;75;71.1363114492;489.28;1022.08;43.0946;42.65;272;NA;NA;NA;NA;NA;NA;33;316;12.04
15;101;"BRISONr_114";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;77;81.4657648874;840.96;1777.28;41.7616;42.17;496;6;NA;NA;NA;NA;NA;41;384;12.79
16;101;"BRISONr_105";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;91;90.270064088;745.76;1474.4;43.7138;43.87;448;NA;NA;NA;NA;NA;NA;42;287;12.27
17;101;"BRISONr_67";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;90;90.902656524;728.8;1497.6;43.344;42.81;384;NA;NA;NA;NA;NA;NA;27;291;12.13
18;101;"BRISONr_4";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;80;86.318528262;788.32;1505.44;39.861;38.73;416;NA;NA;NA;NA;NA;NA;17;260;10.96
2;101;"BRISONr_98";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;71.5176;803.52;1716.48;40.85;41.75;416;NA;NA;NA;NA;NA;NA;45;344;13.46
3;101;"BRISONr_90";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;82.6096305312;913.76;1900.64;39.2848;38.83;624;NA;NA;NA;NA;NA;NA;42;312;13.76
4;101;"BRISONr_31";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;91.604574076;1212.32;2235.68;44.1008;42.35;672;NA;NA;NA;NA;NA;NA;37;376;12.6
5;101;"BRISONr_33";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;93.996293158;1412.16;2463.84;41.7788;39.72;672;NA;NA;NA;NA;NA;NA;19;300;11.35
6;101;"BRISONr_42";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;100.278888568;875.52;1580.16;41.9766;42.05;432;NA;NA;NA;NA;NA;NA;38;436;13.29
7;101;"BRISONr_161";2015;"KIE";1;"LN_NF";"B2";297;309;168;NA;NA;49.4375267148;448.64;1036.8;39.302;38.57;272;NA;NA;NA;NA;NA;NA;32;319;10.55
8;101;"BRISONr_128";2015;"KIE";1;"LN_NF";"B2";297;309;171;NA;NA;70.3564030514;845.6;1949.28;43.946;41.62;528;NA;NA;NA;NA;NA;NA;11;213;9.97
9;101;"BRISONr_141";2015;"KIE";1;"LN_NF";"B2";297;309;161;NA;NA;55.746119082;647.04;1583.68;44.2298;41.52;432;NA;NA;NA;NA;NA;NA;36;276;11.46
1;102;"BRISONr_118";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;72.9734290098;955.68;1896.96;39.818;38.51;592;NA;NA;NA;NA;NA;NA;36;317;12.08
10;102;"BRISONr_152";2015;"KIE";1;"LN_NF";"B2";297;309;171;NA;NA;60.3649099278;760;1841.12;39.4912;39.75;480;NA;NA;NA;NA;NA;NA;21;297;9.51
11;102;"BRISONr_154";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;50.7200427454;550.72;1378.72;39.0784;40.69;368;NA;NA;NA;NA;NA;NA;25;320;9.44
12;102;"BRISONr_138";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;53.3717312962;504.16;1220.16;38.8204;39.29;320;NA;NA;NA;NA;NA;NA;27;226;8.73
13;102;"BRISONr_121";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;78;76.5263450404;697.28;1387.52;40.076;41.13;416;NA;NA;NA;NA;NA;NA;46;248;13.25
14;102;"BRISONr_111";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;72;76.5090137442;1014.08;1946.24;40.3254;41.5;464;NA;NA;NA;NA;NA;NA;36;288;11.66
15;102;"BRISONr_34";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;73;68.571279388;650.56;1320.64;44.2126;45.74;320;NA;NA;NA;NA;NA;NA;25;305;12.74
16;102;"BRISONr_118";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;88;84.9666870208;855.04;1674.72;42.3206;42.98;464;NA;NA;NA;NA;NA;NA;34;346;12.02
17;102;"BRISONr_108";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;87;81.9077129792;813.12;1637.28;45.3306;44.69;416;NA;NA;NA;NA;NA;NA;23;228;11.18
18;102;"BRISONr_60";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;82;84.3774228984;1001.12;1888.96;41.28;40.57;432;NA;NA;NA;NA;NA;NA;37;306;11.93
2;102;"BRISONr_113";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;76.9076335912;985.6;1870.72;40.5318;38.8;496;NA;NA;NA;NA;NA;NA;42;393;12.97
3;102;"BRISONr_67";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;94.77620153;945.6;1746.24;40.1964;40.17;496;NA;NA;NA;NA;NA;NA;20;309;11.55
4;102;"BRISONr_93";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;78.822741989;1049.28;1574.72;42.656;42.66;544;NA;NA;NA;NA;NA;NA;40;368;12.66
5;102;"BRISONr_64";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;76.7863145006;882.24;1723.36;45.7176;46.71;432;NA;NA;NA;NA;NA;NA;41;370;11.98
6;102;"BRISONr_61";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;72.0895328262;986.88;1871.68;44.4706;46.18;512;NA;NA;NA;NA;NA;NA;38;346;13.01
7;102;"BRISONr_158";2015;"KIE";1;"LN_NF";"B2";297;309;169;NA;NA;51.976561836;517.12;1299.36;37.41;39.61;400;NA;NA;NA;NA;NA;NA;21;281;11.53
8;102;"BRISONr_142";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;55.3301679388;675.68;1747.2;42.613;39.23;528;NA;NA;NA;NA;NA;NA;31;239;10.15
9;102;"BRISONr_149";2015;"KIE";1;"LN_NF";"B2";297;309;168;NA;NA;65.6769526732;930.4;2085.28;43.3784;42.5;464;NA;NA;NA;NA;NA;NA;33;280;9.81
1;103;"BRISONr_92";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;72.4881526732;1264.16;2380.32;38.9408;39.89;592;NA;NA;NA;NA;NA;NA;22;366;12.19
10;103;"BRISONr_160";2015;"KIE";1;"LN_NF";"B2";297;309;172;NA;NA;56.820659541;565.92;1281.92;44.5652;46.11;288;NA;NA;NA;NA;NA;NA;35;314;10.35
11;103;"BRISONr_137";2015;"KIE";1;"LN_NF";"B2";297;309;164;NA;NA;57.7305526732;597.76;1663.36;39.2848;36.82;464;NA;NA;NA;NA;NA;NA;28;242;7.33
12;103;"BRISONr_140";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;48.9175877858;571.04;1389.92;42.8108;41.26;384;NA;NA;NA;NA;NA;NA;17;217;10.24
13;103;"BRISONr_55";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;79;91.353270208;1068;2099.2;39.5686;39.24;592;6;NA;NA;NA;NA;NA;43;413;12.92
14;103;"BRISONr_73";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;83;91.777887038;936.48;1719.84;42.785;42.9;432;NA;NA;NA;NA;NA;NA;32;255;11.16
15;103;"BRISONr_32";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;75;93.545679388;847.52;1630.4;47.0678;48.23;368;NA;NA;NA;NA;NA;NA;40;263;12.75
16;103;"BRISONr_110";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;88;71.7689038164;789.44;1728.64;40.9016;38.03;528;NA;NA;NA;NA;NA;NA;42;316;13.29
17;103;"BRISONr_70";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;95;80.876500765;718.08;1576.32;43.7052;41.71;416;NA;NA;NA;NA;NA;NA;43;463;13.43
18;103;"BRISONr_120";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;82;73.2247328262;637.6;1320.32;38.786;38.12;352;NA;NA;NA;NA;NA;NA;34;377;12.19
2;103;"BRISONr_72";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;85.8939114492;1148.32;2330.72;34.4172;33.77;672;NA;NA;NA;NA;NA;NA;39;366;12.89
3;103;"BRISONr_71";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;81.2924519082;1713.28;3274.72;40.1276;38.93;1088;NA;NA;NA;NA;NA;NA;39;379;12.63
4;103;"BRISONr_37";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;75.5471267148;1000.96;1880.8;42.1486;43.76;480;NA;NA;NA;NA;NA;NA;42;337;13.36
5;103;"BRISONr_101";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;71.0496549596;904.32;1636.48;41.3746;44.4;336;NA;NA;NA;NA;NA;NA;37;316;12.43
6;103;"BRISONr_115";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;95.018839694;756.96;1456.32;39.1902;40.68;352;NA;NA;NA;NA;NA;NA;21;341;11.68
7;103;"BRISONr_167";2015;"KIE";1;"LN_NF";"B2";297;309;167;NA;NA;45.2000244284;881.12;2362.72;43.8772;43.26;480;NA;NA;NA;NA;NA;NA;49;254;12.58
8;103;"BRISONr_132";2015;"KIE";1;"LN_NF";"B2";297;309;166;NA;NA;73.3633832044;835.68;1770.08;40.8328;36.95;416;NA;NA;NA;NA;NA;NA;19;354;10.84
9;103;"BRISONr_126";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;57.9645251934;493.92;1148.16;38.9322;39.53;304;NA;NA;NA;NA;NA;NA;27;245;11.18
1;104;"BRISONr_16";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;68.9005740416;874.4;1573.92;41.2542;40.92;336;NA;NA;NA;NA;NA;NA;20;378;12.31
10;104;"BRISONr_153";2015;"KIE";1;"LN_NF";"B2";297;309;171;NA;NA;68.8832427454;584.32;1322.72;40.6522;38.4;368;NA;NA;NA;NA;NA;NA;22;215;10.35
11;104;"BRISONr_144";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;53.4497221334;653.44;1536.32;43.5762;43.31;464;NA;NA;NA;NA;NA;NA;15;211;9.38
12;104;"BRISONr_131";2015;"KIE";1;"LN_NF";"B2";297;309;163;NA;NA;54.5329282448;476.8;1238.88;44.0492;43.06;320;NA;NA;NA;NA;NA;NA;17;286;10.61
13;104;"BRISONr_117";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;84;86.613160306;877.76;1767.36;45.4338;46.1;496;NA;NA;NA;NA;NA;NA;39;279;12.3
14;104;"BRISONr_6";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;73;95.599438164;866.88;1634.88;42.8624;43.4;448;NA;NA;NA;NA;NA;NA;34;387;11.86
15;104;"BRISONr_43";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;77;83.2508885508;898.88;1648.48;44.9694;45.66;368;NA;NA;NA;NA;NA;NA;22;208;12.87
16;104;"BRISONr_41";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;79;88.822900722;1195.04;2230.72;41.0048;43.68;704;NA;NA;NA;NA;NA;NA;39;395;12.22
17;104;"BRISONr_63";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;88;85.3133129792;797.76;1664.16;41.3316;40.7;384;NA;NA;NA;NA;NA;NA;38;412;12.27
18;104;"BRISONr_8";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;84;88.727578666;727.2;1506.4;43.4816;45;448;NA;NA;NA;NA;NA;NA;19;269;12.29
2;104;"BRISONr_44";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;92.393148066;556;1051.36;43.344;42.53;288;NA;NA;NA;NA;NA;NA;33;257;13.18
3;104;"BRISONr_100";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;83.1209038164;919.2;1729.92;42.4238;41.77;608;NA;NA;NA;NA;NA;NA;42;376;12.89
4;104;"BRISONr_68";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;72.7481221334;935.68;1832.32;43.3268;40.63;480;NA;NA;NA;NA;NA;NA;35;277;13.21
5;104;"BRISONr_63";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;71.7689038164;1209.28;2516.96;40.4974;39.02;560;NA;NA;NA;NA;NA;NA;40;430;12.66
6;104;"BRISONr_121";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;71.1103145006;941.44;2006.08;38.0378;37.63;528;NA;NA;NA;NA;NA;NA;48;256;14.1
7;104;"BRISONr_150";2015;"KIE";1;"LN_NF";"B2";297;309;165;NA;NA;60.1656;721.12;1762.56;42.2432;41.92;432;NA;NA;NA;NA;NA;NA;32;374;12.09
8;104;"BRISONr_169";2015;"KIE";1;"LN_NF";"B2";297;309;164;NA;NA;65.8416;781.6;1720.64;41.366;40.25;432;NA;NA;NA;NA;NA;NA;20;257;11.09
9;104;"BRISONr_168";2015;"KIE";1;"LN_NF";"B2";297;309;168;NA;NA;48.5016366426;526.72;1480.64;39.3966;37.2;416;NA;NA;NA;NA;NA;NA;30;364;13.06
1;105;"BRISONr_74";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;79.0133862558;725.28;1351.68;37.1778;37.6;416;NA;NA;NA;NA;NA;NA;32;403;12.11
13;105;"BRISONr_36";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;78;87.705032044;808.48;1508.96;45.0554;45.05;416;NA;NA;NA;NA;NA;NA;33;336;12.87
14;105;"BRISONr_80";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;82;97.323902252;889.6;1746.4;47.7386;45.47;480;NA;NA;NA;NA;NA;NA;24;351;12.11
15;105;"BRISONr_50";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;82;83.9354748066;661.28;1365.6;43.3956;45.12;336;NA;NA;NA;NA;NA;NA;41;435;13.46
16;105;"BRISONr_46";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;76;78.0774961836;781.6;1485.44;41.8132;41.78;560;NA;NA;NA;NA;NA;NA;34;440;12.93
17;105;"BRISONr_77";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;90;78.0428335912;915.04;1910.88;40.8242;39.9;448;NA;NA;NA;NA;NA;NA;43;399;13.05
18;105;"BRISONr_123";2015;"KIE";1;"HN_NF";"B3";297;309;NA;NA;82;64.9923664088;736.48;1737.76;34.5548;33.35;592;NA;NA;NA;NA;NA;NA;24;227;13.42
2;105;"BRISONr_109";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;76.3183694688;610.88;1265.92;39.0354;39.9;320;NA;NA;NA;NA;NA;NA;46;372;13.52
3;105;"BRISONr_97";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;77.713538929;1058.88;2150.24;38.4678;39.4;576;NA;NA;NA;NA;NA;NA;24;359;13.25
4;105;"BRISONr_45";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;84.1434503782;819.04;1632;41.882;43.21;496;NA;NA;NA;NA;NA;NA;33;369;13.35
5;105;"BRISONr_30";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;91.223285508;936.96;1797.76;40.5232;40.37;512;NA;NA;NA;NA;NA;NA;38;353;12.99
6;105;"BRISONr_77";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;84.5680671738;1128.96;2216;41.3402;41.62;592;NA;NA;NA;NA;NA;NA;50;417;14.01
7;105;"BRISONr_156";2015;"KIE";1;"LN_NF";"B2";297;309;166;NA;NA;48.9782473268;476.16;1299.2;38.27;36.25;416;NA;NA;NA;NA;NA;NA;37;287;13.03
8;105;"BRISONr_127";2015;"KIE";1;"LN_NF";"B2";297;309;166;NA;NA;67.1501129792;764.8;1793.92;41.753;41.57;432;NA;NA;NA;NA;NA;NA;30;384;11.66
9;105;"BRISONr_136";2015;"KIE";1;"LN_NF";"B2";297;309;164;NA;NA;78.1988152656;700.64;1506.72;46.4744;45.19;384;NA;NA;NA;NA;NA;NA;33;234;7.22
1;106;"BRISONr_114";2015;"KIE";1;"HN_WF";"B1";297;309;NA;NA;NA;69.463841224;777.12;1596.64;41.8648;39.88;448;NA;NA;NA;NA;NA;NA;27;338;12.95
10;106;"BRISONr_194";2015;"KIE";1;"LN_NF";"B2";297;309;158;NA;NA;53.7183572546;675.04;1414.88;44.1954;45.96;512;NA;NA;NA;NA;NA;NA;32;154;11.26
11;106;"BRISONr_191";2015;"KIE";1;"LN_NF";"B2";297;309;159;NA;NA;57.1412885508;610.72;1380.8;43.5676;43.77;576;NA;NA;NA;NA;NA;NA;17;194;9.29
12;106;"BRISONr_219";2015;"KIE";1;"LN_NF";"B2";297;309;166;NA;NA;72.5054839694;495.84;1176;38.7086;37.56;352;NA;NA;NA;NA;NA;NA;29;271;10.87
