Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2014-12-09;KAL;2,3;0,5;93,8;1,10;1,5;0,3;4,0
2014-12-10;KAL;4,5;0,2;81,7;2,27;4,6;2,8;6,6
2014-12-11;KAL;5,3;3,6;82,1;1,68;4,6;2,2;7,4
2014-12-12;KAL;8,2;10,7;81,3;1,38;5,6;5,7;10,3
2014-12-13;KAL;3,2;10,6;95,1;1,08;1,6;1,3;6,2
2014-12-14;KAL;1,5;0,0;94,3;2,98;1,5;-1,3;4,7
2014-12-15;KAL;2,9;0,7;86,8;1,25;3,0;-0,3;4,8
2014-12-16;KAL;5,0;0,2;89,7;1,71;2,0;2,7;6,6
2014-12-17;KAL;5,9;2,4;90,9;1,06;2,9;2,4;9,4
2014-12-18;KAL;11,2;0,0;89,1;1,06;3,5;8,3;13,6
2014-12-19;KAL;9,6;6,5;84,2;1,06;5,0;4,7;12,5
2014-12-20;KAL;5,5;3,1;80,0;1,06;4,7;3,2;7,4
2014-12-21;KAL;6,4;0,0;82,0;1,70;3,7;3,5;8,1
2014-12-22;KAL;9,3;0,0;80,9;1,54;5,1;7,5;11,4
2014-12-23;KAL;10,7;0,0;74,8;1,06;4,7;8,8;11,7
2014-12-24;KAL;8,1;3,9;80,5;1,58;4,7;5,1;9,7
2014-12-25;KAL;4,2;5,6;84,7;1,45;3,4;1,3;6,5
2014-12-26;KAL;2,6;3,0;92,8;1,88;1,8;0,5;4,3
2014-12-27;KAL;0,7;3,2;90,5;1,07;5,4;-1,5;2,8
2014-12-28;KAL;-3,9;0,8;77,2;4,18;3,1;-6,6;-1,4
2014-12-29;KAL;-0,2;1,5;89,0;1,47;2,8;-4,5;2,3
2014-12-30;KAL;2,2;0,0;92,9;1,31;2,0;-0,6;3,8
2014-12-31;KAL;3,2;0,2;92,8;1,09;1,1;1,0;4,6
2015-01-01;KAL;1,2;0,1;90,3;3,99;2,2;-1,3;4,4
2015-01-02;KAL;4,6;0,4;78,4;1,60;4,2;1,7;7,5
2015-01-03;KAL;2,1;12,3;89,5;1,20;2,5;0,1;3,9
2015-01-04;KAL;2,8;2,6;89,6;3,96;3,0;0,4;5,6
2015-01-05;KAL;0,0;2,6;90,0;4,28;1,5;-2,5;3,9
2015-01-06;KAL;-0,5;0,3;89,3;3,32;2,1;-3,6;2,5
2015-01-07;KAL;2,9;2,8;88,0;4,03;2,8;0,3;6,1
2015-01-08;KAL;5,9;8,6;89,8;1,26;4,1;2,0;9,1
2015-01-09;KAL;9,0;9,1;80,7;1,28;5,1;4,5;14,7
2015-01-10;KAL;11,6;2,8;75,5;1,95;6,6;3,9;14,7
2015-01-11;KAL;4,4;1,0;72,3;2,38;5,3;2,7;5,9
2015-01-12;KAL;6,9;0,0;78,2;1,32;5,7;5,2;8,4
2015-01-13;KAL;9,2;7,5;73,7;3,83;5,2;5,9;12,2
2015-01-14;KAL;4,3;1,8;81,5;2,96;4,1;1,2;7,8
2015-01-15;KAL;8,5;1,0;73,3;2,34;5,8;4,1;11,3
2015-01-16;KAL;5,9;0,0;81,5;1,40;2,1;2,8;7,8
2015-01-17;KAL;2,5;0,0;84,2;3,96;2,0;-1,6;5,5
2015-01-18;KAL;1,2;2,6;78,5;2,81;2,9;-2,6;4,8
2015-01-19;KAL;-0,9;0,5;89,9;3,56;1,4;-2,9;2,1
2015-01-20;KAL;0,1;0,7;89,9;2,32;1,2;-2,1;1,8
2015-01-21;KAL;-0,5;2,6;82,1;2,37;2,1;-4,0;1,5
2015-01-22;KAL;0,5;2,6;80,5;1,52;2,1;-0,4;1,2
2015-01-23;KAL;0,3;2,6;86,5;1,99;2,4;-2,1;1,3
2015-01-24;KAL;-0,1;7,5;93,6;1,57;2,4;-2,4;2,0
2015-01-25;KAL;1,2;3,7;95,1;1,60;1,7;-0,7;3,5
2015-01-26;KAL;3,0;6,1;93,9;1,62;3,1;1,3;5,5
2015-01-27;KAL;3,6;1,8;90,9;1,95;3,4;2,0;4,9
2015-01-28;KAL;3,8;4,1;84,7;2,60;4,4;1,2;5,9
2015-01-29;KAL;2,6;3,8;80,7;3,93;4,0;0,6;5,3
2015-01-30;KAL;1,5;0,1;84,6;4,09;3,0;0,1;4,1
2015-01-31;KAL;1,8;2,6;81,1;4,80;2,8;-1,7;5,2
2015-02-01;KAL;0,7;3,8;92,3;2,91;1,7;-1,6;3,4
2015-02-02;KAL;1,4;0,4;90,1;2,11;3,4;0,5;2,6
2015-02-03;KAL;0,6;1,3;90,6;2,42;1,4;-1,6;2,5
2015-02-04;KAL;-1,2;1,5;90,2;4,65;1,8;-4,4;2,1
2015-02-05;KAL;-2,1;1,5;80,5;3,90;2,7;-4,9;0,0
2015-02-06;KAL;-1,1;1,5;69,2;7,26;3,7;-4,4;3,0
2015-02-07;KAL;-0,8;0,8;78,4;7,99;2,4;-6,3;3,8
2015-02-08;KAL;2,8;0,4;80,0;4,04;3,9;0,6;4,0
2015-02-09;KAL;3,8;1,6;93,2;2,16;3,7;2,2;4,8
2015-02-10;KAL;4,5;0,1;92,5;2,19;2,1;3,6;5,3
2015-02-11;KAL;3,0;1,5;83,0;6,21;3,2;0,0;5,2
2015-02-12;KAL;1,7;1,5;88,5;7,72;3,0;-0,3;5,6
2015-02-13;KAL;2,2;0,0;83,8;8,85;3,3;-0,8;8,3
2015-02-14;KAL;4,5;1,5;78,4;7,48;3,4;0,5;9,3
2015-02-15;KAL;3,2;1,5;73,7;9,54;1,7;-1,9;10,1
2015-02-16;KAL;1,4;1,5;83,0;7,76;2,8;-1,9;5,2
2015-02-17;KAL;2,2;0,7;91,7;2,47;1,3;-0,2;4,3
2015-02-18;KAL;3,5;1,5;87,9;2,63;1,4;-0,6;5,5
2015-02-19;KAL;0,6;1,5;84,7;7,77;3,5;-2,4;3,5
2015-02-20;KAL;6,2;0,2;71,3;3,42;4,2;1,0;9,6
2015-02-21;KAL;4,6;1,4;79,8;5,28;3,1;0,7;7,5
2015-02-22;KAL;3,3;4,6;77,5;8,47;2,1;0,3;7,7
2015-02-23;KAL;3,4;7,5;84,4;6,25;3,9;0,5;6,5
2015-02-24;KAL;4,3;0,1;78,4;6,84;3,6;1,6;7,3
2015-02-25;KAL;3,8;4,7;85,6;8,41;2,6;0,0;8,2
2015-02-26;KAL;5,8;9,9;84,5;6,84;2,9;2,1;9,0
2015-02-27;KAL;4,4;3,8;86,9;3,22;3,4;0,5;6,0
2015-02-28;KAL;3,2;0,3;72,2;11,46;3,0;-2,2;8,2
2015-03-01;KAL;7,5;3,0;71,6;6,55;4,2;3,9;11,9
2015-03-02;KAL;5,3;4,2;74,5;8,45;4,6;1,8;9,3
2015-03-03;KAL;4,6;5,4;75,2;7,81;4,3;1,3;9,8
2015-03-04;KAL;3,9;0,1;79,3;8,00;3,9;0,6;7,6
2015-03-05;KAL;4,6;0,0;81,0;5,46;2,8;1,7;7,8
2015-03-06;KAL;4,2;0,0;79,2;6,18;1,4;-1,0;9,8
2015-03-07;KAL;5,8;1,3;70,7;9,35;2,4;-1,0;13,6
2015-03-08;KAL;8,5;0,0;62,6;12,86;2,0;1,0;17,7
2015-03-09;KAL;8,0;0,1;84,0;7,95;1,4;4,2;13,7
2015-03-10;KAL;6,6;0,8;90,8;5,59;1,6;2,5;11,0
2015-03-11;KAL;4,1;1,3;76,9;13,87;1,6;-0,9;10,5
2015-03-12;KAL;4,5;1,3;72,1;14,88;1,7;-2,3;12,5
2015-03-13;KAL;3,8;1,3;68,1;9,57;3,3;-1,8;7,7
2015-03-14;KAL;3,6;1,5;79,5;5,27;2,1;-0,4;7,2
2015-03-15;KAL;4,2;0,9;85,4;3,80;2,2;0,9;6,7
2015-03-16;KAL;5,2;1,3;75,9;14,02;1,5;-0,8;12,4
2015-03-17;KAL;8,7;1,3;69,4;15,26;1,5;0,7;18,0
2015-03-18;KAL;9,3;0,0;74,8;15,37;2,9;2,2;16,6
2015-03-19;KAL;6,4;0,1;93,3;3,74;3,0;5,4;7,6
2015-03-20;KAL;5,8;0,0;87,2;9,37;1,9;3,2;10,3
2015-03-21;KAL;4,8;1,4;90,3;5,09;2,5;3,2;7,1
2015-03-22;KAL;4,5;0,0;76,7;8,96;3,1;-0,9;8,4
2015-03-23;KAL;4,7;1,3;77,4;14,60;1,8;-2,7;11,7
2015-03-24;KAL;7,4;0,0;74,8;10,38;1,4;3,3;12,3
2015-03-25;KAL;6,1;0,1;85,8;4,04;3,2;3,5;8,1
2015-03-26;KAL;6,1;0,1;74,8;9,44;3,2;4,3;10,9
2015-03-27;KAL;7,0;0,0;70,8;7,33;3,7;4,2;10,3
2015-03-28;KAL;8,1;1,7;77,1;8,84;3,0;2,4;12,2
2015-03-29;KAL;10,6;6,7;80,1;4,24;5,9;7,5;12,7
2015-03-30;KAL;7,1;0,8;66,9;12,88;5,6;3,5;9,7
2015-03-31;KAL;9,1;10,2;71,1;11,44;8,3;3,4;13,0
2015-04-01;KAL;5,7;2,3;67,7;11,95;6,3;2,4;8,4
2015-04-02;KAL;5,4;2,9;71,6;11,77;5,3;1,6;8,8
2015-04-03;KAL;6,2;0,2;66,2;15,18;1,6;0,1;11,4
2015-04-04;KAL;5,3;4,0;69,8;11,67;2,9;1,0;8,8
2015-04-05;KAL;4,8;1,3;61,3;15,62;2,3;-0,5;10,5
2015-04-06;KAL;4,4;1,3;78,4;9,38;2,4;0,6;9,4
2015-04-07;KAL;6,1;1,3;69,8;18,30;1,7;-1,4;13,1
2015-04-08;KAL;7,2;1,3;78,4;16,44;1,7;1,2;13,6
2015-04-09;KAL;11,6;1,3;68,8;20,20;1,6;2,6;20,6
2015-04-10;KAL;14,5;1,3;54,6;20,28;1,9;4,5;23,5
2015-04-11;KAL;12,1;2,3;64,9;8,97;4,0;5,8;16,1
2015-04-12;KAL;10,9;0,0;59,9;20,42;2,3;3,1;17,8
2015-04-13;KAL;10,1;1,3;62,2;15,46;3,2;4,9;13,6
2015-04-14;KAL;13,8;1,3;59,6;21,24;2,8;3,9;22,7
2015-04-15;KAL;16,8;1,3;55,3;22,30;2,2;7,9;25,5
2015-04-16;KAL;13,5;1,0;64,7;18,89;2,4;6,9;19,9
2015-04-17;KAL;9,5;0,0;59,0;18,12;3,2;3,8;14,4
2015-04-18;KAL;8,1;1,3;56,2;22,47;2,2;1,2;14,8
2015-04-19;KAL;9,0;1,3;55,6;22,69;1,5;0,5;17,2
2015-04-20;KAL;11,8;1,3;52,9;22,93;2,0;2,8;19,9
2015-04-21;KAL;13,0;1,3;55,1;23,32;2,5;4,1;21,5
2015-04-22;KAL;8,7;1,3;71,2;17,92;3,0;3,7;14,4
2015-04-23;KAL;10,1;1,3;64,6;23,52;1,2;1,4;18,6
2015-04-24;KAL;13,8;0,0;57,4;22,99;2,1;3,1;23,0
2015-04-25;KAL;12,6;1,3;81,5;7,48;2,1;9,2;16,4
2015-04-26;KAL;13,7;15,0;85,1;12,73;2,1;9,9;18,8
2015-04-27;KAL;8,8;2,0;91,3;5,39;3,2;5,6;11,8
2015-04-28;KAL;7,5;0,1;67,5;20,41;3,1;1,8;13,1
2015-04-29;KAL;8,6;0,0;60,0;18,54;2,1;-0,6;14,8
2015-04-30;KAL;8,6;7,3;81,8;8,68;2,5;4,5;11,4
2015-05-01;KAL;7,5;0,8;78,3;14,05;1,3;1,5;14,0
2015-05-02;KAL;10,1;0,8;67,1;17,63;1,7;1,5;16,2
2015-05-03;KAL;13,5;3,7;86,9;7,26;2,7;9,6;16,9
2015-05-04;KAL;16,5;0,4;72,1;18,07;2,6;11,0;22,1
2015-05-05;KAL;17,4;0,0;69,7;16,62;4,7;10,1;23,5
2015-05-06;KAL;12,6;0,9;65,8;21,57;4,2;7,9;17,7
2015-05-07;KAL;12,2;0,8;62,7;20,56;3,0;6,9;17,8
2015-05-08;KAL;13,9;0,0;62,1;15,38;1,2;7,6;20,8
2015-05-09;KAL;15,1;0,8;68,8;15,50;3,5;10,5;21,2
2015-05-10;KAL;14,6;0,8;66,5;22,83;1,9;9,4;20,2
2015-05-11;KAL;17,9;0,8;61,1;21,01;2,4;9,0;26,3
2015-05-12;KAL;17,9;0,0;61,6;18,89;3,7;8,4;26,3
2015-05-13;KAL;14,3;0,8;58,3;24,90;2,2;5,8;21,3
2015-05-14;KAL;12,6;1,8;68,8;22,33;1,9;6,3;19,0
2015-05-15;KAL;13,2;0,0;71,8;20,32;3,6;7,2;19,0
2015-05-16;KAL;10,8;0,4;80,2;10,36;2,3;5,2;14,4
2015-05-17;KAL;12,4;0,8;67,3;19,49;2,0;5,1;18,9
2015-05-18;KAL;14,7;0,5;61,9;22,95;3,5;6,0;22,1
2015-05-19;KAL;11,4;0,0;63,2;19,32;3,9;7,1;16,5
2015-05-20;KAL;10,2;3,0;69,1;20,93;2,8;5,3;15,2
2015-05-21;KAL;11,4;0,0;65,7;22,11;2,1;4,1;17,8
2015-05-22;KAL;14,5;0,8;57,8;25,56;1,6;8,3;20,7
2015-05-23;KAL;14,6;0,0;69,9;11,54;2,7;8,4;20,9
2015-05-24;KAL;15,2;0,0;69,8;18,13;1,8;10,5;20,8
2015-05-25;KAL;12,5;0,8;78,9;10,94;2,2;8,8;16,8
2015-05-26;KAL;11,1;0,0;66,8;10,32;3,1;5,8;14,4
2015-05-27;KAL;12,1;0,8;60,5;16,65;1,8;6,4;17,5
2015-05-28;KAL;14,5;0,0;61,7;13,67;3,6;9,2;20,1
2015-05-29;KAL;12,6;3,6;69,4;14,51;3,2;7,0;16,8
2015-05-30;KAL;10,9;0,0;72,9;18,79;3,0;6,0;16,2
2015-05-31;KAL;14,4;4,1;70,3;13,09;3,8;5,7;20,2
2015-06-01;KAL;13,5;0,4;72,1;17,53;2,3;8,5;18,2
2015-06-02;KAL;16,8;0,1;66,8;13,02;3,8;9,3;23,6
2015-06-03;KAL;16,2;2,6;64,8;17,24;3,4;10,8;20,8
2015-06-04;KAL;17,7;2,6;58,9;28,62;1,8;8,8;25,5
2015-06-05;KAL;23,4;19,3;54,8;28,79;2,7;10,9;33,3
2015-06-06;KAL;17,8;2,6;76,8;18,79;3,2;11,4;21,7
2015-06-07;KAL;15,8;2,6;55,9;27,74;2,9;8,6;22,1
2015-06-08;KAL;14,5;2,6;59,2;23,76;3,9;9,3;19,8
2015-06-09;KAL;13,4;2,6;59,7;20,05;3,5;8,0;19,1
2015-06-10;KAL;16,8;2,6;58,1;22,23;2,6;8,6;23,4
2015-06-11;KAL;19,2;2,6;55,9;24,72;2,2;12,3;25,3
2015-06-12;KAL;19,8;1,3;71,4;23,83;2,1;10,1;30,0
2015-06-13;KAL;18,6;5,6;76,5;19,86;2,2;13,0;24,5
2015-06-14;KAL;18,0;2,6;61,4;28,64;2,1;10,6;24,3
2015-06-15;KAL;15,2;2,6;72,8;14,47;2,9;10,6;20,0
2015-06-16;KAL;13,2;2,6;61,3;24,53;3,1;7,2;17,8
2015-06-17;KAL;15,4;7,8;62,5;26,50;1,8;5,4;22,8
2015-06-18;KAL;16,2;0,9;73,2;16,16;4,1;10,5;20,6
2015-06-19;KAL;11,9;2,1;82,5;9,27;2,7;9,8;15,8
2015-06-20;KAL;12,2;0,8;80,4;8,73;2,2;9,6;15,3
2015-06-21;KAL;15,3;5,5;78,9;15,34;2,7;10,4;20,8
2015-06-22;KAL;12,0;22,4;89,9;6,55;2,4;8,9;13,9
2015-06-23;KAL;11,7;9,0;88,0;11,75;2,9;8,4;16,2
2015-06-24;KAL;13,9;0,0;77,3;17,29;1,8;10,5;19,4
2015-06-25;KAL;18,2;2,6;66,7;24,20;1,6;10,0;25,2
2015-06-26;KAL;20,6;1,4;66,1;16,27;2,0;13,0;26,6
2015-06-27;KAL;18,8;0,0;71,6;19,32;3,3;11,8;23,3
2015-06-28;KAL;18,2;0,0;63,7;23,12;1,6;9,7;24,0
2015-06-29;KAL;20,7;2,6;63,0;25,37;2,3;14,1;25,8
2015-06-30;KAL;21,3;2,6;57,5;29,39;1,4;11,8;29,3
2015-07-01;KAL;24,9;1,9;49,8;28,96;2,9;14,9;33,1
2015-07-02;KAL;28,4;0,0;53,2;27,06;3,1;19,6;35,9
2015-07-03;KAL;26,4;1,9;65,4;27,47;2,1;20,0;33,5
2015-07-04;KAL;28,7;0,0;56,7;24,64;2,2;20,9;36,3
2015-07-05;KAL;23,9;0,1;67,5;20,68;3,2;16,1;35,0
2015-07-06;KAL;20,0;1,9;61,4;28,73;2,0;13,9;26,5
2015-07-07;KAL;21,7;0,7;64,2;19,81;2,5;12,7;31,9
2015-07-08;KAL;16,5;1,7;69,5;15,06;4,9;13,4;20,2
2015-07-09;KAL;14,6;0,5;69,0;17,37;3,7;8,3;18,9
2015-07-10;KAL;15,7;1,9;58,2;27,99;1,6;6,3;23,8
2015-07-11;KAL;21,2;1,9;47,9;25,50;2,9;10,7;30,1
2015-07-12;KAL;17,1;1,1;75,0;16,30;2,3;12,8;22,2
2015-07-13;KAL;16,8;1,4;88,1;6,16;2,3;13,5;18,9
2015-07-14;KAL;19,4;0,0;78,0;9,00;3,5;17,0;22,5
2015-07-15;KAL;20,5;0,5;77,0;14,51;1,8;15,8;26,7
2015-07-16;KAL;23,1;0,0;72,5;22,62;1,6;17,4;30,1
2015-07-17;KAL;27,8;1,9;45,9;24,15;3,3;19,3;35,2
2015-07-18;KAL;22,0;15,9;58,1;20,89;2,8;16,3;27,2
2015-07-19;KAL;18,4;1,4;83,8;11,62;2,2;14,6;22,6
2015-07-20;KAL;19,8;0,3;87,8;8,58;1,5;14,3;24,5
2015-07-21;KAL;22,8;1,9;77,9;17,28;2,4;18,5;28,6
2015-07-22;KAL;21,6;1,9;69,6;16,65;2,5;15,5;27,1
2015-07-23;KAL;18,8;1,9;64,1;19,82;2,4;13,8;24,0
2015-07-24;KAL;20,5;4,2;66,7;16,61;1,8;12,4;28,2
2015-07-25;KAL;16,0;2,5;80,1;14,37;5,2;10,7;20,0
2015-07-26;KAL;15,3;4,4;70,1;20,02;2,5;8,6;22,5
2015-07-27;KAL;16,4;3,4;81,7;11,38;4,2;13,3;21,0
2015-07-28;KAL;15,5;0,0;65,5;13,51;4,5;10,9;19,9
2015-07-29;KAL;14,5;0,0;66,9;18,02;3,5;8,9;20,2
2015-07-30;KAL;13,0;5,3;81,0;11,97;2,2;8,3;18,4
2015-07-31;KAL;14,5;1,9;68,4;23,00;1,7;9,0;20,6
2015-08-01;KAL;17,9;3,7;58,0;23,41;1,9;10,3;26,1
2015-08-02;KAL;19,7;3,7;58,8;25,21;1,8;10,6;28,1
2015-08-03;KAL;24,2;0,0;47,9;24,80;2,2;13,8;33,3
2015-08-04;KAL;18,5;8,5;77,9;10,46;2,2;12,2;24,5
2015-08-05;KAL;19,0;3,7;70,9;23,28;2,4;10,6;26,7
2015-08-06;KAL;24,5;0,0;57,2;23,09;2,4;14,7;34,4
2015-08-07;KAL;24,6;6,6;64,8;21,09;3,0;17,5;32,4
2015-08-08;KAL;20,4;3,7;87,6;7,51;3,2;17,4;23,4
2015-08-09;KAL;20,0;7,8;80,4;12,72;2,6;14,8;25,4
2015-08-10;KAL;17,2;50,6;90,8;6,48;3,2;14,9;20,3
2015-08-11;KAL;20,0;0,0;80,4;19,01;2,2;14,7;26,2
2015-08-12;KAL;22,0;3,7;79,9;17,07;1,9;17,3;27,8
2015-08-13;KAL;24,3;0,3;71,5;21,86;2,0;16,5;32,6
2015-08-14;KAL;22,5;3,7;71,6;16,80;2,5;18,3;27,5
2015-08-15;KAL;19,7;1,4;75,8;12,84;2,9;15,2;24,3
2015-08-16;KAL;14,6;10,3;96,7;5,01;4,4;13,3;15,7
2015-08-17;KAL;13,5;2,7;96,5;4,97;3,3;12,6;14,6
2015-08-18;KAL;14,7;0,0;81,9;8,83;1,8;11,2;18,5
2015-08-19;KAL;15,3;3,7;75,3;18,46;1,3;8,8;21,6
2015-08-20;KAL;17,6;0,0;71,4;18,10;1,4;11,9;24,8
2015-08-21;KAL;18,8;3,7;65,3;22,11;2,1;11,5;26,0
2015-08-22;KAL;19,4;3,7;57,3;21,72;2,4;11,3;26,8
2015-08-23;KAL;19,4;3,3;59,4;18,40;3,5;13,5;27,0
2015-08-24;KAL;18,6;3,7;79,8;13,65;4,1;15,0;23,2
2015-08-25;KAL;16,9;0,0;65,6;14,31;4,7;13,5;20,5
2015-08-26;KAL;21,3;0,0;58,7;20,00;3,8;14,0;27,3
2015-08-27;KAL;17,1;24,7;83,2;4,57;2,3;12,9;23,0
2015-08-28;KAL;15,8;0,0;84,7;11,99;0,9;11,7;21,5
2015-08-29;KAL;18,9;3,7;82,6;18,50;1,3;10,4;26,8
2015-08-30;KAL;24,7;3,7;72,6;19,62;1,9;17,0;33,4
2015-08-31;KAL;24,4;4,2;63,4;19,82;3,3;17,2;31,7
2015-09-01;KAL;16,3;40,8;91,4;6,92;2,8;12,3;20,0
2015-09-02;KAL;14,5;0,4;82,6;13,05;1,7;10,4;19,9
2015-09-03;KAL;13,9;0,0;78,9;14,93;1,9;9,8;19,8
2015-09-04;KAL;13,3;0,0;74,6;9,84;2,7;9,7;17,6
2015-09-05;KAL;12,9;3,5;84,0;8,86;3,5;10,0;17,7
2015-09-06;KAL;12,2;0,9;75,8;11,72;3,8;9,3;16,1
2015-09-07;KAL;13,1;0,2;90,7;4,94;2,9;10,9;15,4
2015-09-08;KAL;13,7;0,2;89,2;4,64;1,8;12,0;16,2
2015-09-09;KAL;14,9;2,8;74,3;16,34;2,2;9,4;20,6
2015-09-10;KAL;13,0;2,8;68,9;17,50;2,5;6,6;19,7
2015-09-11;KAL;13,2;0,1;72,0;17,48;1,8;5,8;21,1
2015-09-12;KAL;15,7;5,8;81,4;9,39;2,4;10,3;23,7
2015-09-13;KAL;16,5;1,4;92,2;7,87;2,4;13,5;19,3
2015-09-14;KAL;16,1;1,1;78,0;12,16;3,6;10,1;20,7
2015-09-15;KAL;13,0;4,6;74,9;12,03;3,8;9,4;17,7
2015-09-16;KAL;15,4;6,6;89,1;5,51;4,4;11,5;19,4
2015-09-17;KAL;14,7;1,7;81,9;4,49;3,8;9,9;17,0
2015-09-18;KAL;14,5;0,6;79,0;12,47;2,9;10,1;19,5
2015-09-19;KAL;13,8;0,1;86,4;8,99;2,0;10,2;18,1
2015-09-20;KAL;12,9;2,8;84,1;9,59;1,9;9,9;17,4
2015-09-21;KAL;13,2;0,1;78,1;12,44;1,8;7,7;19,0
2015-09-22;KAL;12,5;5,7;88,1;6,50;2,6;8,9;16,6
2015-09-23;KAL;11,8;4,8;92,7;5,21;2,4;9,2;14,9
2015-09-24;KAL;13,6;2,8;79,0;11,27;2,9;8,3;18,9
2015-09-25;KAL;13,1;2,8;81,1;10,26;1,6;7,9;17,8
2015-09-26;KAL;10,9;2,8;88,4;6,07;1,9;7,1;15,6
2015-09-27;KAL;10,6;2,8;80,3;13,70;2,0;4,9;17,9
2015-09-28;KAL;10,4;0,0;77,6;14,57;2,0;4,2;17,8
2015-09-29;KAL;11,3;2,8;71,2;14,39;2,7;4,5;17,7
2015-09-30;KAL;10,8;2,8;67,8;14,44;2,5;4,8;17,2
2015-10-01;KAL;9,3;1,0;67,8;13,98;2,2;3,2;16,6
2015-10-02;KAL;9,9;1,0;76,2;13,78;1,5;2,2;19,7
2015-10-03;KAL;12,6;0,3;76,9;11,61;1,5;5,3;21,5
2015-10-04;KAL;12,5;0,0;85,9;7,38;2,0;7,8;18,2
2015-10-05;KAL;12,6;3,5;88,2;8,24;2,9;7,8;16,6
2015-10-06;KAL;16,1;4,2;91,1;5,29;2,7;13,4;20,3
2015-10-07;KAL;14,7;0,0;85,9;6,44;2,7;12,7;17,8
2015-10-08;KAL;12,2;0,0;91,0;3,27;1,7;10,8;13,6
2015-10-09;KAL;12,0;0,8;92,6;2,80;1,3;10,9;13,7
2015-10-10;KAL;11,3;1,0;87,1;5,85;1,8;5,0;15,6
2015-10-11;KAL;7,4;1,0;70,2;11,80;2,1;2,1;14,3
2015-10-12;KAL;5,3;1,0;73,5;10,17;1,9;0,2;12,0
2015-10-13;KAL;3,7;4,6;86,9;4,81;2,3;-0,8;8,6
2015-10-14;KAL;3,4;0,9;93,1;2,59;1,6;1,8;4,6
2015-10-15;KAL;3,5;12,7;95,9;2,55;2,2;1,9;5,0
2015-10-16;KAL;6,0;0,1;91,7;2,51;0,9;4,5;8,0
2015-10-17;KAL;6,3;0,0;88,6;2,87;1,8;4,9;8,6
2015-10-18;KAL;7,3;0,2;87,2;5,93;0,9;4,4;11,4
2015-10-19;KAL;8,3;0,0;94,7;2,50;1,1;6,3;10,3
2015-10-20;KAL;8,5;0,2;94,6;2,36;1,5;6,2;10,7
2015-10-21;KAL;9,9;0,0;86,4;4,23;1,3;7,6;13,3
2015-10-22;KAL;11,2;0,0;89,7;2,27;2,6;9,2;14,1
2015-10-23;KAL;11,1;1,0;83,2;6,53;1,4;7,3;15,4
2015-10-24;KAL;10,5;0,0;84,7;2,70;1,8;8,4;13,5
2015-10-25;KAL;10,9;0,0;93,7;2,55;1,1;8,7;12,8
2015-10-26;KAL;10,3;1,0;88,6;8,36;2,4;5,6;16,3
2015-10-27;KAL;9,1;1,0;90,8;8,65;2,8;5,3;14,2
2015-10-28;KAL;8,8;0,0;90,6;3,25;3,1;7,2;11,4
2015-10-29;KAL;10,7;1,0;86,2;7,16;1,5;5,9;16,6
2015-10-30;KAL;8,4;1,0;91,9;3,55;2,1;4,1;12,6
2015-10-31;KAL;8,2;1,0;87,1;5,79;3,5;4,8;11,1
2015-11-01;KAL;7,3;2,6;92,2;6,80;1,5;2,7;14,6
2015-11-02;KAL;7,2;0,0;85,4;7,62;2,2;1,4;14,0
2015-11-03;KAL;6,0;0,0;87,3;7,05;1,8;1,4;12,6
2015-11-04;KAL;9,7;0,0;85,5;3,90;2,4;3,7;15,5
2015-11-05;KAL;12,6;0,8;87,3;3,30;2,0;8,3;16,4
2015-11-06;KAL;14,5;1,4;86,7;2,88;2,5;11,5;17,1
2015-11-07;KAL;16,8;0,0;88,8;1,97;2,4;13,7;18,7
2015-11-08;KAL;14,2;0,1;85,2;5,41;2,3;9,0;18,3
2015-11-09;KAL;15,3;0,1;70,5;4,15;3,7;13,1;17,6
2015-11-10;KAL;14,0;0,0;76,4;2,28;3,6;12,6;15,2
2015-11-11;KAL;11,4;0,1;78,4;2,74;2,4;8,5;13,3
2015-11-12;KAL;12,0;2,6;81,8;4,41;1,9;9,3;15,7
2015-11-13;KAL;11,1;3,3;80,4;1,54;3,5;7,7;13,7
2015-11-14;KAL;8,6;0,6;77,5;2,87;4,0;6,2;10,6
2015-11-15;KAL;13,4;0,0;76,6;4,17;5,6;9,4;16,6
2015-11-16;KAL;11,2;1,8;82,8;2,57;3,2;8,3;13,1
2015-11-17;KAL;14,0;1,1;83,5;2,57;4,0;11,5;16,2
2015-11-18;KAL;13,3;0,6;65,2;3,50;5,9;11,3;15,5
2015-11-19;KAL;11,3;13,5;83,1;1,74;4,1;7,8;14,5
2015-11-20;KAL;7,3;2,8;90,1;1,38;2,5;3,5;9,6
2015-11-21;KAL;3,8;1,8;84,8;3,11;2,4;1,0;5,8
2015-11-22;KAL;2,5;4,9;88,0;2,91;3,9;0,5;4,9
2015-11-23;KAL;2,2;2,6;86,5;4,08;2,6;0,0;5,3
2015-11-24;KAL;1,5;3,2;83,7;1,30;3,4;-0,6;3,3
2015-11-25;KAL;4,4;1,8;90,2;2,56;2,8;2,1;6,6
2015-11-26;KAL;3,7;0,0;92,4;3,01;2,1;0,0;6,4
2015-11-27;KAL;1,5;0,3;92,1;4,43;2,5;-1,5;5,2
