Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2016-12-21;GGE;-0,7;0,0;96,5;1,12;2,2;-3,7;0,6
2016-12-22;GGE;0,4;4,0;97,9;1,12;2,4;-0,5;1,7
2016-12-23;GGE;3,1;0,1;97,3;1,12;1,8;1,5;5,1
2016-12-24;GGE;6,9;1,5;83,7;2,17;4,9;4,9;8,7
2016-12-25;GGE;8,3;0,0;82,8;1,13;5,9;7,2;9,3
2016-12-26;GGE;7,5;0,7;81,6;2,23;4,8;3,3;10,8
2016-12-27;GGE;4,7;0,0;78,3;2,09;3,7;2,1;6,9
2016-12-28;GGE;4,2;0,3;80,3;1,52;1,8;1,6;6,4
2016-12-29;GGE;0,7;0,3;89,2;4,65;1,4;-3,2;6,3
2016-12-30;GGE;-2,3;0,0;94,7;3,09;1,5;-5,0;1,7
2016-12-31;GGE;-3,8;0,0;98,0;1,16;1,7;-4,5;-3,0
2017-01-01;GGE;-3,1;0,0;97,3;1,25;2,2;-4,6;-1,7
2017-01-02;GGE;0,2;0,9;93,0;1,83;2,7;-1,8;2,2
2017-01-03;GGE;0,9;0,0;87,1;2,38;4,0;-1,2;3,2
2017-01-04;GGE;2,5;4,6;86,1;2,34;5,9;0,8;4,5
2017-01-05;GGE;-0,8;0,0;74,1;4,00;3,5;-6,0;1,9
2017-01-06;GGE;-6,5;0,8;79,8;5,14;1,5;-10,3;-3,0
2017-01-07;GGE;-6,1;0,1;83,8;1,32;2,0;-10,9;-2,4
2017-01-08;GGE;-0,2;0,0;94,6;1,33;2,2;-2,4;1,7
2017-01-09;GGE;0,7;1,5;93,7;1,34;2,2;-0,2;1,7
2017-01-10;GGE;0,0;4,1;94,6;1,36;1,9;-0,9;1,1
2017-01-11;GGE;2,1;2,5;92,3;1,37;3,9;-0,6;5,7
2017-01-12;GGE;4,2;4,7;82,5;1,58;4,7;2,7;6,2
2017-01-13;GGE;2,4;3,0;78,3;2,16;7,9;-0,5;6,8
2017-01-14;GGE;2,0;0,0;79,6;2,31;4,8;0,1;3,6
2017-01-15;GGE;0,8;0,0;80,0;4,17;3,2;-2,5;3,2
2017-01-16;GGE;-2,9;0,8;84,5;5,02;1,9;-6,1;0,5
2017-01-17;GGE;-2,1;0,8;70,2;4,75;3,2;-5,8;1,1
2017-01-18;GGE;-3,1;0,8;72,0;5,75;3,5;-5,7;0,2
2017-01-19;GGE;-3,9;0,8;71,0;6,03;2,3;-8,1;1,3
2017-01-20;GGE;-3,1;0,8;63,0;6,17;1,8;-8,0;3,8
2017-01-21;GGE;-3,3;0,8;71,4;6,23;1,6;-7,8;2,9
2017-01-22;GGE;-5,3;0,8;79,3;6,11;1,3;-9,8;0,5
2017-01-23;GGE;-6,5;0,8;86,7;4,40;1,6;-11,3;-1,4
2017-01-24;GGE;-2,7;0,8;85,3;1,64;1,5;-3,8;-1,7
2017-01-25;GGE;-2,3;0,8;73,8;1,67;2,6;-4,0;-1,1
2017-01-26;GGE;-1,2;0,8;69,9;5,42;2,6;-5,7;2,4
2017-01-27;GGE;-2,7;0,8;77,4;5,13;1,7;-7,6;2,9
2017-01-28;GGE;-1,9;0,8;74,7;5,45;1,3;-7,1;3,0
2017-01-29;GGE;0,1;1,0;80,0;2,88;1,3;-4,1;4,3
2017-01-30;GGE;3,1;2,0;94,9;1,81;2,6;-2,1;6,0
2017-01-31;GGE;3,4;0,0;84,8;1,84;2,2;1,4;5,5
2017-02-01;GGE;3,1;0,2;81,0;2,96;1,8;0,7;5,2
2017-02-02;GGE;4,8;0,3;90,0;3,13;1,7;2,3;7,9
2017-02-03;GGE;6,2;0,8;91,7;3,04;1,9;1,9;10,6
2017-02-04;GGE;5,6;4,9;85,3;2,49;2,9;1,1;8,4
2017-02-05;GGE;5,0;0,0;83,5;5,63;2,5;0,4;8,4
2017-02-06;GGE;4,2;0,8;79,9;4,76;2,2;0,9;8,0
2017-02-07;GGE;3,3;0,0;84,3;3,07;2,0;0,1;6,7
2017-02-08;GGE;2,2;0,0;79,5;4,57;3,1;-1,0;6,0
2017-02-09;GGE;0,0;0,8;72,6;6,77;3,2;-2,9;3,4
2017-02-10;GGE;0,4;0,1;76,3;2,26;2,3;-1,8;1,8
2017-02-11;GGE;2,6;0,0;79,3;5,44;2,3;-1,6;6,5
2017-02-12;GGE;2,4;0,8;79,5;5,85;3,3;0,4;5,5
2017-02-13;GGE;3,9;0,8;67,8;7,77;3,5;0,7;9,4
2017-02-14;GGE;2,8;0,8;66,2;9,72;2,0;-2,3;9,6
2017-02-15;GGE;1,8;0,8;79,0;9,69;1,3;-3,9;10,2
2017-02-16;GGE;4,9;2,8;86,8;8,29;1,4;-2,2;12,9
2017-02-17;GGE;6,5;0,2;88,3;5,35;2,4;2,7;9,1
2017-02-18;GGE;5,6;0,8;79,4;2,59;1,6;-0,3;8,3
2017-02-19;GGE;3,5;0,1;82,6;5,90;1,9;-3,2;8,9
2017-02-20;GGE;7,9;1,1;86,4;2,98;4,3;5,6;10,1
2017-02-21;GGE;10,2;0,8;89,7;2,94;4,2;9,1;12,3
2017-02-22;GGE;10,5;0,0;82,4;3,20;7,5;9,6;11,5
2017-02-23;GGE;9,6;0,0;71,8;3,60;8,3;7,6;11,1
2017-02-24;GGE;5,6;0,1;65,1;8,12;5,3;-0,3;8,9
2017-02-25;GGE;3,6;0,0;75,1;10,86;2,5;-2,9;10,1
2017-02-26;GGE;8,3;0,8;63,1;9,24;4,3;2,2;14,1
2017-02-27;GGE;11,1;4,3;63,5;6,17;5,3;6,9;14,9
2017-02-28;GGE;5,9;1,0;78,3;6,96;6,0;3,9;9,1
2017-03-01;GGE;6,5;2,7;80,6;5,13;6,4;4,2;9,5
2017-03-02;GGE;8,4;0,0;60,6;8,58;7,4;4,1;11,3
2017-03-03;GGE;6,3;1,4;66,5;7,17;2,2;0,3;12,3
2017-03-04;GGE;8,8;2,7;68,8;9,17;2,9;2,0;16,4
2017-03-05;GGE;7,3;5,4;80,2;6,82;5,2;4,6;10,9
2017-03-06;GGE;6,2;2,4;85,0;5,02;4,2;4,4;8,7
2017-03-07;GGE;6,1;0,7;81,6;7,21;3,3;3,9;10,0
2017-03-08;GGE;5,0;13,2;92,5;3,91;3,3;0,7;9,2
2017-03-09;GGE;10,6;2,4;84,0;7,63;3,3;6,3;16,3
2017-03-10;GGE;7,4;1,4;65,2;12,98;2,4;2,0;12,0
2017-03-11;GGE;6,2;1,4;68,5;12,42;2,0;-0,5;13,6
2017-03-12;GGE;7,0;1,4;60,7;14,89;2,6;0,3;14,2
2017-03-13;GGE;6,5;1,4;63,3;13,98;1,7;0,1;13,6
2017-03-14;GGE;8,4;1,4;69,6;13,36;1,6;1,2;15,9
2017-03-15;GGE;9,6;1,4;74,6;9,89;2,0;4,0;15,6
2017-03-16;GGE;8,9;1,4;69,6;15,93;1,2;0,8;17,6
2017-03-17;GGE;8,9;1,7;69,8;8,20;3,1;2,0;14,3
2017-03-18;GGE;9,6;6,9;83,1;4,48;6,1;6,9;11,8
2017-03-19;GGE;12,1;0,0;81,3;4,76;5,4;9,8;14,9
2017-03-20;GGE;11,9;0,0;64,4;5,99;5,9;10,3;14,3
2017-03-21;GGE;9,3;4,5;79,3;3,90;3,9;5,3;12,4
2017-03-22;GGE;6,9;0,0;81,8;5,34;1,6;4,4;9,3
2017-03-23;GGE;9,3;1,4;78,4;12,74;2,5;4,2;15,1
2017-03-24;GGE;9,5;1,4;71,1;11,89;3,8;5,4;14,5
2017-03-25;GGE;10,1;1,4;55,2;17,92;4,0;3,4;16,7
2017-03-26;GGE;9,7;1,4;53,3;17,50;2,7;3,9;16,2
2017-03-27;GGE;9,9;1,4;50,2;18,73;2,2;1,2;18,7
2017-03-28;GGE;12,4;0,0;57,4;17,72;2,4;0,9;22,0
2017-03-29;GGE;14,1;1,4;62,5;14,87;3,6;7,9;19,5
2017-03-30;GGE;14,8;1,4;64,9;17,33;1,8;8,9;21,4
2017-03-31;GGE;15,0;1,4;57,6;16,47;2,8;6,0;23,4
2017-04-01;GGE;14,0;0,4;62,3;13,12;2,2;7,6;21,2
2017-04-02;GGE;12,8;0,0;68,3;13,58;2,1;7,5;18,6
2017-04-03;GGE;13,0;0,4;60,8;18,44;2,9;6,8;19,2
2017-04-04;GGE;11,0;0,4;62,8;18,02;2,2;4,4;17,2
2017-04-05;GGE;10,5;0,4;62,6;16,15;2,9;3,6;16,9
2017-04-06;GGE;8,8;0,4;59,5;13,37;3,4;5,0;13,5
2017-04-07;GGE;9,0;0,0;70,3;11,88;2,7;2,7;14,3
2017-04-08;GGE;10,8;0,4;71,7;14,51;1,4;4,9;17,3
2017-04-09;GGE;12,5;0,4;65,3;21,20;1,4;2,7;22,5
2017-04-10;GGE;12,4;0,4;64,3;19,14;3,3;4,4;22,0
2017-04-11;GGE;8,9;0,4;60,4;16,61;2,5;3,7;15,1
2017-04-12;GGE;12,2;0,1;56,6;14,41;4,4;3,1;19,5
2017-04-13;GGE;11,8;0,0;59,9;13,20;4,0;7,2;15,9
2017-04-14;GGE;10,6;0,0;59,7;16,02;2,0;3,9;16,2
2017-04-15;GGE;9,9;0,0;69,7;6,06;3,9;5,6;14,0
2017-04-16;GGE;8,2;3,1;66,4;8,28;3,5;4,3;12,1
2017-04-17;GGE;6,4;7,0;79,4;10,59;2,8;3,5;10,3
2017-04-18;GGE;5,0;0,2;74,2;13,97;4,0;1,9;9,9
2017-04-19;GGE;3,8;0,0;65,1;13,27;3,7;-1,2;8,0
2017-04-20;GGE;4,9;0,4;58,2;23,46;1,8;-2,9;12,0
2017-04-21;GGE;9,7;0,4;54,6;16,70;2,4;1,5;15,3
2017-04-22;GGE;10,1;0,0;61,7;10,80;4,6;5,5;12,5
2017-04-23;GGE;6,6;0,4;60,2;13,58;3,1;1,0;12,0
2017-04-24;GGE;8,6;0,4;59,0;23,20;1,8;-1,0;16,9
2017-04-25;GGE;8,1;0,0;59,4;7,78;3,2;4,0;11,4
2017-04-26;GGE;8,0;0,4;52,2;13,17;2,2;4,2;12,4
2017-04-27;GGE;7,8;0,0;56,6;16,59;2,2;3,0;13,2
2017-04-28;GGE;8,2;0,0;57,1;17,38;2,9;1,2;13,6
2017-04-29;GGE;9,8;0,0;57,8;20,29;2,2;4,1;15,8
2017-04-30;GGE;12,0;0,4;50,1;24,90;3,8;3,1;19,4
2017-05-01;GGE;9,3;9,1;82,6;6,00;2,6;7,4;11,9
2017-05-02;GGE;8,8;5,7;93,8;5,32;2,7;7,3;10,8
2017-05-03;GGE;9,6;1,4;91,7;7,32;2,1;6,8;12,4
2017-05-04;GGE;11,0;20,9;87,9;8,83;2,4;8,7;14,5
2017-05-05;GGE;10,9;0,0;79,2;11,82;2,0;6,9;15,4
2017-05-06;GGE;14,0;2,5;70,7;21,03;3,0;5,7;21,2
2017-05-07;GGE;13,3;7,0;92,5;5,49;2,6;11,8;15,6
2017-05-08;GGE;9,9;0,2;81,4;5,52;3,9;7,3;12,0
2017-05-09;GGE;9,3;0,0;65,3;22,31;2,5;3,3;14,5
2017-05-10;GGE;10,9;0,0;61,3;26,68;1,5;1,3;19,6
2017-05-11;GGE;14,8;0,5;66,5;16,18;2,2;5,7;23,0
2017-05-12;GGE;15,7;5,4;82,1;13,73;2,1;12,0;21,3
2017-05-13;GGE;16,7;0,3;74,3;18,34;2,6;9,6;23,4
2017-05-14;GGE;15,9;0,7;79,2;16,59;2,3;10,5;22,3
2017-05-15;GGE;15,8;2,6;67,5;25,21;1,6;9,3;22,6
2017-05-16;GGE;17,8;2,6;59,2;26,09;1,6;8,7;26,0
2017-05-17;GGE;21,0;2,6;56,7;27,06;2,5;11,2;28,4
2017-05-18;GGE;19,4;7,2;74,8;16,76;2,1;14,1;24,2
2017-05-19;GGE;13,8;10,5;93,4;6,11;3,2;9,3;18,2
2017-05-20;GGE;12,3;0,0;76,0;18,55;2,8;6,4;18,1
2017-05-21;GGE;14,4;2,6;67,6;25,30;1,6;4,9;21,8
2017-05-22;GGE;16,9;2,6;64,6;21,40;2,0;9,7;23,8
2017-05-23;GGE;19,5;2,6;61,1;22,93;3,2;11,8;26,7
2017-05-24;GGE;16,8;0,0;66,6;16,03;2,8;11,3;20,9
2017-05-25;GGE;17,9;2,6;66,7;24,14;2,5;11,4;24,2
2017-05-26;GGE;19,3;2,6;64,5;28,73;2,4;11,6;26,5
2017-05-27;GGE;22,0;2,6;58,4;28,84;2,3;12,8;29,5
2017-05-28;GGE;23,3;1,6;61,8;25,62;1,7;13,9;31,9
2017-05-29;GGE;24,8;0,0;63,7;26,05;2,0;16,5;33,1
2017-05-30;GGE;21,8;12,0;72,1;17,91;2,5;17,4;28,6
2017-05-31;GGE;19,2;2,6;64,2;26,18;2,3;13,2;24,7
2017-06-01;GGE;20,2;1,5;62,3;27,54;1,7;13,0;26,6
2017-06-02;GGE;21,3;0,0;65,8;21,55;1,8;13,5;28,8
2017-06-03;GGE;20,2;8,4;82,3;16,74;2,0;16,1;27,0
2017-06-04;GGE;17,4;0,0;74,9;17,63;3,1;11,7;22,3
2017-06-05;GGE;16,7;0,0;69,7;22,55;1,8;10,7;22,9
2017-06-06;GGE;14,7;0,9;73,6;15,87;4,7;10,7;20,1
2017-06-07;GGE;13,8;0,7;65,5;21,49;6,1;9,7;18,4
2017-06-08;GGE;16,8;1,5;60,8;24,80;2,8;8,3;23,9
2017-06-09;GGE;16,8;7,7;74,6;17,72;2,8;10,7;22,9
2017-06-10;GGE;17,6;1,5;68,4;26,08;1,9;9,3;24,9
2017-06-11;GGE;22,0;0,0;60,4;25,40;2,0;11,4;30,5
2017-06-12;GGE;21,1;1,5;53,1;26,73;3,7;12,7;25,4
2017-06-13;GGE;17,4;1,5;61,5;25,79;2,0;10,0;23,7
2017-06-14;GGE;19,5;1,5;60,4;29,67;1,7;11,3;26,6
2017-06-15;GGE;22,3;0,0;61,4;25,47;2,3;13,3;30,8
2017-06-16;GGE;19,5;1,5;54,8;19,19;4,7;13,8;23,5
2017-06-17;GGE;17,1;0,0;68,5;14,14;2,7;11,0;21,0
2017-06-18;GGE;21,1;0,0;62,6;25,39;2,3;14,9;27,2
2017-06-19;GGE;22,8;1,5;54,8;30,00;2,1;13,1;31,2
2017-06-20;GGE;25,1;1,5;54,0;28,58;2,0;14,1;33,7
2017-06-21;GGE;25,6;1,5;56,7;27,92;2,7;19,3;32,2
2017-06-22;GGE;25,4;0,0;62,1;23,05;2,6;17,2;34,7
2017-06-23;GGE;23,2;1,5;54,5;24,06;4,1;17,6;29,0
2017-06-24;GGE;20,7;1,5;54,2;25,89;4,0;14,5;27,1
2017-06-25;GGE;21,0;0,0;58,8;16,25;4,0;15,4;25,9
2017-06-26;GGE;22,6;0,0;56,7;25,96;2,9;17,1;28,8
2017-06-27;GGE;21,5;0,6;69,4;12,08;2,4;17,4;27,1
2017-06-28;GGE;20,4;5,9;76,6;17,13;3,2;16,2;25,5
2017-06-29;GGE;17,8;1,2;82,6;12,01;3,3;14,6;23,9
2017-06-30;GGE;17,9;0,0;66,1;17,76;4,5;14,3;23,3
2017-07-01;GGE;16,2;7,3;84,9;7,13;4,2;15,1;18,8
2017-07-02;GGE;17,5;0,0;77,7;9,62;3,2;14,5;21,2
2017-07-03;GGE;19,0;3,7;64,5;20,56;2,9;12,2;25,8
2017-07-04;GGE;20,7;3,7;60,1;26,11;1,9;13,5;27,5
2017-07-05;GGE;23,1;3,7;57,8;27,09;1,8;13,8;31,1
2017-07-06;GGE;23,0;13,9;67,8;23,37;1,9;15,9;33,0
2017-07-07;GGE;23,9;0,0;68,4;23,50;3,4;17,3;32,2
2017-07-08;GGE;24,4;3,7;58,3;26,25;2,3;16,3;31,9
2017-07-09;GGE;24,0;10,6;63,9;22,42;2,0;16,8;31,2
2017-07-10;GGE;21,4;0,6;79,4;13,00;3,0;18,7;25,6
2017-07-11;GGE;19,5;0,0;74,7;15,33;3,8;15,7;25,5
2017-07-12;GGE;17,3;17,2;86,2;11,70;3,9;11,4;22,3
2017-07-13;GGE;16,0;3,7;65,7;26,09;1,7;9,0;22,2
2017-07-14;GGE;17,4;0,6;67,5;17,23;2,8;10,9;24,6
2017-07-15;GGE;16,3;3,7;66,8;16,06;2,6;10,6;21,8
2017-07-16;GGE;19,1;3,7;70,4;11,29;2,1;13,7;24,0
2017-07-17;GGE;21,7;0,0;70,9;18,87;1,8;16,0;27,1
2017-07-18;GGE;23,6;3,7;64,2;23,92;2,4;16,6;30,7
2017-07-19;GGE;25,5;1,7;60,4;24,13;2,8;17,9;34,2
2017-07-20;GGE;21,7;2,7;74,9;15,80;3,3;16,9;26,3
2017-07-21;GGE;22,1;6,5;61,4;25,15;1,9;14,2;28,6
2017-07-22;GGE;21,7;3,8;78,8;19,84;2,4;17,5;27,2
2017-07-23;GGE;19,3;3,1;64,2;18,40;4,4;16,1;22,7
2017-07-24;GGE;15,6;11,1;82,3;12,08;3,1;13,1;19,9
2017-07-25;GGE;14,6;9,6;90,8;5,90;4,0;13,4;15,9
2017-07-26;GGE;17,5;0,3;77,2;15,57;4,0;14,0;23,0
2017-07-27;GGE;18,7;0,6;84,6;10,49;3,1;14,9;24,3
2017-07-28;GGE;18,6;0,0;68,8;17,67;3,8;13,6;23,4
2017-07-29;GGE;21,9;0,0;65,9;22,07;3,2;15,5;28,4
2017-07-30;GGE;22,6;0,0;69,7;20,09;3,7;17,1;28,3
2017-07-31;GGE;22,2;4,8;75,3;18,09;2,5;16,1;27,8
2017-08-01;GGE;21,4;0,2;82,6;14,62;2,4;17,4;26,3
2017-08-02;GGE;22,6;0,7;72,3;17,24;2,1;17,3;28,3
2017-08-03;GGE;22,6;0,0;75,1;14,63;3,6;18,2;28,3
2017-08-04;GGE;21,4;2,5;63,5;16,46;3,9;15,6;25,8
2017-08-05;GGE;20,0;4,3;71,0;14,89;3,3;14,3;25,6
2017-08-06;GGE;17,5;0,0;65,1;23,48;1,9;11,2;24,0
2017-08-07;GGE;19,0;2,5;60,4;24,54;2,0;10,3;26,8
2017-08-08;GGE;18,7;0,1;72,9;11,79;2,8;13,8;23,9
2017-08-09;GGE;18,7;8,1;66,5;20,98;2,3;12,5;24,6
2017-08-10;GGE;15,3;13,3;93,6;5,25;2,0;13,8;16,3
2017-08-11;GGE;14,7;24,0;93,0;5,22;2,7;13,4;16,5
2017-08-12;GGE;15,5;0,2;89,0;6,51;3,6;13,2;17,5
2017-08-13;GGE;19,0;0,1;74,6;17,95;2,3;14,2;24,5
2017-08-14;GGE;20,0;2,5;75,9;18,43;2,0;13,3;27,3
2017-08-15;GGE;20,0;2,5;84,6;17,17;1,8;14,6;28,1
2017-08-16;GGE;20,6;0,0;77,5;17,37;1,8;16,1;25,6
2017-08-17;GGE;21,2;0,0;75,5;16,22;2,6;15,4;27,4
2017-08-18;GGE;19,6;11,0;83,6;9,58;2,9;15,8;26,2
2017-08-19;GGE;16,9;0,0;71,1;18,51;3,9;12,5;21,5
2017-08-20;GGE;15,3;2,5;72,2;19,48;2,9;10,4;21,0
2017-08-21;GGE;16,3;2,5;71,1;17,59;1,5;10,8;22,4
2017-08-22;GGE;17,3;2,5;69,1;20,72;1,6;10,2;24,3
2017-08-23;GGE;19,5;2,5;67,6;21,51;1,8;12,2;27,5
2017-08-24;GGE;19,8;0,0;69,7;17,09;2,3;14,8;24,8
2017-08-25;GGE;20,0;6,5;77,4;17,10;1,6;14,3;27,6
2017-08-26;GGE;21,4;0,0;83,0;16,99;2,0;16,6;28,0
2017-08-27;GGE;20,7;2,5;78,7;12,46;1,4;15,9;25,8
2017-08-28;GGE;20,6;2,5;72,7;20,44;1,8;15,3;27,4
2017-08-29;GGE;21,8;2,5;70,3;21,06;1,6;14,4;30,1
2017-08-30;GGE;22,8;1,1;71,0;15,41;2,8;16,0;29,4
2017-08-31;GGE;18,0;3,3;79,6;6,94;3,5;12,8;20,8
2017-09-01;GGE;15,1;0,1;73,9;16,32;1,9;9,7;21,2
2017-09-02;GGE;14,1;0,0;80,8;12,36;1,8;9,6;20,2
2017-09-03;GGE;13,3;0,0;79,7;17,11;1,4;8,2;20,1
2017-09-04;GGE;15,0;0,3;73,9;16,47;1,8;7,5;21,9
2017-09-05;GGE;19,3;0,0;75,2;13,55;2,2;14,2;25,0
2017-09-06;GGE;18,1;0,2;68,5;10,88;4,8;13,7;21,9
2017-09-07;GGE;16,1;2,0;67,0;10,30;3,5;12,7;19,9
2017-09-08;GGE;16,4;2,1;67,6;7,51;4,6;13,0;19,4
2017-09-09;GGE;15,7;0,1;75,1;7,85;4,5;11,5;18,9
2017-09-10;GGE;13,7;0,0;76,6;14,68;2,9;9,7;18,9
2017-09-11;GGE;14,3;0,5;73,5;11,04;4,7;11,2;19,2
2017-09-12;GGE;14,3;5,8;73,2;11,57;4,6;11,2;18,8
2017-09-13;GGE;14,1;26,3;82,7;7,73;6,1;11,1;20,1
2017-09-14;GGE;12,0;15,8;86,5;8,85;5,7;10,0;14,8
2017-09-15;GGE;11,6;4,7;83,7;10,66;2,9;6,5;16,7
2017-09-16;GGE;9,9;0,0;86,0;11,88;1,6;4,6;17,0
2017-09-17;GGE;10,6;0,1;85,3;10,73;1,5;6,3;16,7
2017-09-18;GGE;11,1;0,3;83,7;10,62;2,5;6,4;16,5
2017-09-19;GGE;11,7;2,0;86,0;9,80;2,0;8,1;16,4
2017-09-20;GGE;11,4;0,1;86,7;8,84;1,9;6,7;16,8
2017-09-21;GGE;11,2;2,0;84,6;13,06;1,3;5,7;18,9
2017-09-22;GGE;12,9;0,0;82,6;12,93;1,3;7,3;20,0
2017-09-23;GGE;14,3;2,0;81,0;12,77;1,7;8,7;20,4
2017-09-24;GGE;13,9;0,0;85,3;8,34;1,7;9,7;18,9
2017-09-25;GGE;13,5;2,0;83,2;12,06;1,8;8,6;19,7
2017-09-26;GGE;14,1;0,0;85,4;9,06;1,7;9,7;19,6
2017-09-27;GGE;14,3;2,0;82,7;13,89;1,5;9,3;21,4
2017-09-28;GGE;15,8;0,2;85,3;8,35;1,3;11,1;21,7
2017-09-29;GGE;18,0;2,0;81,9;10,48;1,7;14,3;23,3
2017-09-30;GGE;15,5;3,9;87,6;7,84;2,6;11,0;22,3
2017-10-01;GGE;11,5;0,1;86,3;10,61;1,7;7,2;17,3
2017-10-02;GGE;13,8;17,6;89,6;3,32;3,4;9,9;16,5
2017-10-03;GGE;12,7;0,2;82,4;9,10;3,2;8,5;16,9
2017-10-04;GGE;11,8;1,2;77,8;7,48;3,7;7,7;15,8
2017-10-05;GGE;12,4;0,4;77,0;7,25;5,9;7,9;16,4
2017-10-06;GGE;9,8;0,4;82,3;7,86;3,7;6,3;13,3
2017-10-07;GGE;10,7;0,5;77,8;5,28;4,7;8,3;12,9
2017-10-08;GGE;12,4;0,3;85,8;6,74;3,6;9,6;16,5
2017-10-09;GGE;11,4;0,9;87,6;5,19;1,9;7,7;15,1
2017-10-10;GGE;12,7;1,7;90,2;2,91;3,3;10,9;14,7
2017-10-11;GGE;13,9;0,0;81,8;5,14;3,3;11,0;16,3
2017-10-12;GGE;14,4;1,2;77,8;9,63;3,7;10,1;19,4
2017-10-13;GGE;14,4;0,0;87,3;5,91;2,1;9,6;19,1
2017-10-14;GGE;14,6;1,2;83,9;11,77;1,4;9,1;22,0
2017-10-15;GGE;12,1;0,0;93,0;7,91;1,1;7,1;18,8
2017-10-16;GGE;13,3;1,2;88,9;9,82;1,3;7,7;22,0
2017-10-17;GGE;13,2;0,0;85,1;10,68;1,2;7,1;21,9
2017-10-18;GGE;12,0;1,2;87,0;9,79;1,3;6,3;20,6
2017-10-19;GGE;12,9;1,2;83,4;9,74;1,2;6,4;20,7
2017-10-20;GGE;12,5;0,9;83,7;6,12;2,7;7,4;18,5
2017-10-21;GGE;11,9;3,4;89,1;3,76;2,5;6,6;17,0
2017-10-22;GGE;10,0;2,7;83,0;2,77;4,5;8,0;11,7
2017-10-23;GGE;10,3;0,1;81,4;3,22;3,4;7,2;12,8
2017-10-24;GGE;12,7;0,1;90,2;2,80;3,1;10,0;15,1
2017-10-25;GGE;14,6;0,1;86,8;6,70;3,1;9,6;19,1
2017-10-26;GGE;11,7;0,0;89,6;5,61;1,7;7,1;16,8
2017-10-27;GGE;11,7;0,0;76,3;7,38;4,1;7,7;14,9
2017-10-28;GGE;9,4;3,4;77,6;2,57;4,9;6,3;11,4
2017-10-29;GGE;10,3;0,3;74,8;6,43;6,2;5,4;13,3
2017-10-30;GGE;6,6;1,2;78,0;4,51;3,2;2,2;11,0
2017-10-31;GGE;5,9;0,0;78,5;6,17;1,9;0,1;11,2
2017-11-01;GGE;9,1;0,0;75,1;7,66;2,4;5,7;14,3
2017-11-02;GGE;9,5;2,7;80,3;6,82;2,7;4,2;15,1
2017-11-03;GGE;7,0;2,7;91,4;4,82;1,3;2,8;12,5
2017-11-04;GGE;8,2;10,5;92,0;4,18;1,4;3,6;13,4
2017-11-05;GGE;8,5;6,0;90,0;1,83;2,8;4,7;11,2
2017-11-06;GGE;5,2;2,7;84,9;5,37;1,9;1,2;8,9
2017-11-07;GGE;5,8;0,1;85,4;2,32;2,8;0,9;8,8
2017-11-08;GGE;7,2;1,0;93,1;1,74;1,5;6,5;8,0
2017-11-09;GGE;7,7;0,7;92,2;1,71;1,7;5,6;9,1
2017-11-10;GGE;6,5;3,5;88,9;1,69;4,5;4,2;8,2
2017-11-11;GGE;6,0;8,1;91,6;1,66;3,1;3,1;8,4
2017-11-12;GGE;4,0;6,7;93,9;1,75;2,2;2,7;5,3
2017-11-13;GGE;4,8;0,0;85,3;3,55;2,4;0,2;8,9
2017-11-14;GGE;3,7;0,0;88,8;5,62;1,9;-0,9;8,8
2017-11-15;GGE;4,2;2,7;88,3;4,65;1,6;1,7;7,7
2017-11-16;GGE;3,5;0,0;91,7;1,53;2,0;2,2;4,7
2017-11-17;GGE;4,3;0,1;94,8;1,51;1,7;2,8;5,7
2017-11-18;GGE;4,9;0,8;82,2;3,20;4,0;2,5;6,8
2017-11-19;GGE;5,5;0,4;81,5;3,94;4,3;3,0;7,7
2017-11-20;GGE;4,3;4,4;88,2;1,45;4,5;2,6;6,9
2017-11-21;GGE;8,1;0,7;87,1;1,42;4,8;6,7;9,2
2017-11-22;GGE;8,4;0,0;79,9;5,77;3,4;2,4;13,0
2017-11-23;GGE;9,5;0,2;75,3;3,29;3,1;1,2;15,4
2017-11-24;GGE;11,5;13,0;80,5;1,53;3,6;8,2;14,0
2017-11-25;GGE;6,2;1,0;90,1;1,46;2,9;1,7;9,5
2017-11-26;GGE;3,4;0,0;80,9;2,65;4,1;1,3;5,0
2017-11-27;GGE;4,4;15,2;86,1;1,57;5,4;2,1;6,2
2017-11-28;GGE;4,5;5,1;88,0;2,88;3,8;0,4;6,8
2017-11-29;GGE;2,8;4,9;90,3;2,70;2,0;0,7;5,6
2017-11-30;GGE;1,8;0,7;92,8;2,28;2,3;0,0;3,8
2017-12-01;GGE;0,3;0,0;89,9;2,06;1,6;-2,2;2,5
2017-12-02;GGE;-1,2;2,7;94,0;1,84;1,5;-3,2;0,3
2017-12-03;GGE;-0,6;2,3;91,3;1,23;3,1;-1,3;0,5
2017-12-04;GGE;2,3;0,1;91,5;1,22;3,4;0,4;4,2
2017-12-05;GGE;4,7;0,1;85,5;2,07;3,7;3,1;6,4
2017-12-06;GGE;5,1;2,7;82,6;1,19;3,6;4,1;6,1
2017-12-07;GGE;3,9;6,4;80,8;3,92;4,7;0,2;7,0
2017-12-08;GGE;3,7;0,0;80,9;3,49;4,7;0,3;7,2
2017-12-09;GGE;0,8;0,0;72,9;3,05;5,2;-0,7;2,2
