Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2014-12-14;KIE;2,1;1,6;91,1;2,21;5,1;-0,1;4,0
2014-12-15;KIE;3,8;6,1;92,4;0,81;5,5;1,9;5,4
2014-12-16;KIE;4,1;4,0;92,9;1,02;5,4;2,1;5,7
2014-12-17;KIE;3,5;1,9;93,9;0,75;4,0;2,1;7,2
2014-12-18;KIE;9,2;21,3;97,4;0,75;6,4;7,0;11,0
2014-12-19;KIE;7,9;7,3;89,3;1,29;7,4;4,0;10,8
2014-12-20;KIE;5,1;5,9;83,0;1,26;9,0;2,6;6,9
2014-12-21;KIE;6,1;17,1;89,1;0,74;7,4;4,2;8,4
2014-12-22;KIE;9,4;23,5;96,1;0,74;9,8;8,0;10,4
2014-12-23;KIE;9,1;17,7;96,6;0,74;8,2;8,4;9,8
2014-12-24;KIE;7,4;11,2;89,7;1,81;8,3;4,3;9,4
2014-12-25;KIE;3,2;4,0;89,3;0,75;6,3;-0,6;6,0
2014-12-26;KIE;-1,2;0,2;90,8;2,02;3,1;-3,1;0,8
2014-12-27;KIE;-1,4;6,0;87,0;1,96;4,2;-3,0;0,3
2014-12-28;KIE;-1,2;1,0;88,3;3,03;3,5;-3,3;1,9
2014-12-29;KIE;1,0;2,3;88,9;2,27;4,5;-0,4;3,5
2014-12-30;KIE;4,1;0,2;91,2;0,83;4,2;2,6;5,5
2014-12-31;KIE;6,1;0,1;95,9;1,73;5,2;4,4;7,9
2015-01-01;KIE;4,3;8,7;90,0;0,85;7,0;3,3;5,9
2015-01-02;KIE;6,5;1,4;82,9;1,82;11,0;3,7;9,2
2015-01-03;KIE;4,5;3,0;86,8;0,86;8,1;2,6;6,0
2015-01-04;KIE;3,6;4,1;85,5;3,35;6,0;2,0;5,8
2015-01-05;KIE;5,0;0,1;89,4;0,88;4,6;3,6;5,9
2015-01-06;KIE;3,1;0,6;89,8;0,89;3,2;1,7;4,0
2015-01-07;KIE;4,4;1,6;91,2;2,70;4,3;1,7;6,7
2015-01-08;KIE;5,2;7,1;94,1;0,92;6,4;3,0;7,1
2015-01-09;KIE;6,6;11,0;83,5;1,28;10,5;4,6;8,5
2015-01-10;KIE;7,7;5,8;83,7;1,00;11,7;2,7;11,6
2015-01-11;KIE;4,3;6,8;80,8;1,66;9,7;2,2;6,0
2015-01-12;KIE;7,1;14,8;91,4;0,97;8,7;5,7;8,5
2015-01-13;KIE;6,5;12,2;93,9;0,99;5,1;3,9;9,4
2015-01-14;KIE;3,2;6,8;90,9;1,70;5,5;0,8;5,1
2015-01-15;KIE;5,1;16,9;91,2;1,02;6,7;1,4;8,1
2015-01-16;KIE;5,6;0,1;79,6;2,00;6,3;2,8;7,1
2015-01-17;KIE;2,5;0,0;87,7;3,62;4,2;0,5;5,0
2015-01-18;KIE;1,5;4,1;89,4;1,08;3,7;0,5;2,3
2015-01-19;KIE;0,4;2,0;97,3;1,10;1,6;-0,7;1,1
2015-01-20;KIE;-0,5;0,0;98,2;1,12;1,4;-1,7;0,4
2015-01-21;KIE;-1,5;4,1;97,2;1,14;1,7;-4,0;-0,4
2015-01-22;KIE;-2,7;0,0;97,4;2,77;1,4;-5,3;0,7
2015-01-23;KIE;-2,6;4,1;97,5;1,33;2,4;-3,5;-1,3
2015-01-24;KIE;-1,5;2,6;95,1;1,22;4,3;-3,5;0,9
2015-01-25;KIE;1,1;0,6;97,1;3,01;3,0;-1,8;3,7
2015-01-26;KIE;2,7;8,7;98,0;1,26;4,6;1,4;5,2
2015-01-27;KIE;3,3;0,0;88,1;4,51;5,5;1,3;5,8
2015-01-28;KIE;3,8;16,5;93,6;1,32;6,4;1,0;5,0
2015-01-29;KIE;1,3;8,0;91,6;1,34;5,7;0,2;2,6
2015-01-30;KIE;0,1;0,0;92,9;2,51;1,8;-3,2;2,0
2015-01-31;KIE;-2,6;0,0;98,0;2,07;2,7;-4,9;-0,5
2015-02-01;KIE;-1,7;3,5;97,3;2,12;3,4;-5,0;1,3
2015-02-02;KIE;0,0;0,2;87,5;3,14;4,0;-1,9;2,4
2015-02-03;KIE;-1,1;0,3;88,2;2,74;4,1;-2,4;0,0
2015-02-04;KIE;-2,1;0,6;85,4;4,08;4,0;-4,8;-0,1
2015-02-05;KIE;-0,6;0,0;88,6;3,97;3,9;-2,8;1,7
2015-02-06;KIE;-2,8;0,3;95,6;4,28;2,2;-5,6;0,2
2015-02-07;KIE;2,9;0,1;91,7;1,70;7,1;-1,1;5,3
2015-02-08;KIE;2,7;0,2;70,7;6,74;6,9;0,4;4,9
2015-02-09;KIE;5,7;0,0;88,3;1,78;6,7;4,3;7,0
2015-02-10;KIE;5,6;1,0;87,1;3,17;5,0;1,2;8,2
2015-02-11;KIE;3,3;1,0;88,1;1,85;2,1;1,8;4,1
2015-02-12;KIE;1,8;0,0;88,7;1,89;2,0;0,1;2,6
2015-02-13;KIE;0,4;1,0;95,5;1,93;3,0;-0,5;1,7
2015-02-14;KIE;1,2;1,0;95,4;3,66;4,3;-0,7;4,2
2015-02-15;KIE;2,7;1,0;88,0;2,08;7,3;1,6;3,9
2015-02-16;KIE;1,2;1,0;87,2;2,05;5,4;-0,7;2,7
2015-02-17;KIE;0,1;0,0;94,7;3,06;2,9;-2,4;2,9
2015-02-18;KIE;3,4;1,0;86,8;6,92;5,6;0,7;6,9
2015-02-19;KIE;3,0;0,0;78,1;8,10;6,2;0,8;7,1
2015-02-20;KIE;3,2;7,3;91,9;2,22;4,9;0,6;5,1
2015-02-21;KIE;3,3;4,2;96,8;2,26;3,7;1,1;5,3
2015-02-22;KIE;3,0;0,8;84,5;6,99;4,6;0,8;6,7
2015-02-23;KIE;3,3;2,0;86,5;3,76;5,7;0,8;6,1
2015-02-24;KIE;4,3;0,5;86,3;5,05;5,5;2,1;6,4
2015-02-25;KIE;3,8;1,4;87,2;6,24;3,5;1,7;7,3
2015-02-26;KIE;5,1;2,3;81,3;5,58;3,7;2,6;7,8
2015-02-27;KIE;3,9;3,9;90,5;2,71;3,1;0,7;5,9
2015-02-28;KIE;3,2;2,4;80,9;7,60;4,0;-0,4;7,1
2015-03-01;KIE;5,0;3,4;81,1;4,53;6,4;2,5;8,6
2015-03-02;KIE;4,1;3,3;85,2;4,72;7,5;2,0;6,2
2015-03-03;KIE;2,8;6,9;87,3;6,28;5,3;0,2;6,5
2015-03-04;KIE;2,9;3,0;89,8;6,27;6,0;0,1;7,1
2015-03-05;KIE;4,2;0,0;88,4;5,94;4,3;0,5;7,9
2015-03-06;KIE;6,3;2,3;86,9;3,78;4,8;4,7;8,6
2015-03-07;KIE;8,0;2,3;67,2;4,98;6,0;4,9;11,9
2015-03-08;KIE;9,0;0,1;69,0;12,15;5,4;5,1;15,6
2015-03-09;KIE;6,5;1,4;83,6;8,88;3,1;4,1;10,6
2015-03-10;KIE;6,9;2,3;82,9;10,11;4,9;3,1;10,8
2015-03-11;KIE;5,5;2,3;78,3;13,23;4,4;0,2;10,6
2015-03-12;KIE;3,5;2,3;82,9;13,66;3,0;-1,4;8,9
2015-03-13;KIE;2,9;2,3;78,2;7,91;5,6;-0,8;6,2
2015-03-14;KIE;4,1;0,0;82,0;5,42;6,8;2,5;6,5
2015-03-15;KIE;5,0;2,3;86,5;3,33;6,9;3,7;6,3
2015-03-16;KIE;7,0;2,3;80,8;10,94;6,8;4,6;10,1
2015-03-17;KIE;7,9;2,3;77,9;13,33;3,8;4,6;11,8
2015-03-18;KIE;8,1;2,3;70,1;11,90;3,0;3,3;12,8
2015-03-19;KIE;5,7;2,3;64,2;15,00;2,0;-0,4;12,6
2015-03-20;KIE;3,0;3,3;87,3;5,89;3,2;-1,9;7,6
2015-03-21;KIE;3,7;2,1;89,4;3,53;5,7;1,7;5,3
2015-03-22;KIE;2,1;2,3;62,0;15,15;3,5;-1,3;6,0
2015-03-23;KIE;4,0;2,3;72,7;14,43;4,1;-0,3;9,4
2015-03-24;KIE;4,4;2,3;83,1;8,52;2,2;0,1;9,3
2015-03-25;KIE;5,2;2,1;85,3;6,62;4,5;-0,5;9,3
2015-03-26;KIE;5,7;0,2;78,4;5,74;3,2;4,1;8,6
2015-03-27;KIE;5,7;0,8;87,6;4,87;2,8;3,0;8,6
2015-03-28;KIE;6,5;10,5;80,5;7,97;4,2;3,2;10,1
2015-03-29;KIE;7,7;15,8;92,1;4,35;5,8;4,3;9,6
2015-03-30;KIE;5,4;8,0;83,2;9,52;9,0;3,9;7,6
2015-03-31;KIE;4,3;13,4;90,1;4,49;9,1;0,4;8,0
2015-04-01;KIE;3,9;3,6;79,0;11,92;8,2;1,8;7,4
2015-04-02;KIE;3,8;0,0;78,6;15,30;6,0;0,1;7,9
2015-04-03;KIE;4,9;0,8;70,2;14,36;5,5;0,0;8,5
2015-04-04;KIE;4,1;0,8;68,8;17,97;3,5;-1,2;10,0
2015-04-05;KIE;4,8;0,0;65,7;17,53;3,4;-1,6;10,3
2015-04-06;KIE;5,4;0,8;72,9;19,60;2,9;0,5;9,5
2015-04-07;KIE;5,1;0,0;85,3;5,48;5,0;-0,1;9,6
2015-04-08;KIE;8,7;0,8;80,6;14,63;4,3;4,5;13,9
2015-04-09;KIE;7,9;0,8;76,6;15,17;2,2;3,2;14,4
2015-04-10;KIE;9,5;0,8;75,2;17,70;1,9;1,0;16,8
2015-04-11;KIE;10,4;3,6;79,2;15,94;5,1;4,4;19,0
2015-04-12;KIE;9,3;1,4;68,2;13,92;6,2;5,3;13,5
2015-04-13;KIE;6,7;0,0;72,1;17,19;8,0;2,5;10,6
2015-04-14;KIE;7,5;0,1;86,9;5,53;5,3;1,9;12,9
2015-04-15;KIE;10,9;0,0;77,8;18,56;6,7;6,2;16,8
2015-04-16;KIE;6,8;0,2;77,1;14,75;5,8;3,2;11,0
2015-04-17;KIE;7,3;0,8;70,2;18,85;4,7;2,7;12,4
2015-04-18;KIE;7,5;0,8;71,4;20,76;3,7;1,6;13,1
2015-04-19;KIE;7,7;0,8;73,6;19,78;2,5;3,0;12,2
2015-04-20;KIE;10,5;0,8;62,8;22,80;3,5;2,1;17,1
2015-04-21;KIE;9,7;0,0;68,9;22,85;6,1;4,3;15,9
2015-04-22;KIE;9,9;0,0;72,4;20,99;3,5;6,0;15,4
2015-04-23;KIE;9,3;0,0;83,8;17,89;5,1;6,0;15,0
2015-04-24;KIE;10,2;0,0;80,0;16,85;3,0;5,6;17,2
2015-04-25;KIE;11,1;5,6;87,3;5,12;3,4;6,0;15,0
2015-04-26;KIE;7,8;2,2;93,5;6,39;3,3;4,9;11,5
2015-04-27;KIE;7,3;0,8;69,7;16,94;3,6;1,8;12,1
2015-04-28;KIE;5,7;0,0;70,5;19,30;3,5;-0,8;12,0
2015-04-29;KIE;8,8;1,1;60,2;19,06;4,1;2,0;13,7
2015-04-30;KIE;8,2;5,3;75,2;13,66;3,1;4,0;13,8
2015-05-01;KIE;7,4;0,0;77,6;16,77;2,5;2,7;12,2
2015-05-02;KIE;6,8;2,4;72,9;20,81;3,3;0,7;12,7
2015-05-03;KIE;9,7;10,0;74,5;20,35;4,9;-0,2;16,0
2015-05-04;KIE;13,8;1,9;82,4;15,81;4,6;9,9;17,8
2015-05-05;KIE;15,2;14,2;80,7;13,56;5,3;9,2;23,6
2015-05-06;KIE;12,0;6,1;71,7;20,28;4,5;7,5;18,0
2015-05-07;KIE;10,1;3,2;78,2;15,80;6,2;5,0;13,8
2015-05-08;KIE;9,1;0,0;78,2;20,00;3,1;2,9;13,9
2015-05-09;KIE;11,3;3,1;83,9;10,70;5,3;8,4;16,0
2015-05-10;KIE;9,8;2,4;76,3;19,53;6,7;5,7;14,1
2015-05-11;KIE;14,8;2,4;62,3;22,61;3,8;6,5;22,9
2015-05-12;KIE;12,2;2,4;83,3;13,14;4,2;8,1;17,3
2015-05-13;KIE;10,4;0,0;77,8;12,74;6,9;8,1;13,1
2015-05-14;KIE;9,3;2,4;79,2;7,36;4,4;7,0;12,3
2015-05-15;KIE;9,5;2,4;72,4;19,30;3,3;4,4;15,3
2015-05-16;KIE;8,7;0,3;84,0;6,69;4,8;5,6;11,7
2015-05-17;KIE;9,6;0,7;73,9;20,65;6,7;5,5;13,8
2015-05-18;KIE;10,3;9,0;84,7;5,70;3,1;8,0;13,3
2015-05-19;KIE;9,4;10,2;86,1;17,23;4,4;5,5;14,1
2015-05-20;KIE;9,6;1,8;79,8;21,29;3,7;5,1;14,7
2015-05-21;KIE;9,6;0,0;80,3;18,96;3,8;5,4;14,0
2015-05-22;KIE;12,8;1,0;74,1;20,96;3,7;5,8;19,1
2015-05-23;KIE;11,2;0,0;76,2;20,68;4,0;5,3;15,5
2015-05-24;KIE;10,4;0,4;74,6;25,46;2,5;3,0;17,2
2015-05-25;KIE;10,6;0,1;81,4;9,44;2,8;7,2;13,6
2015-05-26;KIE;10,1;0,5;75,8;17,92;4,8;7,0;14,4
2015-05-27;KIE;11,1;0,0;72,0;15,60;4,8;8,2;15,1
2015-05-28;KIE;11,5;4,3;74,4;14,53;5,0;6,0;15,1
2015-05-29;KIE;10,6;5,0;78,3;18,22;3,7;5,3;16,2
2015-05-30;KIE;10,0;2,6;78,2;20,09;6,3;7,0;13,7
2015-05-31;KIE;12,0;3,8;80,1;11,55;4,3;6,2;16,5
2015-06-01;KIE;12,0;1,5;73,4;25,07;4,8;8,5;15,5
2015-06-02;KIE;13,5;1,1;81,8;9,46;6,0;9,7;16,8
2015-06-03;KIE;13,5;1,1;74,5;18,31;7,2;7,8;16,6
2015-06-04;KIE;12,6;1,1;67,8;28,89;2,8;5,2;18,5
2015-06-05;KIE;17,5;1,8;62,0;26,74;4,1;9,7;24,4
2015-06-06;KIE;16,2;0,0;72,2;22,31;5,4;7,6;20,7
2015-06-07;KIE;12,7;1,1;70,2;26,80;5,2;7,2;18,3
2015-06-08;KIE;11,1;1,1;74,8;19,02;3,8;5,9;15,9
2015-06-09;KIE;12,1;1,1;74,9;23,73;2,9;5,5;17,3
2015-06-10;KIE;14,0;1,1;65,3;28,17;2,3;5,4;19,9
2015-06-11;KIE;13,6;1,1;78,0;28,41;2,7;6,1;19,2
2015-06-12;KIE;16,8;1,1;73,1;29,72;2,9;7,6;22,5
2015-06-13;KIE;17,7;5,3;81,6;14,53;3,3;12,3;25,2
2015-06-14;KIE;12,8;1,1;79,7;9,39;5,2;7,1;15,7
2015-06-15;KIE;10,5;1,1;69,9;15,46;4,5;4,8;15,2
2015-06-16;KIE;11,2;1,1;68,2;15,16;3,9;5,4;15,3
2015-06-17;KIE;12,3;6,5;82,8;14,27;4,2;4,2;17,5
2015-06-18;KIE;12,4;0,6;85,8;11,64;5,6;9,8;15,4
2015-06-19;KIE;11,9;1,4;83,5;11,32;5,5;9,5;15,6
2015-06-20;KIE;13,2;0,0;78,7;20,95;5,3;9,2;18,1
2015-06-21;KIE;13,6;8,5;74,4;13,79;2,6;9,8;17,9
2015-06-22;KIE;12,6;5,1;85,6;16,58;3,2;10,3;16,6
2015-06-23;KIE;13,7;0,0;79,7;20,94;3,8;9,6;18,5
2015-06-24;KIE;12,2;0,5;83,8;8,08;5,4;10,1;14,3
2015-06-25;KIE;14,6;0,2;81,8;16,46;2,9;10,9;20,3
2015-06-26;KIE;15,9;0,1;77,1;16,62;1,8;9,9;20,3
2015-06-27;KIE;16,5;0,2;80,9;12,05;4,6;11,8;21,4
2015-06-28;KIE;15,9;2,3;76,0;24,04;3,6;9,7;22,1
2015-06-29;KIE;17,7;1,1;76,4;24,56;3,6;13,6;22,5
2015-06-30;KIE;16,8;1,1;73,9;27,58;2,8;10,7;22,1
2015-07-01;KIE;19,0;4,6;69,0;29,58;3,9;10,3;24,3
2015-07-02;KIE;22,6;4,6;60,6;29,44;5,3;16,5;28,7
2015-07-03;KIE;22,5;0,0;65,7;25,33;2,5;16,3;28,3
2015-07-04;KIE;23,2;0,2;72,9;25,42;2,9;16,1;29,2
2015-07-05;KIE;22,5;27,9;84,8;16,16;2,6;17,0;28,1
2015-07-06;KIE;17,2;4,6;72,1;24,65;6,5;11,9;21,1
2015-07-07;KIE;19,0;6,8;72,7;20,45;2,9;11,2;26,4
2015-07-08;KIE;15,9;5,8;82,3;17,81;6,7;12,3;19,0
2015-07-09;KIE;13,0;0,3;70,2;18,04;8,6;10,6;16,2
2015-07-10;KIE;13,4;4,6;64,2;23,56;7,1;8,2;17,4
2015-07-11;KIE;14,8;4,6;72,1;19,75;2,3;6,8;21,2
2015-07-12;KIE;16,4;0,0;81,6;8,37;3,8;13,2;20,8
2015-07-13;KIE;16,7;0,1;82,0;14,07;3,1;13,6;21,1
2015-07-14;KIE;16,9;0,0;75,2;16,86;2,4;12,5;21,2
2015-07-15;KIE;16,3;2,4;69,7;23,94;3,6;11,2;21,9
2015-07-16;KIE;16,1;0,0;74,2;18,24;2,2;11,2;21,3
2015-07-17;KIE;18,3;1,0;76,0;23,56;4,1;9,4;25,9
2015-07-18;KIE;17,7;4,6;71,5;23,61;5,3;10,1;22,5
2015-07-19;KIE;13,0;1,2;86,7;6,23;2,1;10,1;15,7
2015-07-20;KIE;15,6;0,8;77,5;19,70;3,9;10,7;20,6
2015-07-21;KIE;18,4;1,5;78,4;21,86;5,4;12,5;22,2
2015-07-22;KIE;18,4;0,0;74,0;21,97;3,7;12,3;25,4
2015-07-23;KIE;15,2;0,3;75,8;16,77;3,7;9,6;20,3
2015-07-24;KIE;16,1;24,1;74,5;17,18;3,4;8,5;21,7
2015-07-25;KIE;17,0;29,5;88,6;10,30;4,6;13,5;23,2
2015-07-26;KIE;15,1;4,6;73,7;18,68;6,4;12,2;18,8
2015-07-27;KIE;14,9;38,3;90,1;8,12;3,5;12,9;18,4
2015-07-28;KIE;15,6;25,6;89,4;12,41;5,5;13,5;19,3
2015-07-29;KIE;13,9;13,9;87,7;13,57;5,3;11,8;17,3
2015-07-30;KIE;13,3;3,9;91,4;5,88;8,1;11,9;14,7
2015-07-31;KIE;13,1;4,6;69,3;15,96;5,0;7,1;17,4
2015-08-01;KIE;13,8;2,0;73,5;23,24;3,0;5,9;19,7
2015-08-02;KIE;16,2;2,0;73,3;23,56;2,0;9,2;22,3
2015-08-03;KIE;20,2;2,0;67,0;24,82;3,6;9,8;27,9
2015-08-04;KIE;21,4;3,8;72,5;17,83;3,4;15,3;28,5
2015-08-05;KIE;17,5;2,0;76,0;23,53;2,9;12,3;23,2
2015-08-06;KIE;21,5;2,0;68,9;23,61;2,4;12,2;29,0
2015-08-07;KIE;19,4;1,2;82,8;17,54;2,1;14,9;23,8
2015-08-08;KIE;17,5;0,0;84,1;11,80;2,9;12,8;21,5
2015-08-09;KIE;17,4;2,0;69,8;23,14;2,9;10,0;22,9
2015-08-10;KIE;19,1;10,2;69,5;14,78;2,5;15,2;24,6
2015-08-11;KIE;19,4;2,0;83,1;17,88;2,4;16,0;24,7
2015-08-12;KIE;17,6;2,0;77,6;13,15;2,8;12,4;20,8
2015-08-13;KIE;17,9;2,0;74,8;23,28;4,8;11,5;22,2
2015-08-14;KIE;20,7;2,1;78,1;17,30;6,0;17,5;26,1
2015-08-15;KIE;19,6;2,5;90,2;11,31;2,1;16,2;23,3
2015-08-16;KIE;19,7;8,2;88,6;12,08;3,1;16,4;23,6
2015-08-17;KIE;18,5;10,8;88,0;5,72;6,3;17,4;20,1
2015-08-18;KIE;17,6;0,2;86,8;5,07;5,0;15,5;19,9
2015-08-19;KIE;16,4;0,1;92,1;11,36;2,0;12,8;20,1
2015-08-20;KIE;16,7;2,0;82,8;16,77;2,0;11,4;23,7
2015-08-21;KIE;18,0;2,0;69,8;21,55;2,5;10,0;24,8
2015-08-22;KIE;18,2;2,0;69,6;21,62;4,0;11,3;24,8
2015-08-23;KIE;18,6;0,0;74,8;20,91;5,7;14,0;22,8
2015-08-24;KIE;19,1;0,0;75,3;12,72;4,8;15,8;23,0
2015-08-25;KIE;16,8;7,0;80,3;13,12;4,5;13,4;19,8
2015-08-26;KIE;19,1;2,6;76,5;13,35;3,9;13,7;24,0
2015-08-27;KIE;16,7;5,1;83,9;6,01;4,4;13,3;20,5
2015-08-28;KIE;15,7;0,0;83,6;15,33;4,1;12,0;20,4
2015-08-29;KIE;16,0;0,0;78,3;15,67;2,7;10,9;21,8
2015-08-30;KIE;17,0;2,0;83,2;10,64;3,2;11,7;21,2
2015-08-31;KIE;19,1;2,5;87,2;12,82;3,2;16,2;24,6
2015-09-01;KIE;16,8;2,5;88,8;5,17;5,0;12,3;19,6
2015-09-02;KIE;14,3;0,9;81,0;14,37;4,8;11,0;18,5
2015-09-03;KIE;13,5;0,0;78,0;16,51;3,1;9,5;18,8
2015-09-04;KIE;12,9;2,7;85,0;10,15;3,8;9,2;16,5
2015-09-05;KIE;13,0;3,8;85,4;11,76;6,9;10,6;16,4
2015-09-06;KIE;13,8;0,0;75,5;15,11;7,1;9,7;18,4
2015-09-07;KIE;13,1;2,5;74,2;17,95;3,7;7,9;18,4
2015-09-08;KIE;13,0;2,5;80,7;15,99;3,4;7,0;19,3
2015-09-09;KIE;12,6;0,0;76,5;17,08;2,6;6,2;18,5
2015-09-10;KIE;13,9;0,0;80,9;15,84;4,4;6,6;19,2
2015-09-11;KIE;13,9;0,3;90,1;6,09;4,9;11,7;16,2
2015-09-12;KIE;15,9;4,6;83,5;12,63;4,1;12,3;19,6
2015-09-13;KIE;16,8;7,5;92,0;6,64;3,2;14,8;19,7
2015-09-14;KIE;16,2;11,7;93,2;8,47;3,3;13,2;18,3
2015-09-15;KIE;12,6;2,5;85,1;12,11;4,1;9,9;15,4
2015-09-16;KIE;14,1;2,6;87,2;4,27;3,6;10,9;17,2
2015-09-17;KIE;16,3;7,9;82,6;5,45;5,5;13,5;18,6
2015-09-18;KIE;14,3;0,0;84,4;11,54;4,5;11,3;18,5
2015-09-19;KIE;13,3;5,8;87,7;9,17;2,7;10,7;17,2
2015-09-20;KIE;12,4;1,1;85,4;12,27;4,8;8,4;16,6
2015-09-21;KIE;11,8;2,4;93,8;4,40;2,8;7,5;14,6
2015-09-22;KIE;13,1;6,4;90,4;4,63;2,6;11,7;15,4
2015-09-23;KIE;12,0;2,5;92,4;5,63;1,9;9,4;15,6
2015-09-24;KIE;13,1;3,8;89,2;8,79;4,1;9,8;16,7
2015-09-25;KIE;11,8;0,0;89,3;9,17;3,3;7,7;16,5
2015-09-26;KIE;10,7;0,0;85,8;11,84;2,8;5,8;17,0
2015-09-27;KIE;10,6;2,5;85,7;12,78;3,1;5,3;16,6
2015-09-28;KIE;10,1;2,5;88,5;11,73;2,0;5,1;16,6
2015-09-29;KIE;10,1;2,5;84,2;12,39;2,0;4,5;16,9
2015-09-30;KIE;9,9;2,5;85,7;13,16;1,4;4,1;17,0
2015-10-01;KIE;9,7;1,7;89,7;11,23;2,7;3,5;16,7
2015-10-02;KIE;10,3;0,0;91,2;10,51;2,5;4,7;18,0
2015-10-03;KIE;10,0;0,0;92,1;8,68;2,6;3,9;16,0
2015-10-04;KIE;11,4;1,7;92,2;7,49;2,3;6,7;17,8
2015-10-05;KIE;12,2;1,7;88,2;9,59;3,3;6,0;18,0
2015-10-06;KIE;13,5;2,5;88,4;2,61;7,3;11,7;15,4
2015-10-07;KIE;13,0;17,3;95,0;2,57;5,7;11,8;14,2
2015-10-08;KIE;11,9;1,2;98,6;2,52;3,0;10,0;12,5
2015-10-09;KIE;10,2;0,2;87,2;2,48;3,2;8,1;11,9
2015-10-10;KIE;8,0;1,7;70,6;9,42;4,6;5,0;11,0
2015-10-11;KIE;7,3;1,7;71,1;10,45;4,7;3,2;11,0
2015-10-12;KIE;6,2;1,7;71,8;9,77;4,5;3,6;9,3
2015-10-13;KIE;6,3;4,1;85,6;2,48;3,7;3,0;8,5
2015-10-14;KIE;7,4;1,7;87,5;2,26;4,4;6,0;9,1
2015-10-15;KIE;8,9;0,7;87,3;2,22;6,3;7,1;11,6
2015-10-16;KIE;9,1;7,7;95,2;2,18;4,9;8,1;10,1
2015-10-17;KIE;9,6;11,2;97,9;2,14;2,7;8,3;10,9
2015-10-18;KIE;10,5;3,7;97,6;2,10;3,9;9,9;11,1
2015-10-19;KIE;8,1;0,0;93,8;4,39;2,2;3,4;11,2
2015-10-20;KIE;7,3;0,0;93,6;3,88;2,3;2,5;11,3
2015-10-21;KIE;9,7;0,0;89,6;3,14;3,1;7,5;11,9
2015-10-22;KIE;11,0;1,7;94,2;1,94;4,4;9,6;13,1
2015-10-23;KIE;11,2;0,0;81,4;7,19;4,8;8,0;14,7
2015-10-24;KIE;10,6;1,0;82,1;2,34;2,9;8,8;12,8
2015-10-25;KIE;9,7;1,7;84,8;7,27;3,8;4,0;13,7
2015-10-26;KIE;7,1;0,0;87,2;7,75;2,5;1,9;12,5
2015-10-27;KIE;8,2;0,0;86,6;7,59;4,2;5,0;12,2
2015-10-28;KIE;8,7;1,7;85,8;7,02;5,1;6,3;12,0
2015-10-29;KIE;8,5;1,7;89,3;5,56;2,0;5,0;12,1
2015-10-30;KIE;9,6;0,0;93,7;2,03;2,7;6,8;12,0
2015-10-31;KIE;9,2;0,0;87,8;5,59;3,6;6,0;12,7
2015-11-01;KIE;8,1;5,4;95,2;3,99;2,0;3,7;12,2
2015-11-02;KIE;8,7;0,0;96,7;1,52;1,7;6,2;9,5
2015-11-03;KIE;4,6;0,0;99,4;1,49;1,7;2,7;6,4
2015-11-04;KIE;5,5;0,0;94,4;5,22;2,0;1,9;10,1
2015-11-05;KIE;10,9;12,0;94,4;2,94;2,2;6,6;13,8
2015-11-06;KIE;12,8;12,0;98,4;1,40;2,7;11,6;14,3
2015-11-07;KIE;14,6;6,7;93,8;1,81;5,5;13,0;16,6
2015-11-08;KIE;11,9;5,7;84,9;4,95;5,7;10,0;14,2
2015-11-09;KIE;12,0;4,6;87,3;3,02;7,8;10,4;14,4
2015-11-10;KIE;14,2;0,3;90,2;1,29;9,5;11,9;15,2
2015-11-11;KIE;13,2;0,7;93,7;1,26;7,1;11,4;14,7
2015-11-12;KIE;11,7;0,0;88,0;4,13;6,0;8,6;14,1
2015-11-13;KIE;9,9;7,4;82,8;3,51;5,6;5,8;13,0
2015-11-14;KIE;7,3;7,4;84,9;2,57;6,3;5,7;9,2
2015-11-15;KIE;8,0;11,7;97,9;1,16;2,1;7,2;8,9
2015-11-16;KIE;11,0;4,8;93,1;1,14;5,1;8,5;12,6
2015-11-17;KIE;10,2;13,0;93,7;1,71;4,0;8,1;13,7
2015-11-18;KIE;10,9;13,8;84,0;2,84;9,1;9,1;13,5
2015-11-19;KIE;9,8;8,7;84,7;1,96;9,1;7,8;11,2
2015-11-20;KIE;7,1;13,2;91,5;1,67;4,0;5,6;8,7
2015-11-21;KIE;3,9;7,2;91,0;1,03;5,7;0,6;5,8
2015-11-22;KIE;1,4;9,0;88,3;1,01;7,9;-0,4;4,5
2015-11-23;KIE;2,0;0,7;79,5;3,63;4,7;-1,1;4,1
2015-11-24;KIE;2,9;4,0;88,1;0,98;6,3;1,4;4,1
2015-11-25;KIE;3,7;0,2;97,5;1,05;3,4;2,1;6,2
2015-11-26;KIE;3,3;0,0;90,4;4,06;3,4;0,6;7,3
2015-11-27;KIE;4,1;0,1;89,3;1,33;5,0;2,2;5,7
2015-11-28;KIE;4,9;7,6;85,6;2,64;5,6;3,1;7,4
2015-11-29;KIE;7,4;11,8;86,9;0,90;8,2;3,6;10,0
2015-11-30;KIE;4,7;6,3;84,3;1,55;7,3;3,0;6,8
2015-12-01;KIE;5,6;3,7;86,8;1,53;4,5;3,7;7,8
2015-12-02;KIE;9,8;0,0;86,9;0,86;5,8;6,3;10,6
