Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2021-11-29;QLB;1,9;0,7;87,5;1,13;2,9;0,6;2,8
2021-11-30;QLB;4,3;3,3;80,1;1,13;6,0;1,4;7,1
2021-12-01;QLB;7,0;0,1;79,1;1,70;5,3;4,5;8,9
2021-12-02;QLB;2,3;0,1;75,9;2,06;3,9;-2,2;5,3
2021-12-03;QLB;1,2;0,0;73,5;2,95;5,0;-1,7;3,0
2021-12-04;QLB;2,7;1,4;84,8;2,95;2,6;1,1;4,8
2021-12-05;QLB;3,3;0,4;85,4;2,69;1,9;0,6;5,9
2021-12-06;QLB;0,5;0,0;91,0;1,04;2,2;-0,3;1,6
2021-12-07;QLB;1,6;0,0;85,8;2,54;2,1;-0,2;4,1
2021-12-08;QLB;1,9;0,1;84,5;1,01;3,3;-0,1;3,6
2021-12-09;QLB;0,1;0,1;93,7;1,00;1,6;-0,8;2,0
2021-12-10;QLB;0,5;0,0;89,4;2,09;1,5;-4,0;4,0
2021-12-11;QLB;-1,4;0,0;90,3;3,39;1,4;-5,5;3,4
2021-12-12;QLB;3,8;0,3;84,4;0,98;3,2;-0,4;7,2
2021-12-13;QLB;8,5;0,0;86,4;1,02;2,2;7,0;10,3
2021-12-14;QLB;7,6;0,0;81,1;0,97;2,3;6,4;8,6
2021-12-15;QLB;8,6;0,0;82,5;1,87;3,1;7,4;10,1
2021-12-16;QLB;7,3;0,0;87,7;0,97;2,7;2,7;9,0
2021-12-17;QLB;5,0;0,0;90,0;2,42;2,6;1,0;7,8
2021-12-18;QLB;6,6;0,0;92,2;1,73;4,0;5,4;8,1
2021-12-19;QLB;6,1;0,0;84,0;0,97;6,6;1,6;7,2
2021-12-20;QLB;0,4;0,8;82,2;3,88;2,7;-3,6;3,5
2021-12-21;QLB;-2,6;0,0;93,2;1,95;1,0;-5,5;0,3
2021-12-22;QLB;-3,8;0,8;90,1;3,45;0,9;-6,8;-1,0
2021-12-23;QLB;0,7;3,3;77,6;0,96;2,9;-4,5;5,4
2021-12-24;QLB;5,1;5,3;87,5;1,53;4,3;-2,8;10,1
2021-12-25;QLB;-6,5;0,0;81,1;3,30;1,7;-12,3;-2,8
2021-12-26;QLB;-8,2;0,5;86,9;3,41;2,0;-13,3;-3,3
2021-12-27;QLB;-0,2;0,3;90,9;1,18;2,3;-3,4;2,3
2021-12-28;QLB;4,2;0,9;90,4;2,09;2,3;0,4;7,3
2021-12-29;QLB;5,9;2,3;93,9;1,13;1,9;2,4;8,5
2021-12-30;QLB;12,0;0,0;83,5;1,41;4,0;7,6;14,9
2021-12-31;QLB;13,5;0,0;75,9;2,14;4,9;12,6;14,9
2022-01-01;QLB;12,3;0,0;75,8;2,50;3,2;8,7;14,3
2022-01-02;QLB;11,3;1,0;76,3;2,32;4,4;8,1;13,7
2022-01-03;QLB;9,1;0,3;74,2;2,92;5,0;7,5;11,2
2022-01-04;QLB;6,9;2,1;83,9;1,11;2,4;3,8;8,8
2022-01-05;QLB;3,5;1,5;77,7;3,50;5,2;1,8;5,3
2022-01-06;QLB;1,6;1,2;79,0;3,81;3,5;-1,5;4,3
2022-01-07;QLB;1,7;0,1;80,5;1,70;3,0;-1,2;3,2
2022-01-08;QLB;2,1;0,0;77,2;3,40;3,3;0,0;4,4
2022-01-09;QLB;3,0;2,4;83,7;1,18;3,1;1,5;4,3
2022-01-10;QLB;3,8;0,8;90,5;1,20;1,9;2,1;5,2
2022-01-11;QLB;1,9;0,0;95,0;2,66;1,4;-0,7;4,3
2022-01-12;QLB;1,9;0,0;90,7;1,22;1,8;-0,8;4,5
2022-01-13;QLB;2,7;0,0;88,3;3,00;1,8;-0,6;6,9
2022-01-14;QLB;3,1;0,0;90,5;2,94;4,0;-1,4;6,0
2022-01-15;QLB;2,7;1,2;89,8;2,05;1,4;-1,1;4,8
2022-01-16;QLB;2,2;0,0;86,1;1,40;3,1;-2,1;5,8
2022-01-17;QLB;5,0;1,1;78,8;1,65;6,7;1,3;7,3
2022-01-18;QLB;4,8;0,0;85,5;1,47;2,8;1,1;6,4
2022-01-19;QLB;2,3;0,8;83,3;4,46;3,3;-2,0;5,2
2022-01-20;QLB;1,2;2,6;78,2;3,05;6,5;-2,1;4,0
2022-01-21;QLB;1,2;0,4;80,5;3,95;4,7;-2,9;5,1
2022-01-22;QLB;5,2;1,8;94,8;1,41;4,7;3,9;5,9
2022-01-23;QLB;4,8;1,1;95,9;1,46;3,2;3,6;5,9
2022-01-24;QLB;5,1;0,2;92,4;1,46;1,3;3,8;6,2
2022-01-25;QLB;3,1;0,0;86,3;1,59;1,9;1,9;3,9
2022-01-26;QLB;2,0;0,0;84,6;1,51;3,1;1,2;3,1
2022-01-27;QLB;4,1;3,0;79,7;2,62;6,2;2,3;7,0
2022-01-28;QLB;4,1;0,3;72,6;4,36;6,5;2,6;5,8
2022-01-29;QLB;6,9;0,9;77,7;3,41;7,0;3,8;10,7
2022-01-30;QLB;4,9;0,0;63,7;3,31;9,0;3,3;6,1
2022-01-31;QLB;2,0;8,6;86,9;2,06;2,7;0,4;4,4
2022-02-01;QLB;3,8;4,6;82,7;2,55;5,8;0,9;7,1
2022-02-02;QLB;4,4;0,7;76,9;4,62;7,3;1,1;6,5
2022-02-03;QLB;5,8;0,7;85,7;1,82;2,7;1,6;8,2
2022-02-04;QLB;6,3;0,8;78,5;3,28;4,3;2,8;8,5
2022-02-05;QLB;4,6;0,0;67,7;6,19;5,5;2,6;7,0
2022-02-06;QLB;5,5;3,2;78,1;4,49;7,4;2,2;7,9
2022-02-07;QLB;3,2;2,5;80,9;5,18;6,6;0,6;6,3
2022-02-08;QLB;7,0;0,0;78,3;5,41;5,6;2,5;10,2
2022-02-09;QLB;8,8;0,0;74,9;2,05;4,0;7,7;9,9
2022-02-10;QLB;6,6;0,3;79,4;4,56;2,8;3,6;9,2
2022-02-11;QLB;3,0;2,2;81,6;3,34;4,2;-0,9;5,5
2022-02-12;QLB;1,4;2,0;72,1;8,48;2,4;-3,0;5,2
2022-02-13;QLB;4,5;2,0;65,3;8,86;3,0;-0,9;9,2
2022-02-14;QLB;8,3;2,0;62,8;8,34;3,5;2,9;13,7
2022-02-15;QLB;6,9;0,0;71,5;4,96;3,3;4,4;9,9
2022-02-16;QLB;8,8;4,3;78,0;4,70;6,2;5,3;13,0
2022-02-17;QLB;8,5;0,0;62,5;7,99;9,1;5,2;14,1
2022-02-18;QLB;7,4;1,4;71,7;3,17;5,7;4,3;12,8
2022-02-19;QLB;5,7;0,7;55,6;8,68;8,0;3,1;7,8
2022-02-20;QLB;7,0;2,2;78,1;4,54;6,3;3,4;10,4
2022-02-21;QLB;5,4;1,0;72,9;5,64;7,7;2,0;10,5
2022-02-22;QLB;5,7;0,2;73,4;7,02;6,2;2,2;8,3
2022-02-23;QLB;7,1;2,0;61,6;9,86;4,8;1,7;10,9
2022-02-24;QLB;6,7;0,3;67,1;4,45;3,7;2,2;11,2
2022-02-25;QLB;3,7;0,2;71,0;7,46;5,4;2,0;6,4
2022-02-26;QLB;3,8;2,0;77,1;8,75;3,4;-1,8;8,0
2022-02-27;QLB;1,3;2,0;78,7;10,09;1,9;-3,8;7,4
2022-02-28;QLB;-0,2;2,0;81,6;9,51;2,7;-3,0;4,2
2022-03-01;QLB;1,5;0,2;62,8;11,86;2,2;-4,0;7,9
2022-03-02;QLB;1,6;0,2;64,9;9,89;1,1;-3,2;8,5
2022-03-03;QLB;0,2;0,2;75,3;12,33;1,7;-5,1;7,8
2022-03-04;QLB;0,7;0,2;79,5;2,94;1,4;-1,3;2,7
2022-03-05;QLB;1,0;0,2;72,0;8,50;1,5;-3,5;5,4
2022-03-06;QLB;-0,2;0,2;69,9;3,01;1,7;-1,4;1,3
2022-03-07;QLB;1,7;0,2;65,7;12,54;1,5;-3,0;7,5
2022-03-08;QLB;1,9;0,2;64,1;14,06;1,9;-5,0;9,1
2022-03-09;QLB;3,6;0,2;58,1;14,21;1,4;-4,5;12,3
2022-03-10;QLB;4,0;0,2;59,9;14,42;3,1;-3,4;12,1
2022-03-11;QLB;2,9;0,2;45,0;14,66;4,7;-2,7;9,9
2022-03-12;QLB;4,4;0,2;34,5;14,56;3,6;-2,5;12,2
2022-03-13;QLB;4,9;0,2;38,4;15,11;2,9;-3,7;13,3
2022-03-14;QLB;5,1;3,8;68,3;7,80;2,0;-3,6;12,6
2022-03-15;QLB;6,5;0,0;84,0;3,53;1,5;1,4;10,9
2022-03-16;QLB;6,8;0,2;76,1;13,39;2,3;0,2;12,9
2022-03-17;QLB;6,8;0,8;79,8;3,58;2,8;2,7;12,1
2022-03-18;QLB;5,5;0,2;73,1;15,98;2,0;0,0;12,0
2022-03-19;QLB;5,2;0,0;67,9;12,89;3,2;0,1;10,7
2022-03-20;QLB;6,1;0,2;43,2;16,33;4,5;-1,6;13,2
2022-03-21;QLB;6,4;0,2;45,9;16,26;3,0;-0,3;13,8
2022-03-22;QLB;7,0;0,2;48,6;17,04;1,9;-2,8;17,0
2022-03-23;QLB;8,1;0,2;48,4;17,09;1,2;-1,7;18,3
2022-03-24;QLB;7,2;0,2;57,0;16,99;1,3;-1,3;16,2
2022-03-25;QLB;7,8;0,2;58,2;17,17;1,3;-1,4;16,4
2022-03-26;QLB;10,6;0,2;64,8;16,29;3,1;1,4;17,5
2022-03-27;QLB;10,7;0,2;73,6;15,19;1,4;4,9;16,1
2022-03-28;QLB;9,5;0,2;74,8;16,81;1,9;1,8;17,5
2022-03-29;QLB;6,7;0,2;72,5;12,66;2,9;1,6;11,5
2022-03-30;QLB;4,4;0,2;70,3;12,51;2,0;-0,9;9,9
2022-03-31;QLB;3,0;3,2;72,4;4,37;4,1;1,0;4,8
2022-04-01;QLB;1,7;0,7;63,3;4,16;3,7;-1,6;5,3
2022-04-02;QLB;1,5;1,0;61,4;8,76;3,1;-2,1;4,3
2022-04-03;QLB;1,6;0,0;62,1;11,93;3,1;-5,2;6,8
2022-04-04;QLB;4,1;1,3;70,0;5,26;6,2;1,2;6,2
2022-04-05;QLB;7,8;2,4;81,5;6,03;3,7;4,9;10,7
2022-04-06;QLB;10,4;0,0;66,6;9,38;4,4;9,0;12,9
2022-04-07;QLB;9,7;5,5;68,1;12,75;5,9;5,8;13,6
2022-04-08;QLB;6,5;0,0;64,1;10,99;4,7;3,5;9,2
2022-04-09;QLB;4,8;1,6;73,8;14,29;4,7;1,6;9,2
2022-04-10;QLB;4,8;0,0;67,1;16,46;4,7;1,6;9,1
2022-04-11;QLB;6,6;0,0;61,1;21,33;1,9;-0,3;14,1
2022-04-12;QLB;10,4;1,0;52,4;20,12;3,0;0,8;18,6
2022-04-13;QLB;14,0;0,0;57,6;16,15;1,6;4,9;22,9
2022-04-14;QLB;12,4;3,7;84,0;10,24;2,0;8,7;17,0
2022-04-15;QLB;8,6;0,1;83,7;5,49;3,4;5,8;10,8
2022-04-16;QLB;6,2;1,0;65,6;18,61;2,3;0,4;12,1
2022-04-17;QLB;6,8;1,0;58,1;22,37;1,9;-1,7;14,1
2022-04-18;QLB;8,1;1,0;58,8;22,98;1,4;-0,4;15,2
2022-04-19;QLB;8,2;1,0;56,8;20,25;2,3;1,5;14,6
2022-04-20;QLB;7,7;1,0;65,8;12,87;2,0;0,2;13,3
2022-04-21;QLB;8,3;0,8;79,0;5,47;2,3;5,4;10,9
2022-04-22;QLB;9,8;0,1;82,8;7,52;2,7;6,6;14,0
2022-04-23;QLB;11,1;1,0;59,5;23,38;3,9;4,9;16,7
2022-04-24;QLB;9,8;3,1;67,7;16,25;2,8;2,5;15,9
2022-04-25;QLB;7,7;0,0;86,2;13,13;1,6;3,3;12,4
2022-04-26;QLB;9,7;0,0;70,0;19,40;1,6;1,3;17,0
2022-04-27;QLB;11,0;0,0;64,5;21,19;2,1;4,8;17,5
2022-04-28;QLB;10,5;1,0;64,7;23,62;2,1;4,2;17,0
2022-04-29;QLB;11,0;0,0;62,4;19,72;1,8;2,7;18,3
2022-04-30;QLB;10,8;0,0;66,4;19,34;3,3;6,6;16,2
2022-05-01;QLB;11,0;1,1;66,0;12,52;2,0;7,7;15,4
2022-05-02;QLB;13,0;1,1;63,1;18,32;1,4;6,4;19,6
2022-05-03;QLB;12,4;1,1;59,6;22,26;2,2;6,5;18,6
2022-05-04;QLB;12,2;1,7;70,9;19,08;1,6;5,5;19,1
2022-05-05;QLB;12,7;1,1;64,8;22,35;2,1;6,4;18,8
2022-05-06;QLB;13,3;1,1;60,8;23,52;1,2;4,2;20,7
2022-05-07;QLB;15,4;2,8;66,1;17,88;1,9;9,3;21,9
2022-05-08;QLB;13,0;1,1;63,0;23,59;2,5;5,6;18,8
2022-05-09;QLB;14,0;1,1;56,1;26,52;2,1;3,4;22,0
2022-05-10;QLB;19,3;0,0;51,8;21,69;2,4;8,8;25,8
2022-05-11;QLB;21,8;0,1;52,8;20,29;3,5;15,2;27,8
2022-05-12;QLB;16,3;1,1;54,3;22,36;3,9;11,8;20,5
2022-05-13;QLB;14,5;1,1;57,4;18,68;3,4;9,5;18,6
2022-05-14;QLB;15,5;1,1;58,5;25,91;3,1;8,1;21,4
2022-05-15;QLB;15,2;1,1;59,6;27,11;1,6;6,0;22,6
2022-05-16;QLB;17,1;6,2;67,2;19,80;2,1;6,8;26,1
2022-05-17;QLB;18,1;0,0;76,8;20,13;2,7;13,9;24,1
2022-05-18;QLB;20,3;1,1;66,4;18,92;2,4;13,8;26,9
2022-05-19;QLB;21,7;0,1;58,8;21,99;2,6;13,8;29,4
2022-05-20;QLB;19,4;3,9;75,9;17,65;2,4;14,5;25,3
2022-05-21;QLB;15,0;0,0;64,1;19,87;4,8;11,4;18,8
2022-05-22;QLB;14,6;1,1;65,7;22,17;1,6;9,2;20,0
2022-05-23;QLB;16,6;0,0;64,6;16,27;3,0;7,3;23,1
2022-05-24;QLB;16,6;0,3;66,3;22,07;3,5;10,2;20,2
2022-05-25;QLB;15,7;0,0;56,6;19,54;2,8;9,6;21,2
2022-05-26;QLB;17,0;2,6;57,9;13,64;4,2;13,7;20,7
2022-05-27;QLB;14,9;1,5;60,8;21,93;5,6;10,9;19,5
2022-05-28;QLB;11,5;0,1;62,4;20,36;5,5;6,6;15,8
2022-05-29;QLB;10,5;0,4;73,5;11,15;2,6;6,7;14,7
2022-05-30;QLB;10,0;0,5;73,9;9,36;2,1;4,8;13,9
2022-05-31;QLB;11,6;0,3;69,8;20,17;1,8;3,2;19,7
2022-06-01;QLB;12,8;1,0;70,3;17,91;2,5;6,2;19,8
2022-06-02;QLB;13,4;1,1;65,0;26,67;2,1;6,2;20,0
2022-06-03;QLB;17,2;0,0;55,7;26,26;2,1;5,4;25,3
2022-06-04;QLB;18,7;1,1;57,1;25,70;2,2;11,8;25,1
2022-06-05;QLB;19,1;0,8;68,6;22,22;2,3;9,9;26,3
2022-06-06;QLB;19,1;0,0;63,7;20,47;3,0;12,8;24,2
2022-06-07;QLB;18,5;0,1;57,0;23,21;2,8;11,5;24,5
2022-06-08;QLB;19,4;0,6;62,6;20,19;2,3;14,0;24,9
2022-06-09;QLB;17,7;0,0;67,4;19,42;3,2;13,3;22,7
2022-06-10;QLB;18,9;1,1;58,1;23,82;1,9;10,7;25,8
2022-06-11;QLB;20,5;0,4;58,3;14,65;1,9;14,3;25,9
2022-06-12;QLB;20,1;0,0;56,4;24,66;2,2;14,2;26,4
2022-06-13;QLB;15,5;0,1;62,1;19,42;3,4;10,3;20,8
2022-06-14;QLB;15,2;1,1;60,0;26,11;1,8;7,8;22,0
2022-06-15;QLB;19,0;1,1;52,3;29,75;1,6;7,3;28,3
2022-06-16;QLB;18,3;1,1;54,9;24,15;3,2;12,4;24,9
2022-06-17;QLB;19,7;1,1;50,1;25,36;1,6;8,9;27,8
2022-06-18;QLB;26,1;1,1;45,8;28,13;2,9;14,8;34,3
2022-06-19;QLB;23,2;11,3;57,3;25,91;3,6;14,8;33,4
2022-06-20;QLB;14,5;4,6;79,9;15,68;3,0;10,6;19,4
2022-06-21;QLB;16,4;0,0;62,7;28,95;2,1;9,1;23,7
2022-06-22;QLB;19,2;1,1;54,9;30,30;1,4;9,1;27,0
2022-06-23;QLB;22,1;1,1;48,7;30,19;2,1;10,6;30,3
2022-06-24;QLB;21,4;3,9;67,4;21,29;2,1;16,1;28,2
2022-06-25;QLB;22,4;0,1;65,9;21,94;1,6;17,1;28,5
2022-06-26;QLB;23,8;1,1;61,1;23,76;1,7;15,8;31,3
2022-06-27;QLB;21,6;1,0;75,0;16,69;2,3;16,8;28,3
2022-06-28;QLB;19,6;1,1;58,1;25,69;2,2;13,1;25,7
2022-06-29;QLB;19,2;0,0;64,7;18,60;2,5;11,8;24,2
2022-06-30;QLB;23,4;2,6;62,4;24,24;1,9;14,9;30,9
2022-07-01;QLB;16,6;3,5;84,1;12,79;2,7;12,1;21,7
2022-07-02;QLB;20,0;1,2;56,4;28,61;2,0;11,3;27,0
2022-07-03;QLB;23,0;0,0;50,6;24,72;2,2;13,4;30,6
2022-07-04;QLB;19,3;1,2;56,3;24,27;2,6;13,2;25,7
2022-07-05;QLB;18,7;0,0;56,4;20,40;2,1;11,8;24,9
2022-07-06;QLB;16,7;2,2;56,0;17,74;3,2;12,3;20,8
2022-07-07;QLB;15,4;5,9;80,7;11,05;4,1;13,0;19,8
2022-07-08;QLB;16,6;0,0;67,9;15,98;4,5;13,1;21,5
2022-07-09;QLB;17,2;0,1;71,1;15,05;3,7;12,8;23,6
2022-07-10;QLB;15,4;0,0;64,4;18,38;4,8;11,2;20,7
2022-07-11;QLB;16,9;0,0;68,6;24,09;3,1;10,4;23,3
2022-07-12;QLB;20,1;1,2;59,0;27,80;2,2;12,7;27,9
2022-07-13;QLB;23,7;1,2;51,2;12,52;3,1;15,9;32,2
2022-07-14;QLB;18,5;1,2;60,3;21,38;3,0;12,2;24,8
2022-07-15;QLB;16,0;0,0;59,6;14,57;3,2;11,8;21,0
2022-07-16;QLB;17,2;0,0;53,7;21,31;4,2;10,5;22,4
2022-07-17;QLB;17,3;1,2;51,9;26,27;1,9;7,3;25,4
2022-07-18;QLB;22,5;1,2;42,8;26,70;1,4;10,4;31,6
2022-07-19;QLB;27,2;1,2;35,2;27,52;1,4;15,0;36,8
2022-07-20;QLB;29,4;0,2;32,9;27,57;2,3;16,6;38,2
2022-07-21;QLB;23,8;0,0;57,2;17,81;3,6;19,3;28,8
2022-07-22;QLB;19,6;10,2;72,6;14,38;2,5;15,3;23,8
2022-07-23;QLB;19,0;0,0;68,1;22,31;2,2;13,3;25,4
2022-07-24;QLB;21,9;1,2;53,2;27,62;1,4;11,1;30,1
2022-07-25;QLB;24,8;3,5;56,8;20,93;2,6;15,7;34,8
2022-07-26;QLB;19,0;0,0;69,3;14,87;3,2;14,8;24,6
2022-07-27;QLB;16,7;1,2;56,5;23,17;2,7;11,0;22,5
2022-07-28;QLB;17,1;1,2;56,0;23,52;1,7;8,7;24,5
2022-07-29;QLB;21,2;1,4;47,5;17,64;1,8;13,1;29,1
2022-07-30;QLB;19,0;0,0;73,7;9,03;2,0;15,2;23,8
2022-07-31;QLB;20,9;1,1;65,5;15,76;1,9;13,8;28,7
2022-08-01;QLB;19,9;0,0;75,5;15,32;3,1;15,0;24,0
2022-08-02;QLB;20,9;0,8;56,3;24,05;1,7;11,7;29,0
2022-08-03;QLB;25,7;0,8;46,0;24,67;1,5;15,7;33,9
2022-08-04;QLB;28,1;2,4;44,2;23,74;2,1;17,4;37,0
2022-08-05;QLB;19,8;5,2;77,8;12,70;3,0;13,1;27,0
2022-08-06;QLB;16,3;0,8;58,1;22,57;2,0;9,6;22,8
2022-08-07;QLB;17,7;0,8;51,7;24,86;1,5;8,6;25,4
2022-08-08;QLB;19,9;0,8;47,9;24,65;1,5;9,9;28,1
2022-08-09;QLB;20,2;0,8;52,8;20,92;1,9;11,8;28,1
2022-08-10;QLB;20,8;0,8;48,6;24,43;1,6;11,6;28,8
2022-08-11;QLB;22,1;0,8;44,8;24,33;1,7;11,8;30,5
2022-08-12;QLB;21,9;0,8;44,6;23,90;2,2;12,2;29,7
2022-08-13;QLB;21,6;0,0;57,7;17,91;2,0;13,1;29,5
2022-08-14;QLB;23,6;0,0;59,9;16,95;1,9;15,8;31,9
2022-08-15;QLB;21,9;4,2;72,3;12,76;1,6;17,3;31,6
2022-08-16;QLB;23,4;0,8;60,9;21,09;1,9;16,6;30,1
2022-08-17;QLB;24,5;0,8;53,5;19,60;1,6;15,3;32,5
2022-08-18;QLB;21,3;0,7;71,1;7,99;2,2;16,5;25,0
2022-08-19;QLB;19,9;0,0;79,8;8,19;2,6;17,6;23,4
2022-08-20;QLB;19,7;0,8;80,0;8,69;1,5;16,6;24,4
2022-08-21;QLB;19,8;0,8;65,2;16,53;1,3;13,5;26,5
2022-08-22;QLB;19,8;0,8;58,4;19,97;1,7;10,9;27,7
2022-08-23;QLB;20,6;0,8;58,2;22,19;1,7;11,5;27,9
2022-08-24;QLB;21,8;0,8;57,7;22,11;1,7;12,8;29,7
2022-08-25;QLB;22,5;0,8;67,3;17,30;2,1;14,5;29,3
2022-08-26;QLB;22,8;0,0;72,6;15,81;1,8;16,8;31,0
2022-08-27;QLB;19,1;0,8;84,9;5,08;4,1;16,7;21,2
2022-08-28;QLB;17,8;0,8;63,0;17,55;3,6;12,5;23,4
2022-08-29;QLB;17,4;0,8;66,9;13,89;2,0;9,6;24,2
2022-08-30;QLB;17,3;0,0;74,5;12,21;1,6;11,8;23,8
2022-08-31;QLB;17,4;0,8;62,8;12,03;2,0;10,5;23,4
2022-09-01;QLB;16,2;1,7;57,8;18,69;2,1;9,2;24,0
2022-09-02;QLB;16,6;1,7;55,0;19,05;2,8;7,4;23,8
2022-09-03;QLB;17,8;0,0;49,6;19,56;2,8;11,8;23,5
2022-09-04;QLB;18,9;1,7;57,1;17,55;2,1;12,0;26,0
2022-09-05;QLB;20,3;0,0;59,0;15,64;2,7;12,6;28,0
2022-09-06;QLB;19,8;1,7;62,3;14,88;2,7;14,9;26,6
2022-09-07;QLB;19,4;11,3;75,3;13,11;1,7;14,1;28,2
2022-09-08;QLB;16,3;7,8;90,4;6,18;1,5;13,5;19,1
2022-09-09;QLB;18,1;0,0;67,9;13,46;2,7;13,2;23,6
2022-09-10;QLB;17,0;0,2;73,3;12,12;2,1;13,7;21,4
2022-09-11;QLB;15,4;0,0;83,2;11,96;2,5;11,2;20,3
2022-09-12;QLB;16,3;0,4;70,3;16,38;1,4;9,2;22,7
2022-09-13;QLB;18,2;0,0;71,7;8,64;2,6;12,3;23,9
2022-09-14;QLB;14,2;2,9;85,5;3,83;1,0;11,4;16,8
2022-09-15;QLB;13,8;0,3;77,4;9,12;2,9;9,7;18,1
2022-09-16;QLB;13,0;0,0;67,1;10,59;4,0;10,3;17,8
2022-09-17;QLB;11,6;6,2;74,9;10,66;5,8;9,2;16,4
2022-09-18;QLB;10,1;3,3;77,4;8,74;4,8;7,2;13,8
2022-09-19;QLB;11,2;7,6;83,5;9,61;4,4;8,8;16,7
2022-09-20;QLB;10,7;0,0;80,3;10,97;2,5;6,1;15,6
2022-09-21;QLB;10,2;1,7;77,7;15,17;1,3;4,2;17,2
2022-09-22;QLB;10,8;1,7;72,3;11,76;1,2;4,2;17,9
2022-09-23;QLB;12,3;1,7;67,0;14,26;1,3;5,3;19,1
2022-09-24;QLB;13,5;0,0;73,5;9,16;1,3;8,8;19,5
2022-09-25;QLB;12,5;1,7;81,9;7,17;2,1;9,2;15,7
2022-09-26;QLB;12,4;0,0;67,1;9,24;3,4;7,9;16,8
2022-09-27;QLB;10,8;5,3;77,6;8,59;3,2;8,4;14,5
2022-09-28;QLB;8,3;6,3;86,0;4,73;1,7;4,9;11,1
2022-09-29;QLB;8,9;0,0;80,2;10,68;1,1;3,3;14,8
2022-09-30;QLB;9,8;0,0;72,5;13,96;1,4;2,6;17,2
2022-10-01;QLB;11,6;0,8;76,7;7,53;3,8;8,0;16,2
2022-10-02;QLB;13,2;0,8;76,6;10,81;4,4;10,6;17,4
2022-10-03;QLB;13,0;0,0;78,6;8,20;4,2;10,7;16,3
2022-10-04;QLB;14,0;1,1;70,2;11,11;2,3;9,6;19,0
2022-10-05;QLB;15,2;0,2;69,3;12,86;3,1;8,2;19,6
2022-10-06;QLB;13,9;1,1;66,1;12,74;3,5;5,7;18,2
2022-10-07;QLB;11,3;1,1;70,8;12,68;1,5;3,4;19,2
2022-10-08;QLB;11,6;0,0;74,1;7,76;2,8;7,1;16,8
2022-10-09;QLB;10,0;1,1;72,0;12,24;2,0;3,0;16,5
2022-10-10;QLB;12,5;0,0;70,8;10,61;2,7;4,1;20,3
2022-10-11;QLB;9,8;1,1;76,0;10,24;1,7;3,9;15,6
2022-10-12;QLB;8,8;1,1;74,8;11,18;1,4;1,5;17,0
2022-10-13;QLB;12,3;0,0;75,7;7,70;2,1;5,7;18,1
2022-10-14;QLB;14,5;0,0;77,0;5,77;2,0;11,1;18,5
2022-10-15;QLB;16,1;0,0;78,2;6,27;2,4;13,4;19,6
2022-10-16;QLB;16,0;0,0;74,7;7,48;2,1;12,9;20,6
2022-10-17;QLB;19,4;6,4;67,7;7,16;2,7;11,6;25,5
2022-10-18;QLB;14,5;10,5;89,8;5,09;1,7;8,4;17,8
2022-10-19;QLB;9,6;0,0;79,3;2,64;1,6;4,5;12,5
2022-10-20;QLB;9,1;1,9;80,5;8,59;2,6;3,5;14,3
2022-10-21;QLB;14,2;0,6;84,4;5,39;2,2;10,9;17,7
2022-10-22;QLB;15,1;0,0;81,2;7,42;2,4;10,1;19,7
2022-10-23;QLB;14,4;2,6;81,3;5,13;1,9;8,6;19,8
2022-10-24;QLB;16,5;0,2;73,7;5,76;3,5;13,5;20,5
2022-10-25;QLB;13,3;0,4;81,7;6,56;2,6;8,0;17,4
2022-10-26;QLB;12,4;0,0;84,2;5,30;1,5;6,5;18,5
2022-10-27;QLB;15,6;0,0;78,2;8,84;2,0;8,8;21,4
2022-10-28;QLB;20,0;0,0;60,3;6,14;3,0;14,8;25,4
2022-10-29;QLB;16,9;0,0;76,4;5,18;1,4;12,3;22,5
2022-10-30;QLB;18,1;1,1;65,2;7,79;1,7;12,3;24,2
2022-10-31;QLB;13,5;0,0;87,6;5,34;1,8;9,0;17,6
2022-11-01;QLB;13,8;0,0;76,6;5,31;2,6;8,9;18,7
2022-11-02;QLB;11,2;0,0;66,7;7,16;3,5;4,5;15,4
2022-11-03;QLB;10,1;0,0;73,8;4,42;2,7;5,3;13,8
2022-11-04;QLB;10,3;0,0;77,7;3,20;2,1;8,0;12,6
2022-11-05;QLB;8,2;0,8;77,7;6,97;2,3;4,4;12,3
2022-11-06;QLB;9,0;0,0;69,0;6,76;3,0;5,9;13,0
2022-11-07;QLB;11,7;0,8;72,1;4,47;3,9;8,3;14,5
2022-11-08;QLB;13,5;0,0;66,5;6,13;3,5;8,9;17,5
2022-11-09;QLB;13,9;0,0;69,8;4,01;3,5;11,2;16,4
2022-11-10;QLB;11,5;0,8;72,0;6,04;3,3;8,4;14,8
2022-11-11;QLB;11,4;0,8;62,1;5,19;2,9;5,6;17,6
2022-11-12;QLB;6,0;0,0;81,0;4,63;0,9;1,1;13,7
2022-11-13;QLB;2,9;0,0;95,9;2,61;1,6;-0,7;5,8
2022-11-14;QLB;6,1;0,0;87,2;5,51;3,0;2,4;11,6
2022-11-15;QLB;10,4;0,0;77,2;5,42;1,8;5,3;16,1
2022-11-16;QLB;6,2;5,9;92,0;1,37;3,1;4,9;8,8
2022-11-17;QLB;4,6;8,6;94,6;1,34;4,5;3,6;5,4
